userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,8.013154983520508)* (364,7.730564117431641) (34,6.300114631652832) (318,5.813816070556641) (2081,5.649236679077148) (1097,5.518245220184326)* (2687,5.281293869018555) (1028,5.252795219421387)* (1198,5.107440948486328) (593,5.093410491943359) (2096,5.067572593688965) (2761,4.830076217651367) (2571,4.782813549041748) (1704,4.717137336730957) (2087,4.672154903411865) (2078,4.619776725769043) (457,4.586587905883789) (2085,4.586252212524414) (3751,4.560482501983643) (480,4.520088195800781)
5938: (1196,6.704748153686523) (745,6.578131198883057)* (3897,6.541664123535156) (223,6.419735908508301) (39,6.18613338470459) (3114,6.15505838394165) (1265,5.932379245758057) (34,5.726885795593262) (1210,5.5524492263793945)* (3429,5.3928914070129395) (125,5.357516288757324) (2700,5.357093811035156)* (1912,5.307926177978516) (2318,5.063342571258545) (29,5.03790283203125)* (1089,5.015016078948975) (1136,4.9496049880981445) (1270,4.887519836425781) (1288,4.8630876541137695) (919,4.773220062255859)
5939: (318,9.340774536132812) (2858,8.684833526611328) (1193,8.504417419433594) (2028,7.530526161193848) (1617,7.089724540710449) (1196,7.076481342315674) (110,7.016216278076172) (1225,6.688375473022461) (2762,6.613053798675537) (1247,6.6115264892578125) (919,6.580863952636719) (1213,6.562828063964844) (908,6.198821544647217) (912,6.054974555969238) (2804,6.006512641906738)* (1358,5.963983535766602) (111,5.895593643188477) (1270,5.870716571807861)* (1210,5.801970958709717) (589,5.765177249908447)
5940: (2762,7.3662261962890625) (2605,6.221726417541504) (2706,6.169183731079102) (2433,5.884120941162109) (2683,5.597526550292969) (2763,5.358722686767578) (3219,5.166572093963623) (2716,5.14305305480957) (1127,5.065775394439697) (3408,4.938127517700195) (2694,4.928407669067383) (2336,4.928110599517822) (3176,4.715634346008301) (2770,4.604383945465088) (2724,4.598237037658691) (1093,4.481283187866211) (2710,4.4307355880737305) (2355,4.321418285369873) (2580,4.278278350830078) (2490,4.2673234939575195)
5941: (608,5.832935333251953) (1089,5.0898003578186035) (904,5.066057205200195) (296,4.834644317626953) (318,4.392120838165283) (457,4.041332244873047) (1219,3.991102695465088) (1358,3.895556926727295) (1625,3.6702518463134766) (1212,3.6254262924194336)* (1213,3.53403639793396) (2571,3.5292325019836426) (3435,3.334460735321045) (527,3.2498056888580322) (1252,3.1515159606933594) (2391,3.098818302154541) (930,3.064518451690674) (1086,3.0641777515411377) (1267,3.0292227268218994) (942,2.997677803039551)
5942: (858,9.528117179870605)* (608,8.66928482055664)* (912,8.527015686035156)* (1276,8.362665176391602) (1230,7.789155006408691)* (1304,7.5496907234191895) (910,7.496550559997559) (1267,7.125404357910156) (2804,6.979872703552246) (318,6.772960186004639) (750,6.692156791687012) (1952,6.2365217208862305) (3671,6.208246231079102) (1084,6.177087783813477) (1225,6.17344331741333) (3504,6.128364086151123) (2791,6.098276138305664) (3543,6.013162612915039) (1259,5.985151290893555) (3435,5.963213920593262)
5943: (1270,4.397633075714111) (3114,4.338375091552734)* (912,4.144516468048096) (34,4.045975685119629)* (1307,4.041210651397705) (1304,4.030240058898926) (2762,3.9888033866882324)* (898,3.8924145698547363) (910,3.852853298187256) (3175,3.7827725410461426) (1265,3.602402448654175) (913,3.547913074493408) (3361,3.5281829833984375) (1197,3.3507392406463623) (3543,3.32484769821167) (318,3.3042445182800293)* (1079,3.298018455505371) (3072,3.285950183868408) (440,3.1722912788391113) (955,3.127617597579956)
5944: (2396,3.8067359924316406) (914,3.525311231613159) (920,3.5104758739471436) (916,3.4491047859191895) (357,3.3762450218200684) (539,3.3298397064208984) (17,3.2473320960998535) (1947,3.218107223510742) (1197,3.1264548301696777) (912,3.0567073822021484) (898,3.051588773727417) (899,3.0499508380889893)* (1721,2.991852045059204) (2080,2.953136444091797) (1028,2.92811918258667) (838,2.883272886276245) (597,2.865764856338501) (1247,2.7801718711853027) (1183,2.7657344341278076) (39,2.764869213104248)
5945: (1952,5.91025447845459) (3735,5.639247894287109) (3363,5.254631996154785)* (1247,5.235763072967529) (3730,5.065386772155762) (1084,4.969649314880371) (1276,4.9288105964660645) (1263,4.868082046508789) (1304,4.76442289352417) (1228,4.690695285797119) (1294,4.604913711547852) (1234,4.599820137023926) (3468,4.591299057006836) (3037,4.561345100402832) (3152,4.4259033203125) (1213,4.227618217468262) (924,4.1578145027160645) (1299,4.1066179275512695) (3421,4.071869850158691) (1292,4.0357666015625)
5946: (597,7.375210285186768)* (339,6.387443542480469) (1569,6.025352478027344) (1721,5.963647842407227) (17,5.805060386657715) (2858,5.591146469116211) (2336,5.575375556945801) (7,5.53645658493042) (838,5.3411126136779785) (587,5.186624526977539) (110,5.15468168258667) (1959,5.13206672668457) (527,5.076188087463379) (2881,4.952080249786377) (2355,4.85534143447876) (1307,4.814742088317871) (1393,4.7835917472839355) (2125,4.63875675201416)* (1777,4.606868267059326) (1183,4.572652339935303)
5947: (2288,9.652116775512695) (2454,7.396886825561523) (1258,6.830849647521973) (2657,6.763515949249268) (1334,6.697850227355957) (750,6.588805675506592) (1345,6.535359859466553) (2010,6.503349304199219) (2455,6.43121862411499) (1340,6.105133056640625)* (2366,6.082598686218262) (2459,6.049888610839844) (3471,5.98542594909668) (2529,5.971501350402832) (2009,5.90999698638916) (1077,5.8051886558532715) (2901,5.752087116241455) (3018,5.728158473968506) (1215,5.692042350769043) (1350,5.603423118591309)
5948: (951,6.55741024017334) (945,6.430126190185547)* (1269,6.411189079284668)* (1077,6.390984058380127)* (913,6.3059983253479)* (3363,6.297407150268555) (3545,6.250603675842285)* (3072,6.180103778839111) (915,6.113448619842529) (1225,5.999337196350098)* (1947,5.958855152130127) (1952,5.725581169128418)* (2731,5.66840934753418) (1267,5.660799980163574) (3548,5.64473819732666) (1252,5.64314079284668) (3152,5.575469017028809) (903,5.541715621948242)* (3035,5.530760765075684)* (1300,5.428190231323242)
5949: (2858,11.02360725402832)* (2959,9.597500801086426) (318,9.249601364135742)* (2580,7.568660736083984) (1923,7.290117263793945)* (778,7.220001697540283) (1617,7.205461025238037)* (2762,7.000988960266113) (3160,6.957262992858887)* (2395,6.931777000427246) (2542,6.7916412353515625) (1466,6.605891227722168) (1358,6.541175365447998) (1639,6.520174980163574)* (1784,6.3661909103393555) (2700,6.0423712730407715) (25,5.977056503295898) (356,5.85660457611084) (858,5.617576599121094) (2391,5.582370281219482)
5950: (1193,7.590085983276367)* (1221,7.470269203186035)* (593,7.2366180419921875)* (608,6.940555095672607)* (1214,6.755559921264648) (1358,6.563006401062012)* (1997,6.3792219161987305) (924,6.290679931640625) (527,6.160590171813965) (260,6.1420392990112305)* (1225,6.1382365226745605) (3362,5.953900337219238) (1258,5.84423828125) (1089,5.824355125427246) (1704,5.761480808258057) (1278,5.670920372009277)* (1198,5.621103763580322) (750,5.468331336975098) (1207,5.402845859527588)* (1200,5.363491058349609)*
5951: (1198,8.277872085571289) (1197,8.079753875732422)* (1,6.637709617614746) (1240,6.211919784545898) (318,6.0865912437438965) (2571,6.074371337890625) (3114,6.067657947540283) (2028,5.90773868560791) (1148,5.669984817504883) (1097,5.602487564086914) (2762,5.575567245483398) (2918,5.5452775955200195)* (527,5.491683483123779) (589,5.441188812255859) (2804,5.411901950836182) (457,5.396792411804199) (1265,5.13613224029541) (110,5.127658843994141) (1307,5.060627460479736) (2396,4.990081787109375)
5952: (1196,7.6612138748168945)* (1197,7.622000694274902)* (1210,7.416370391845703) (899,6.457578659057617)* (541,6.348372936248779)* (1201,6.106990814208984) (933,6.000517845153809)* (3334,5.947907447814941) (1617,5.942303657531738) (1267,5.923147201538086) (898,5.903768062591553)* (904,5.826251983642578) (1284,5.678345680236816) (1240,5.608837127685547)* (1265,5.578990936279297) (1097,5.489092826843262) (3681,5.42067813873291) (1374,5.402294158935547) (919,5.3191680908203125) (1262,5.220749855041504)
5953: (3175,7.920807838439941) (318,7.063868522644043) (50,6.916337966918945) (1356,6.789120674133301)* (1527,6.745909690856934) (1240,6.708978652954102) (3751,6.640565395355225) (924,6.548566818237305)* (2916,6.543490409851074) (1617,6.517825126647949) (3793,6.402229309082031) (1198,6.333673477172852) (1270,6.3302202224731445) (2028,6.264113426208496) (1200,6.185009479522705) (527,6.1177215576171875) (608,6.1171674728393555) (1197,6.107537269592285) (1653,6.092263221740723)* (296,6.000125885009766)
5954: (1219,7.304021835327148)* (594,7.064640522003174) (1225,6.637194633483887)* (2648,6.585068702697754) (1333,6.550514221191406) (2140,6.506752967834473)* (1321,6.43168306350708)* (924,6.409618854522705) (34,6.354279041290283) (1394,6.311606407165527)* (3471,5.95205020904541) (1291,5.943478584289551) (904,5.89178466796875) (1960,5.770162582397461)* (1287,5.681605815887451) (1301,5.563569068908691) (2857,5.4822611808776855) (1299,5.4465837478637695) (2788,5.423996925354004) (3703,5.363227844238281)
5955: (1307,7.267381191253662) (1196,7.1727519035339355)* (1136,6.92657995223999)* (497,6.742380142211914)* (1073,6.307255744934082)* (357,6.248843669891357) (2291,5.925300598144531) (1500,5.852923393249512)* (1291,5.747949600219727) (969,5.7179155349731445) (2108,5.689703941345215) (1265,5.687033653259277) (745,5.675612449645996) (1080,5.66413688659668) (2248,5.547120094299316) (2080,5.481603622436523) (2145,5.343762397766113) (1220,5.342623710632324) (1527,5.135161399841309)* (32,5.130528926849365)*
5956: (2762,7.992663383483887)* (318,7.840551853179932)* (1704,6.219660758972168) (608,6.184802532196045) (2997,6.143679141998291)* (2571,6.133452892303467) (2858,6.02713680267334)* (260,5.891398906707764) (2396,5.771506309509277) (1617,5.576169490814209) (296,5.567022323608398) (1097,5.257054328918457) (1653,5.240386962890625) (1,5.178964138031006) (1196,5.163854598999023) (3176,5.155351638793945) (778,5.027642250061035) (1198,5.022976398468018)* (3114,4.932524681091309) (150,4.914224624633789)
5957: (1136,7.1782941818237305)* (1274,6.929422378540039)* (2140,6.798011779785156) (541,6.776332378387451)* (2858,6.3377766609191895) (1527,6.010209083557129) (3793,5.987949371337891) (2193,5.927359580993652) (1199,5.922718048095703) (32,5.907075881958008) (1275,5.829634189605713)* (1967,5.8032145500183105) (1198,5.786201477050781) (296,5.780313014984131) (1223,5.685814380645752) (1291,5.62687873840332) (720,5.6037492752075195) (112,5.488491058349609)* (1206,5.480470180511475)* (2105,5.336756229400635)
5958: (260,6.885763645172119) (1222,6.187915802001953) (1196,6.179004192352295) (1304,6.153458595275879)* (3421,6.085160255432129) (1221,6.026883125305176) (1036,5.8307294845581055) (1954,5.761727333068848) (2944,5.738690376281738) (1240,5.573271751403809)* (3671,5.5534162521362305) (1294,5.551822662353516) (1272,5.50487756729126) (1090,5.503241062164307) (1262,5.4492034912109375) (110,5.390002250671387) (1250,5.148327827453613) (1225,5.012635231018066) (1278,4.934933662414551) (1200,4.851156234741211)*
5959: (2858,3.989983558654785) (2997,3.8602771759033203) (1265,3.599010467529297) (2599,3.485928535461426) (223,3.4857101440429688) (2396,3.4599928855895996) (2395,3.4560060501098633) (1923,3.4096500873565674) (1517,3.364220142364502) (2706,3.3498241901397705)* (3253,3.22495174407959) (2321,3.1608834266662598) (1,2.941303253173828) (3052,2.9104866981506348) (1777,2.8391988277435303) (2502,2.678147792816162) (1500,2.641145706176758) (2683,2.583672523498535) (3114,2.5804500579833984) (3897,2.5616559982299805)
5960: (2716,8.626594543457031)* (2858,7.210466384887695) (2881,7.160593032836914)* (597,6.8548455238342285) (539,6.782566547393799) (2355,6.771731376647949) (3543,6.4691691398620605) (3361,6.181802749633789) (898,6.146215438842773) (3072,6.133973598480225) (2683,5.87401008605957) (1569,5.683771133422852) (2694,5.6728668212890625) (440,5.644885063171387) (1959,5.561157703399658) (3005,5.528897285461426) (339,5.518439292907715) (2424,5.456762313842773)* (915,5.412564277648926) (2762,5.363577365875244)
5961: (50,7.246730804443359)* (377,6.855478763580322) (1912,6.792667388916016)* (1625,6.140830039978027)* (293,6.088265419006348)* (1573,5.996819496154785) (3176,5.729825019836426) (2571,5.72048807144165) (800,5.716715335845947) (457,5.710405349731445) (1500,5.5307393074035645)* (2916,5.374680995941162) (1089,5.348200798034668) (32,5.344396591186523) (296,5.243510723114014) (733,5.228878021240234) (349,5.178438186645508) (1597,4.954097747802734) (2058,4.949876308441162) (1645,4.8865861892700195)
5962: (593,8.781548500061035) (318,8.488603591918945) (527,7.636236190795898) (260,6.90568208694458)* (2762,6.455306053161621) (1617,6.33155632019043) (1196,6.039348602294922)* (1704,5.126263618469238) (912,5.026272773742676) (2571,4.97088623046875) (111,4.97035026550293) (589,4.776946067810059) (1210,4.68439245223999) (919,4.573065757751465) (1247,4.553677558898926) (1214,4.486781120300293) (1207,4.415037631988525) (1089,4.398616790771484) (1240,4.383752822875977) (2804,4.375466346740723)
5963: (589,7.088873863220215) (50,7.071224689483643)* (1089,6.846311569213867) (1196,6.691407203674316) (110,6.360347747802734) (1197,6.266254425048828)* (260,6.10753059387207) (593,5.901803970336914)* (2858,5.840936183929443) (2028,5.7991838455200195) (2997,5.624290943145752) (1210,5.597638130187988) (6,5.468353748321533) (21,5.348006725311279) (2692,5.21739387512207) (2194,5.198681354522705)* (1912,5.140838623046875) (47,5.132021903991699) (32,5.122540473937988) (1249,4.9267048835754395)
5964: (223,8.924581527709961) (260,7.853591442108154)* (778,7.759941101074219) (1968,7.234807014465332)* (2580,7.065456390380859) (3396,6.803582191467285)* (47,6.786312580108643) (1060,6.641103744506836) (2700,6.490703582763672) (1394,6.396002769470215)* (3608,6.373314380645752) (2599,6.3236188888549805) (858,6.262106418609619) (3174,5.99363374710083)* (1259,5.967613220214844)* (2712,5.952247619628906) (1288,5.909611701965332) (1884,5.892394065856934)* (2542,5.861288070678711) (2064,5.8267502784729)*
5965: (2694,5.844147682189941) (223,5.485960960388184)* (2762,5.090699195861816) (2355,5.011163234710693) (2959,5.009469985961914) (2716,4.871609687805176) (2688,4.801929473876953) (1127,4.747364521026611) (1093,4.593524932861328) (2433,4.324770450592041) (2502,4.233395576477051) (2997,4.229049205780029) (785,4.1781005859375) (2881,3.9864284992218018)* (2605,3.971792459487915) (2710,3.8449134826660156) (2841,3.823216676712036) (2599,3.822181224822998) (2700,3.746920585632324) (2987,3.7297348976135254)
5966: (2858,5.634560585021973) (608,5.452643394470215) (318,5.325263977050781) (1704,5.179816246032715) (593,4.794159889221191)* (527,4.480402946472168) (50,4.255660057067871) (2028,4.21715784072876) (1358,4.139927864074707) (778,3.908172130584717) (265,3.8966445922851562) (2324,3.88853120803833) (1094,3.788268566131592) (2396,3.7489013671875)* (2336,3.7008602619171143) (25,3.6985504627227783) (2599,3.668638229370117) (2289,3.654972553253174) (1060,3.6544275283813477) (2908,3.648094654083252)
5967: (2762,5.535024642944336) (3176,4.200891494750977) (2858,4.154644012451172) (318,3.950023651123047) (2997,3.852998971939087) (2707,3.6538851261138916) (527,3.5724620819091797) (593,3.513873338699341) (3081,3.508680820465088) (2336,3.3610622882843018) (3578,3.2186765670776367) (3147,3.127490997314453) (3005,3.1213669776916504) (2433,3.0512635707855225) (3174,3.0458498001098633) (3408,3.0021812915802) (2976,2.9741034507751465) (858,2.956791877746582) (2355,2.8999547958374023) (2333,2.885868549346924)
5968: (1198,8.822821617126465) (1221,7.195823669433594) (1210,7.131251335144043) (1036,7.0356950759887695) (1291,6.533907890319824)* (1200,5.903050899505615) (457,5.882946014404297) (110,5.773446559906006) (1954,5.611998081207275) (1201,5.611242294311523)* (2571,5.475596904754639) (1610,5.295031547546387) (1287,5.238475799560547)* (1222,5.0097975730896) (2194,4.93316650390625) (2019,4.902923107147217)* (1197,4.799463272094727) (480,4.793156147003174) (3654,4.778014183044434) (2000,4.642764091491699)
5969: (1270,5.958689212799072) (2716,5.459539413452148) (1136,5.230282783508301) (3114,5.2019805908203125) (1307,5.175161361694336) (3671,5.150960922241211) (3421,5.114581108093262) (1,5.051812648773193) (1294,4.858659744262695) (2997,4.82009744644165) (1278,4.759640216827393) (2858,4.741523265838623) (1394,4.532167911529541) (3361,4.500909805297852)* (2797,4.244555473327637)* (910,4.1039719581604) (2300,4.097519397735596) (898,4.029069423675537) (3072,4.0166425704956055) (356,4.0147223472595215)
5970: (1356,8.568325996398926) (1210,7.977742671966553) (2571,7.8916473388671875) (1196,7.797998428344727) (1376,7.152640342712402) (1240,6.619150161743164) (924,6.44446325302124) (589,6.44116735458374) (2916,6.307076930999756) (541,6.159724235534668) (1527,6.061729431152344) (316,6.02237606048584) (480,5.764473915100098) (750,5.687414169311523) (3175,5.681869029998779) (1214,5.650168418884277) (1653,5.53134822845459) (1580,5.393466472625732) (32,5.362480640411377) (2662,5.294116020202637)
5971: (1704,7.4082255363464355) (2028,7.095305442810059) (1097,7.034743309020996) (1784,6.886140823364258) (1721,6.549200057983398)* (1302,6.468763828277588) (1210,6.444396018981934)* (1291,6.288124084472656)* (2918,6.2580885887146) (1393,6.24301815032959) (2797,6.115002632141113)* (1225,6.062863349914551) (597,6.001109600067139)* (2716,5.938570022583008) (1242,5.838140487670898) (2762,5.694231986999512) (110,5.676433086395264) (357,5.637706756591797) (593,5.539693832397461) (919,5.403256416320801)
5972: (2716,10.28548812866211)* (1270,9.787782669067383)* (2804,8.681049346923828)* (1196,7.647899627685547)* (2144,7.475539207458496)* (2000,7.421506404876709) (1210,7.197197914123535)* (2248,6.980875015258789) (356,6.933298110961914) (3868,6.813443183898926) (3421,6.806921005249023)* (2915,6.779247283935547) (3361,6.678689956665039)* (2100,6.401975631713867) (1923,6.262928009033203)* (1517,6.057654857635498) (1240,5.99690055847168)* (2302,5.928189277648926)* (2599,5.891796112060547)* (2174,5.789217472076416)
5973: (260,9.286742210388184) (1200,7.449436187744141)* (1374,6.15693473815918) (541,5.967801570892334) (1198,5.94766092300415) (1356,5.761055946350098) (1097,5.645322799682617) (1036,5.501894950866699) (1527,5.318417072296143) (457,5.085194110870361) (3702,5.012884616851807) (2028,4.906177520751953) (1573,4.896465301513672) (1215,4.855494022369385) (110,4.823343753814697) (3793,4.65306282043457) (924,4.640034198760986)* (1376,4.544167518615723) (3703,4.537195682525635) (1291,4.428555011749268)
5974: (50,7.237159729003906) (1094,6.357789993286133) (593,6.094577312469482) (2028,6.013494491577148)* (3006,5.939577102661133) (858,5.931273460388184)* (1221,5.70818567276001) (246,5.677657127380371) (994,5.5852813720703125) (2599,5.507100582122803) (2908,5.432799339294434) (1247,5.40904426574707) (908,5.347768783569336)* (25,5.264371871948242)* (1635,5.255252838134766) (1704,5.251859664916992) (3418,5.2181396484375) (1466,5.086009502410889)* (923,5.076656341552734)* (265,5.024584770202637)
5975: (1196,8.213090896606445)* (318,7.968122482299805)* (2028,7.372963905334473) (1270,7.07276725769043) (1,7.028897285461426) (2571,6.522497653961182) (919,6.28977108001709)* (608,6.253933906555176) (589,5.985194206237793) (110,5.8848066329956055) (2858,5.784030437469482) (296,5.604148864746094) (1240,5.603374481201172) (457,5.466338157653809)* (356,5.449169635772705) (858,5.346839904785156) (1291,5.338003158569336) (34,5.254326820373535) (1704,5.245466709136963) (1036,5.15509033203125)
5976: (2858,7.168554306030273) (593,6.406328201293945) (1213,5.630819797515869) (1704,5.532176494598389) (1259,5.308544158935547) (778,5.20185661315918) (1358,5.186083793640137) (2291,5.016175270080566) (50,4.969295501708984) (25,4.856677532196045) (1094,4.824902534484863) (345,4.822443962097168) (2997,4.772833824157715) (1225,4.7574052810668945) (337,4.672388553619385) (1968,4.4264235496521) (2336,4.315403938293457) (1089,4.190395832061768) (2959,4.148469924926758) (508,4.047108173370361)
5977: (858,6.352450370788574)* (3504,6.000943183898926)* (3362,5.974724769592285) (1230,5.928426742553711) (1952,5.626254081726074) (1136,5.5588884353637695) (1234,5.518283843994141)* (1276,5.399565696716309) (1387,5.340921401977539) (1244,5.300387382507324)* (1263,5.143110752105713)* (1953,5.123562812805176) (3671,5.080513954162598) (1292,5.078349590301514) (3471,5.054903984069824)* (1206,4.924787521362305) (1247,4.78546142578125) (3201,4.773585796356201) (3735,4.767943382263184) (1304,4.719028949737549)
5978: (1204,7.726996421813965)* (1262,7.605607509613037)* (595,7.5029191970825195)* (2078,6.919848442077637)* (2096,6.699696063995361) (969,6.523504257202148)* (1196,6.396788120269775)* (110,6.315079689025879) (1242,6.208536148071289) (858,6.076892852783203) (1029,6.0707831382751465)* (1201,5.980399131774902)* (924,5.917596817016602) (1097,5.833104610443115) (3114,5.817824840545654) (34,5.815389633178711) (1907,5.777133941650391) (1032,5.732455253601074) (1221,5.376267910003662) (150,5.352060317993164)
5979: (913,4.487845420837402)* (3435,3.827502489089966) (858,3.711183547973633) (2858,3.6783266067504883) (1252,3.651028633117676) (922,3.5065970420837402) (1221,3.4241013526916504) (2997,3.225543260574341) (589,3.063929319381714) (1196,2.9046640396118164) (1248,2.871875286102295) (1267,2.867709159851074) (942,2.850992202758789) (905,2.8396687507629395) (2186,2.836362361907959) (930,2.8348710536956787) (912,2.805410146713257) (951,2.8049819469451904) (1617,2.8011317253112793) (908,2.775421142578125)
5980: (260,8.429900169372559)* (1198,7.235836505889893) (904,7.052168846130371) (1250,6.937766075134277) (858,6.8752031326293945)* (1204,6.821948528289795)* (913,6.610846519470215)* (924,6.533317565917969) (1287,6.4598517417907715) (2947,6.2447614669799805) (1269,6.212434768676758)* (920,6.048666000366211) (910,5.968533992767334) (1276,5.962240219116211) (1201,5.911916732788086) (1387,5.790804862976074) (1294,5.749524116516113) (457,5.623612403869629) (1270,5.616097450256348)* (3654,5.434954643249512)
5981: (3435,7.872600555419922) (1252,7.500460624694824) (1267,7.332869529724121) (1284,7.282690525054932)* (905,6.918002605438232) (910,6.819472312927246) (2019,6.746616363525391)* (1204,6.395107269287109) (922,6.363589286804199) (899,6.319449424743652) (942,6.225216865539551) (1269,6.111814498901367) (3095,6.093468189239502)* (919,6.082899570465088) (933,6.024819374084473) (955,5.920110702514648) (926,5.75142765045166) (2203,5.5705132484436035) (750,5.509610176086426) (2300,5.472326278686523)*
5982: (2571,9.704171180725098)* (1610,9.619062423706055)* (1240,7.885815620422363)* (593,7.265316963195801)* (1580,7.261791229248047) (1197,7.235788345336914)* (2628,7.049476623535156) (3256,7.005296230316162) (318,6.936646461486816)* (2762,6.536755561828613) (858,6.352901458740234) (1214,6.070446014404297)* (1374,6.056088447570801) (1370,5.986029624938965)* (1387,5.909624099731445)* (1954,5.870057106018066) (1573,5.855298042297363)* (1097,5.750749588012695) (474,5.709892272949219) (590,5.687882900238037)
5983: (260,9.073385238647461) (1210,8.453133583068848) (589,7.111159324645996)* (2571,7.0845947265625) (541,7.0044050216674805) (1214,6.50138521194458) (1200,6.487079620361328)* (1198,5.573580265045166) (1580,5.148382663726807) (1584,5.1259050369262695) (1356,5.108277320861816) (1206,5.104748725891113) (1376,4.9873175621032715) (2916,4.942844390869141) (2968,4.9269256591796875) (750,4.924394607543945) (1197,4.869230270385742) (2529,4.743070602416992)* (2021,4.6929216384887695) (3527,4.631442070007324)
5984: (589,8.756244659423828) (1214,8.30346393585205)* (924,7.046869277954102) (1270,6.768517017364502)* (1374,6.279059410095215)* (750,5.978123664855957) (1097,5.906961441040039)* (3471,5.824522018432617)* (1198,5.731597900390625) (3702,5.541617393493652) (3527,5.231058120727539) (2968,5.109861373901367) (2529,5.104787826538086) (1653,5.072176933288574) (1127,5.063363075256348) (1584,5.054134368896484) (3703,5.001758575439453) (1580,4.883478164672852)* (1527,4.882047653198242) (1356,4.873497009277344)
5985: (318,7.737582206726074) (2858,6.966748237609863)* (296,5.9794464111328125)* (2396,5.948403835296631)* (608,5.8931474685668945) (2324,5.583125114440918)* (2918,5.431972980499268) (1968,5.409241199493408)* (1225,5.389776229858398) (2028,5.168402194976807) (1307,5.090246677398682) (150,5.084573745727539) (1196,4.802985191345215) (2804,4.796261787414551) (1270,4.75563383102417) (1265,4.685162544250488) (1784,4.609461307525635) (1198,4.5334954261779785) (2959,4.4961090087890625) (1213,4.448483467102051)
5986: (318,8.10927677154541) (1225,7.8723907470703125) (527,7.430054664611816) (920,7.0803704261779785)* (1704,7.060360908508301) (1207,6.931170463562012)* (265,6.379967212677002)* (1674,6.268640518188477) (1193,6.076755523681641)* (1957,6.074398040771484) (923,5.976424217224121) (919,5.830713272094727) (899,5.805514335632324) (1094,5.781569480895996) (1185,5.754655838012695) (1231,5.71397590637207) (58,5.688339710235596) (1104,5.635866641998291)* (608,5.629672527313232) (2020,5.423730850219727)
5987: (2858,9.738409996032715) (608,7.888229846954346)* (1617,6.19135856628418)* (50,5.7788591384887695) (2599,5.4419708251953125) (318,5.397698402404785) (1089,4.981202125549316) (110,4.856013298034668) (1259,4.830747604370117) (2028,4.7684125900268555) (1673,4.765594482421875) (2289,4.694176197052002) (858,4.679558277130127)* (3160,4.591672897338867) (2396,4.355175018310547) (34,4.341804504394531) (589,4.1174492835998535) (1,4.081520080566406) (2291,3.9816107749938965) (1923,3.965698719024658)
5988: (2396,7.800485610961914) (2997,7.571605682373047) (318,7.482641220092773)* (527,6.755937576293945) (296,6.5898637771606445) (2028,6.500749588012695) (1,6.393824577331543) (1784,6.153417587280273) (1704,6.117183208465576) (1213,5.408093452453613) (2762,5.387251853942871) (1617,5.167360305786133) (1923,5.108675003051758) (3114,5.056981563568115) (150,4.816413402557373) (2395,4.806163787841797) (357,4.77529239654541) (50,4.738001823425293) (1358,4.730386257171631) (2359,4.72475528717041)
5989: (2396,8.579251289367676) (356,6.926022052764893) (2762,6.2049560546875)* (2724,5.890753269195557) (3175,5.319080352783203) (2694,5.276579856872559) (2706,5.259716510772705) (34,5.057877540588379) (2572,5.04974365234375) (539,4.949551105499268) (3753,4.840287685394287) (1569,4.753789901733398) (2716,4.617867469787598) (2671,4.590462684631348) (2688,4.523468017578125) (2997,4.450295448303223) (2683,4.266305923461914) (2581,4.251984596252441) (3578,4.220451354980469) (500,4.162853717803955)
5990: (1230,8.240575790405273) (3671,6.707724094390869) (3421,6.596805572509766) (1193,6.480943202972412) (1394,6.317972183227539) (1952,6.269123077392578)* (1235,6.232434272766113) (1292,6.140110492706299) (3037,5.943166255950928) (1288,5.882785320281982)* (3361,5.796834468841553) (1387,5.712789058685303) (2352,5.602671146392822) (1136,5.601905822753906) (2243,5.587709426879883) (3735,5.520097732543945) (1206,5.494065284729004) (1307,5.322349548339844) (2997,5.273692607879639) (910,5.136050224304199)
5991: (260,5.567978858947754) (1,4.984348773956299)* (1097,4.777994632720947) (899,4.712922096252441) (1148,4.699109077453613) (1265,4.62446928024292)* (2081,4.567261219024658) (1028,4.536506652832031) (912,4.400439262390137) (898,4.218371391296387) (1196,4.1934967041015625) (2080,4.1908278465271) (595,4.137866973876953) (497,3.9302377700805664) (2797,3.8296163082122803) (1230,3.781015396118164)* (364,3.6765477657318115) (2571,3.6013643741607666) (910,3.55792236328125) (1198,3.5042624473571777)
5992: (2716,6.493453502655029) (3578,6.2183637619018555) (223,5.661744117736816) (2396,5.354950904846191) (3005,5.353452682495117) (2997,5.328718185424805) (2763,5.296529769897461) (2688,5.189558506011963) (593,5.173065185546875) (1127,4.996827602386475) (3623,4.98826265335083) (318,4.967860698699951) (110,4.870989799499512) (2841,4.6526384353637695) (2433,4.635283946990967) (2336,4.546895980834961) (2881,4.53964900970459) (2502,4.535797595977783)* (3147,4.492094993591309) (3176,4.462223052978516)
5993: (1617,4.284100532531738) (912,4.245584964752197) (1219,4.237374305725098)* (608,4.234044075012207) (593,3.976858139038086) (899,3.9344239234924316) (913,3.767723321914673) (50,3.601653575897217) (1252,3.5896711349487305) (1086,3.572862148284912) (1035,3.544210433959961)* (1269,3.4965364933013916) (1267,3.2972095012664795) (1207,3.2795052528381348) (910,3.2623043060302734) (2186,3.239349842071533)* (1212,3.185732841491699) (3435,3.1437110900878906) (923,3.1115753650665283) (914,3.1035873889923096)
