userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,5.637739181518555) (1,5.2986531257629395)* (2081,4.205761909484863) (34,4.190133571624756) (2687,4.018453121185303) (2096,4.000216484069824) (1028,3.881499767303467)* (318,3.7455759048461914) (2087,3.630396842956543) (1097,3.630168914794922)* (2085,3.6042373180389404) (2078,3.4437508583068848) (2761,3.43930983543396) (1688,3.4245643615722656) (2018,3.3780999183654785)* (1029,3.362694501876831)* (3751,3.3592886924743652) (596,3.294987916946411) (1282,3.227409839630127) (1704,3.0956802368164062)
4749: (2858,5.593692302703857) (2908,4.03739070892334) (2959,4.031034469604492) (3408,3.500535726547241) (3578,3.406240701675415) (3081,3.137460708618164) (3174,3.1308977603912354) (2396,3.1145448684692383) (2712,2.906311511993408) (593,2.889469623565674) (608,2.867123603820801) (318,2.865528106689453) (527,2.7879865169525146) (2336,2.74235200881958) (2686,2.7012405395507812) (2707,2.683546543121338) (2599,2.6191940307617188) (3160,2.6054282188415527) (2333,2.551041603088379) (3298,2.4251511096954346)
4750: (2081,7.1090779304504395)* (1,6.788846015930176)* (2918,6.2567949295043945)* (1022,5.864301681518555)* (2078,5.794933319091797) (1968,5.677987575531006)* (1028,5.502086639404297) (2085,5.138986587524414) (2791,5.136135578155518)* (1246,5.019355773925781) (2080,4.993261814117432) (3526,4.9775071144104)* (1307,4.913565635681152) (1029,4.832681655883789) (3396,4.604397773742676)* (34,4.5442986488342285) (1073,4.442469596862793) (1517,4.337302207946777)* (2683,4.322809219360352) (1257,4.248613357543945)
4751: (3185,3.570357322692871) (2908,2.95976185798645) (2976,2.9372541904449463) (2997,2.9246790409088135)* (3176,2.820681095123291) (2712,2.7409043312072754) (2770,2.6508469581604004) (3408,2.550396680831909) (2333,2.431145191192627) (2686,2.2147233486175537) (2690,2.1816062927246094) (3125,2.142043113708496) (2390,2.093442916870117) (3317,2.054056167602539)* (3179,2.052213668823242) (3081,2.022331476211548) (3186,1.9872775077819824) (2966,1.9727636575698853) (3052,1.9643402099609375) (2912,1.959794044494629)
4752: (2396,4.034856796264648) (916,3.9908931255340576) (912,3.531968355178833) (17,3.461642265319824)* (902,3.410816192626953) (915,3.379021167755127) (1197,3.370694637298584)* (899,3.36094331741333) (357,3.219303607940674) (1296,3.128009796142578) (39,3.0572445392608643) (930,2.9819812774658203) (838,2.918208599090576) (3097,2.8484315872192383) (1188,2.808011054992676) (920,2.7794997692108154) (928,2.7592854499816895) (914,2.7406842708587646) (1947,2.730031967163086) (1674,2.70821213722229)
4753: (924,3.3617019653320312)* (1230,3.153689384460449) (3363,3.096963405609131) (858,3.0814833641052246) (3421,2.976574420928955) (1204,2.876237392425537) (750,2.8442022800445557) (1276,2.8256022930145264) (527,2.8216137886047363) (1262,2.77103328704834) (2858,2.7221922874450684) (908,2.7198541164398193) (150,2.710233211517334) (2028,2.672834873199463) (3471,2.6606967449188232) (1294,2.611616611480713) (1214,2.549241065979004) (318,2.4583024978637695) (110,2.4422993659973145) (2791,2.4410505294799805)
4754: (3552,7.8082685470581055)* (1961,6.5614423751831055) (2915,6.296228408813477) (2134,6.2301177978515625)* (1994,6.186453819274902)* (2145,5.945924758911133) (3591,5.9340362548828125) (1257,5.871399402618408) (2100,5.863757133483887) (2470,5.741344451904297) (2423,5.387283802032471) (2248,5.327136993408203)* (1394,5.3178791999816895)* (3360,5.178145408630371) (1962,5.156413555145264) (3361,5.150762557983398) (1674,4.962996482849121) (1225,4.911581039428711) (3098,4.879574775695801)* (2301,4.838320732116699)
4755: (1193,3.064411163330078) (3543,3.045055389404297) (2858,3.030117988586426) (2762,3.023923635482788) (2336,3.0093839168548584)* (2433,2.9897093772888184) (3203,2.9853453636169434) (2908,2.968351364135742) (2688,2.8866987228393555) (2013,2.657130718231201) (3408,2.647840738296509) (2716,2.6462671756744385)* (3176,2.6381430625915527) (527,2.5112178325653076) (1093,2.445136070251465) (2686,2.4218363761901855)* (1225,2.3963124752044678) (1956,2.2895936965942383) (913,2.284122943878174) (1221,2.2298855781555176)
4756: (2762,3.7679295539855957) (2908,3.411017417907715) (3185,3.369027614593506) (3408,3.013221263885498) (2858,2.740736484527588) (3081,2.548067092895508) (3174,2.5396909713745117)* (2959,2.5039443969726562) (3578,2.465414047241211) (3186,2.4218077659606934) (2686,2.298612594604492) (2336,2.195488452911377) (2333,2.1917812824249268) (3623,2.170442581176758) (3175,2.1142396926879883) (3148,2.0586233139038086) (3751,2.043351888656616) (2712,1.9813271760940552) (3179,1.9691108465194702) (3510,1.877814531326294)
4757: (2997,6.0034685134887695)* (296,4.547930717468262)* (3408,4.44671106338501) (1230,4.441577911376953) (1617,4.226235389709473) (912,4.203668594360352) (1213,4.186197757720947) (50,4.147187232971191)* (3160,4.139491558074951) (2324,4.100547790527344) (1225,3.7848644256591797) (3481,3.5904393196105957) (3176,3.374116897583008) (2395,3.343348503112793) (2692,3.3189377784729004)* (1,3.3007659912109375)* (1207,3.28973388671875) (1196,3.2668235301971436) (2336,3.1920738220214844) (1198,3.1877408027648926)*
4758: (318,5.129988670349121) (527,4.443314075469971)* (593,4.284482955932617) (150,3.6882731914520264) (110,3.3175649642944336) (2501,3.2015223503112793) (36,3.141295909881592) (2762,3.069491386413574) (3408,3.0102672576904297) (608,2.987565517425537) (3100,2.970081329345703) (1183,2.8940701484680176) (2336,2.861704111099243)* (62,2.861298084259033) (3147,2.8133864402770996) (3252,2.7766146659851074) (2858,2.717682361602783) (1271,2.658029794692993) (1358,2.6542606353759766) (265,2.63370418548584)
4759: (858,3.43135142326355) (1617,3.394942045211792) (912,2.9761462211608887) (1221,2.813729763031006) (1304,2.731628894805908) (260,2.683716058731079) (593,2.527243137359619) (2762,2.4877543449401855) (1193,2.379054307937622) (2599,2.364619493484497) (913,2.26701021194458) (2028,2.2156379222869873) (1214,2.2047386169433594) (1265,2.181450366973877) (50,2.153841972351074) (111,2.1404123306274414) (1198,2.1355714797973633)* (1247,2.109081745147705) (750,2.0823323726654053) (1213,2.02408504486084)
4760: (858,3.149139881134033) (1221,3.0402448177337646) (913,2.982578992843628) (260,2.9024338722229004) (3793,2.864039897918701) (1230,2.667402744293213) (3623,2.6308505535125732) (2000,2.6197755336761475)* (3176,2.5584299564361572) (3408,2.4870290756225586) (608,2.480212450027466) (3543,2.446565628051758) (2763,2.3748373985290527) (3147,2.3703548908233643) (2599,2.3474645614624023) (1127,2.342315673828125) (2355,2.323397636413574) (2396,2.3207554817199707) (1214,2.2974066734313965) (3384,2.2306413650512695)
4761: (593,4.175176620483398) (1221,4.1206583976745605) (527,4.0772504806518555) (608,3.9659857749938965) (2028,3.879047155380249) (111,3.7131781578063965) (2959,3.5302209854125977) (1225,3.2327418327331543) (260,3.2317285537719727) (1247,3.02656626701355) (2762,2.858757972717285) (1196,2.8308281898498535) (1704,2.795975685119629) (1136,2.730283260345459) (50,2.714167356491089) (2804,2.6783504486083984) (1206,2.6532535552978516) (1228,2.614169120788574) (1219,2.6108341217041016) (1952,2.5968644618988037)
4762: (1193,4.785826683044434)* (2858,4.651151180267334) (527,3.9884915351867676)* (2997,3.928138017654419) (260,3.8707242012023926) (1230,3.840852975845337) (1221,3.8401260375976562) (1952,3.6758620738983154) (3095,3.650388479232788) (608,3.543142318725586) (908,3.5066945552825928)* (1203,3.4601049423217773) (2804,3.451850652694702) (898,3.402324676513672) (899,3.366997241973877) (1136,3.359640121459961) (593,3.3324737548828125) (1945,3.297696113586426) (910,3.2944390773773193)* (904,3.2904863357543945)
4763: (1617,3.577021360397339) (2599,3.3226141929626465) (3176,3.3193840980529785) (3897,3.153754711151123) (3481,3.086822032928467) (2908,3.083775520324707) (2396,3.0048563480377197) (1230,2.919738531112671) (3160,2.839428424835205) (2692,2.756500720977783) (3911,2.756010055541992) (3317,2.693251848220825) (50,2.664174795150757) (2762,2.520002603530884) (2324,2.4682326316833496) (3083,2.467709541320801) (3408,2.4393343925476074) (2395,2.3905937671661377) (3006,2.3880486488342285) (318,2.3448426723480225)
4764: (356,3.2267494201660156) (2762,2.911746025085449) (2355,2.751862049102783) (527,2.702664613723755) (1270,2.6280622482299805) (3408,2.586367130279541) (1265,2.5198006629943848) (2716,2.3991239070892334) (3751,2.2918944358825684) (1721,2.2746105194091797) (318,2.1996662616729736) (1097,2.152442693710327) (3175,2.093510150909424) (1784,2.056232213973999) (593,1.9815340042114258) (2858,1.9804086685180664) (11,1.9771168231964111) (2706,1.9328733682632446) (588,1.9190354347229004) (1704,1.8852479457855225)
4765: (969,6.317687511444092)* (899,6.254937171936035)* (913,5.640532493591309)* (17,5.09177303314209) (910,4.969536781311035)* (1304,4.750091075897217) (3435,4.531661510467529)* (1207,4.509443283081055) (1028,4.426563262939453) (594,4.419739723205566) (1035,4.119494915008545) (1,4.113698959350586) (903,4.092986583709717)* (1267,4.087162017822266) (1148,3.9898855686187744) (3035,3.9745283126831055)* (1212,3.9723520278930664) (3095,3.954267978668213) (1022,3.9024314880371094) (942,3.8989131450653076)
4766: (2997,6.127836227416992)* (3081,4.953056812286377) (2976,3.969451904296875) (2959,3.8817086219787598)* (2712,3.6950130462646484) (2707,3.470689296722412) (3408,3.382768154144287) (3147,3.3394553661346436)* (2333,3.2980213165283203) (2599,3.2303378582000732) (3186,3.210470199584961) (3006,3.15779447555542) (3005,3.1008877754211426) (2770,2.896982431411743) (3298,2.8425023555755615) (2396,2.8071775436401367) (2686,2.794865369796753) (3623,2.794830083847046) (2690,2.7806508541107178) (2841,2.7535243034362793)
4767: (2355,4.080135345458984)* (1,3.583472967147827) (364,3.5109777450561523) (588,3.4003872871398926) (919,3.322319269180298) (594,3.1999926567077637) (2096,3.1316094398498535) (2081,3.104776382446289) (1028,3.0145936012268066) (2762,2.9607183933258057) (2687,2.907447099685669) (2085,2.765505790710449) (3751,2.6614675521850586) (2396,2.649548292160034) (2018,2.639758825302124) (1029,2.626573085784912) (899,2.6127982139587402) (2078,2.6124186515808105) (596,2.5665206909179688) (2394,2.5445022583007812)
4768: (2396,4.033883094787598) (318,3.797807216644287)* (1704,3.787447452545166) (2324,3.7217016220092773) (1784,3.6755764484405518) (357,3.6650404930114746) (2997,3.5723798274993896) (356,3.5427350997924805) (265,3.483079433441162) (1094,3.3367061614990234) (593,3.249412775039673)* (1183,3.1427178382873535) (1,3.0882439613342285) (58,3.040492534637451) (50,2.997170925140381) (1188,2.949463129043579) (1682,2.9380509853363037) (3418,2.9161124229431152) (539,2.8966073989868164) (457,2.864882469177246)
4769: (1214,3.3318562507629395)* (541,3.2278735637664795)* (1210,3.1786105632781982) (924,3.114393472671509)* (1270,2.981142997741699) (1240,2.9659361839294434) (1374,2.950460195541382) (3702,2.6894524097442627)* (3471,2.6097915172576904) (2968,2.602358341217041) (1019,2.503767728805542)* (1206,2.4929404258728027) (1097,2.454350709915161) (3527,2.430255889892578) (2529,2.416374683380127) (3070,2.35888409614563) (1225,2.321516752243042) (1199,2.3196609020233154) (2021,2.2496137619018555) (1198,2.243178367614746)
4770: (2997,4.173623085021973) (2762,3.8415398597717285) (3114,3.5956966876983643) (2599,3.2511558532714844) (2987,3.248220920562744) (1197,3.0732948780059814) (2763,2.7862563133239746) (2706,2.6949331760406494) (223,2.6683061122894287) (1959,2.64833402633667) (3176,2.584427833557129) (2395,2.5713887214660645) (2686,2.5492868423461914) (3578,2.519728660583496) (2683,2.4600772857666016)* (3408,2.3986778259277344) (3543,2.3934714794158936) (260,2.3848347663879395) (2028,2.3441452980041504) (2333,2.322925090789795)
4771: (2908,6.861080169677734)* (265,6.084959983825684) (246,5.561524868011475)* (58,5.535211563110352) (562,5.370386123657227)* (3083,5.306494235992432) (306,5.254555702209473) (1185,5.12819242477417)* (1183,5.022387981414795)* (3160,4.985319137573242) (1041,4.830283164978027) (2020,4.7102484703063965)* (2291,4.6556782722473145) (994,4.651368141174316) (318,4.640173435211182) (307,4.634477615356445) (17,4.555489540100098) (3148,4.546915054321289) (1961,4.5230841636657715) (1354,4.5127410888671875)
4772: (920,5.323456764221191) (898,4.986354827880859) (899,4.949967861175537) (913,4.861307144165039)* (1247,4.755280494689941) (1207,4.539609909057617)* (923,4.502682685852051) (750,4.279453277587891) (858,4.2283172607421875) (1252,4.138752460479736)* (903,4.133162498474121)* (1944,4.10028600692749) (3095,4.097255229949951) (1262,4.087098598480225)* (2067,4.0867085456848145) (1267,4.071130752563477) (930,4.070252895355225) (3435,4.060262680053711) (1304,4.037914276123047) (1254,3.964834690093994)
4773: (1721,5.175663948059082) (1704,4.585857391357422) (356,4.45761775970459)* (2571,4.420315265655518) (1610,4.251564025878906) (3623,4.228215217590332) (110,4.208216667175293) (2763,4.019089698791504)* (349,3.940995693206787) (2396,3.9179413318634033)* (480,3.8551669120788574) (3408,3.8458030223846436) (2881,3.839273452758789) (377,3.7543716430664062) (2501,3.705817699432373) (3005,3.6937685012817383) (3176,3.682154893875122) (2858,3.5915212631225586) (2688,3.574665069580078) (2355,3.501298427581787)
4774: (50,6.430770397186279)* (608,6.191758155822754)* (589,5.276923179626465)* (1912,5.002823829650879)* (2692,4.543437957763672)* (1200,4.323792934417725) (1092,4.266110420227051) (1732,4.174741744995117) (1748,4.05316162109375) (457,4.0310516357421875)* (164,4.020917892456055) (3481,3.9616265296936035) (2391,3.9196033477783203)* (1094,3.8462376594543457)* (1527,3.752216100692749) (2542,3.7376468181610107) (111,3.721177101135254) (1206,3.697627544403076) (21,3.5878114700317383) (3267,3.5638160705566406)*
4775: (2858,3.509122371673584) (2997,3.387617588043213)* (2959,3.1720592975616455) (3578,2.9151296615600586) (3176,2.4994277954101562) (3174,2.482194423675537) (3408,2.4491477012634277) (3081,2.4332170486450195) (3623,2.3653063774108887) (2706,2.2762911319732666) (3793,2.2712128162384033) (3753,2.1355762481689453) (3052,2.0622267723083496) (2908,1.9897778034210205) (3175,1.9500715732574463) (223,1.915478229522705) (2628,1.88887357711792) (2683,1.8737783432006836) (3006,1.8661168813705444) (2712,1.8250911235809326)
4776: (150,3.8235790729522705) (1704,3.3540303707122803)* (3114,3.353443145751953) (318,3.254042625427246) (34,3.1418070793151855) (588,2.9075233936309814) (1721,2.873979091644287) (2028,2.853670597076416) (3255,2.803196907043457) (593,2.791994571685791) (2762,2.7363319396972656) (364,2.729600429534912) (3147,2.6604526042938232) (62,2.598863363265991) (590,2.577268123626709) (2355,2.576026439666748) (1265,2.564379930496216) (1393,2.5387625694274902)* (11,2.482107162475586) (500,2.3898684978485107)
4777: (1196,5.5562639236450195)* (1240,3.924464464187622) (589,3.891054630279541) (1270,3.863755226135254) (1374,3.804255962371826) (2115,3.6662979125976562) (1036,3.4665446281433105) (1214,3.3548402786254883) (2193,3.2832260131835938) (1200,3.2667489051818848) (2571,3.128283977508545) (2406,3.1140472888946533) (919,3.1113085746765137) (2174,3.077880859375) (1127,3.029043197631836) (2716,2.9834389686584473) (2628,2.973618268966675) (2005,2.939255714416504) (1387,2.9124650955200195) (110,2.90921688079834)
4778: (539,2.9638125896453857) (500,2.8758487701416016) (587,2.610128402709961) (3255,2.5027260780334473) (2671,2.493656873703003) (2424,2.464998960494995) (2724,2.444173812866211) (339,2.4377052783966064) (1569,2.433986186981201) (2302,2.3709354400634766) (1485,2.2605457305908203) (1777,2.2233192920684814) (2431,2.145813465118408)* (2918,2.138793468475342) (11,2.123002767562866) (3591,2.1131203174591064) (3809,2.1050970554351807) (3552,2.0081677436828613) (141,2.0071797370910645) (3101,2.005218744277954)
4779: (3435,6.700148582458496) (904,6.452457427978516) (3095,6.056838035583496) (1952,6.050549507141113)* (1256,6.013236999511719) (608,6.007555961608887) (1212,5.9709367752075195) (905,5.679577827453613) (1304,5.531284332275391) (1284,5.460620403289795) (2019,5.451502799987793)* (1104,5.367337226867676) (930,5.312479496002197) (2186,5.23016357421875) (1262,5.078622817993164) (1248,5.076050281524658) (1299,5.064358711242676) (1228,5.008447647094727) (1283,4.946629047393799) (1944,4.9267730712890625)
4780: (904,7.614648342132568)* (3435,6.345213890075684) (1284,5.320467948913574)* (593,5.271358489990234) (1219,5.192745208740234) (922,4.753940582275391) (858,4.581392765045166) (942,4.556820869445801) (1089,4.5547776222229)* (923,4.438145637512207) (928,4.272058486938477) (1240,4.065610885620117) (3730,4.000068664550781)* (1260,3.998795986175537) (2203,3.98714542388916) (2762,3.9314463138580322) (47,3.9292116165161133) (1179,3.9251961708068848) (800,3.921355962753296) (3334,3.8631105422973633)*
4781: (527,4.200150012969971) (1193,3.816556453704834) (593,3.5167741775512695) (2997,3.3274779319763184) (608,3.0979273319244385) (1196,3.028904438018799)* (1270,2.996800661087036) (1704,2.926286458969116) (2762,2.855978488922119) (1265,2.722245216369629)* (110,2.6720666885375977) (3147,2.609983444213867) (1230,2.560023307800293)* (3408,2.5018792152404785) (1221,2.4460062980651855) (34,2.417510509490967) (1198,2.404927968978882) (150,2.3884482383728027) (1247,2.3834939002990723) (1207,2.3695738315582275)
4782: (908,4.277871131896973) (913,3.9782910346984863) (1284,3.8332905769348145) (3435,3.627941608428955) (912,3.4458394050598145) (1269,3.443488121032715) (1212,3.3913660049438477) (923,3.3828959465026855) (904,3.3722569942474365) (1214,3.356494426727295) (1253,3.2521865367889404) (260,3.1639318466186523) (922,3.0810158252716064) (1193,3.053983688354492) (1206,2.949924945831299)* (1248,2.8988049030303955) (2186,2.8921899795532227) (942,2.805706024169922) (1199,2.780184507369995)* (930,2.7602524757385254)
4783: (50,5.030062675476074)* (593,4.812084197998047) (1625,4.797287940979004) (2916,4.564329624176025) (1573,4.290284156799316) (377,4.122253894805908) (733,3.9232609272003174) (6,3.9125287532806396) (608,3.8450772762298584) (474,3.823406934738159) (1036,3.797438144683838) (3476,3.7931323051452637) (3256,3.731492280960083) (1200,3.6548056602478027) (1645,3.6387572288513184) (1240,3.6015639305114746) (1219,3.5511131286621094) (2353,3.5491724014282227) (349,3.49983549118042) (2058,3.497549295425415)
4784: (1269,6.184901237487793)* (898,5.560021877288818)* (969,5.255969524383545) (2080,5.149003982543945)* (915,5.14892578125) (1230,5.141079425811768)* (3671,5.051998138427734) (916,4.96393346786499)* (2396,4.926806449890137)* (905,4.894360542297363) (838,4.685612201690674)* (2406,4.600120544433594) (3072,4.517910003662109) (3061,4.471063613891602)* (2108,4.415874004364014)* (1270,4.389826774597168) (2081,4.376423358917236)* (1278,4.2382121086120605)* (1500,4.225413799285889)* (3548,4.2001447677612305)*
4785: (914,6.350349426269531)* (838,5.970560073852539) (2355,5.521237373352051)* (1947,5.206894874572754) (1088,5.046573162078857) (356,4.939210891723633) (1959,4.852859020233154) (2125,4.78837776184082) (1680,4.682925701141357) (587,4.67535924911499) (1188,4.639632225036621) (1094,4.627589225769043) (899,4.615580081939697) (2336,4.542205333709717) (1674,4.476168632507324)* (708,4.315007209777832) (2087,4.226249694824219) (2690,4.2102484703063965) (440,4.1197919845581055) (2085,4.038888931274414)
4786: (1584,6.305382251739502) (589,5.583629608154297)* (2916,5.516113758087158) (593,5.513045787811279)* (1356,5.442293167114258) (2396,5.376459121704102)* (780,5.171158313751221)* (1196,5.040709495544434)* (3147,4.881881237030029) (2268,4.685554504394531) (1393,4.540009498596191) (11,4.517582893371582) (733,4.4815263748168945) (161,4.4330058097839355) (316,4.382827281951904) (17,4.360953330993652)* (329,4.354659080505371) (648,4.316645622253418)* (34,4.264853477478027)* (597,4.228247165679932)*
4787: (2997,3.7021121978759766) (3160,3.2766990661621094) (3176,3.0175254344940186) (3897,2.9623472690582275) (1230,2.9069666862487793) (3408,2.877678394317627) (608,2.625411033630371) (3578,2.5625381469726562) (3185,2.4312262535095215) (2599,2.37965726852417) (3317,2.3672475814819336) (2959,2.312236785888672) (3911,2.304536819458008) (3148,2.2697033882141113) (2396,2.2287163734436035) (1617,2.1851272583007812) (527,2.164050579071045) (3083,2.1611108779907227) (3952,2.131316661834717) (2712,2.1235556602478027)
4788: (1270,6.118873596191406) (2174,4.667473793029785) (2011,4.549530506134033)* (2797,4.521266460418701)* (1374,4.188694477081299) (2716,4.173266410827637) (1220,4.155296325683594) (1210,4.124650955200195) (1394,3.9366559982299805) (1097,3.8988471031188965) (1356,3.879055976867676) (1196,3.7704854011535645)* (2140,3.74727725982666) (1371,3.674987554550171) (1197,3.6365749835968018) (1136,3.6099371910095215) (1376,3.5938162803649902) (3450,3.5857698917388916) (2302,3.577087163925171) (3033,3.5614147186279297)
4789: (110,5.044957160949707) (608,4.977722644805908) (2571,4.638306617736816)* (1653,4.349480628967285) (2959,3.9612460136413574) (1213,3.924962282180786)* (1094,3.9037227630615234) (1721,3.8882925510406494) (1617,3.886160135269165)* (3418,3.8193509578704834)* (265,3.714557409286499) (780,3.706956386566162) (1183,3.685089588165283) (2396,3.6205527782440186)* (1676,3.5405592918395996) (2291,3.5075950622558594) (1573,3.476776361465454) (47,3.462210178375244) (50,3.4276981353759766) (2762,3.392658233642578)*
4790: (50,5.077800273895264) (265,5.030865669250488)* (3897,4.755008697509766)* (593,4.6709394454956055)* (2959,4.670434474945068)* (3176,4.426634788513184) (1089,4.400193214416504)* (306,4.365391254425049) (58,4.2609405517578125) (3317,4.245378494262695)* (47,4.145592212677002) (2336,4.0667877197265625) (1213,4.0416693687438965)* (1704,3.924760103225708) (2291,3.9007301330566406)* (1635,3.890079975128174) (2324,3.870213031768799) (293,3.8290181159973145) (318,3.7820889949798584) (2395,3.7748334407806396)
4791: (858,3.4001123905181885)* (1197,2.8239548206329346) (912,2.7679688930511475) (1307,2.5933094024658203) (1193,2.3206067085266113) (919,2.272830009460449) (1387,2.265045642852783) (2804,2.2185449600219727) (2716,2.2160239219665527) (3421,2.163649320602417) (1214,2.1473917961120605) (1394,2.1421890258789062) (1036,2.114809513092041)* (111,2.103823184967041)* (1291,2.092564821243286) (2918,2.02740478515625)* (2797,2.020498275756836)* (1304,1.9987016916275024) (2302,1.9700016975402832) (1097,1.9672678709030151)
4792: (1269,2.40789794921875) (899,2.2497634887695312) (914,2.2095818519592285) (912,2.178194999694824)* (898,2.0768699645996094) (1270,2.0679738521575928) (1035,2.0576038360595703) (908,2.0550224781036377) (928,1.9709256887435913) (1947,1.9439976215362549) (919,1.9034844636917114) (913,1.8814960718154907) (1203,1.8672237396240234) (2355,1.8643903732299805) (902,1.855104684829712) (916,1.8532695770263672) (2396,1.8327057361602783) (951,1.8287606239318848) (2858,1.7823103666305542) (3548,1.7675762176513672)
4793: (296,4.734339714050293) (50,4.634389877319336)* (457,4.111254692077637) (47,4.008650779724121) (1704,3.988617181777954) (2997,3.9513278007507324) (1213,3.8795006275177)* (1358,3.7780699729919434) (2599,3.708981513977051) (3176,3.6993088722229004)* (2028,3.6157140731811523) (1923,3.545013427734375) (2395,3.4860191345214844) (110,3.4122166633605957) (589,3.392284393310547) (223,3.3780617713928223) (2692,3.314798593521118) (2336,3.266263484954834)* (3006,3.2614364624023438) (293,3.2441389560699463)
4794: (2858,4.488585472106934) (589,4.405095100402832) (1214,4.195590019226074) (2791,4.180059432983398) (1097,4.15687370300293)* (2762,4.140476226806641)* (2396,4.134892463684082) (1221,4.046237945556641) (1387,3.989088535308838) (1136,3.9296953678131104) (1307,3.8109190464019775) (1127,3.7679190635681152) (969,3.6711039543151855)* (913,3.6378002166748047)* (2028,3.5974740982055664) (1079,3.450472354888916) (2797,3.3933143615722656) (3175,3.364809513092041) (3421,3.3342089653015137) (1193,3.2965760231018066)
4795: (2908,4.48344612121582) (527,4.47258186340332)* (593,4.095762252807617)* (1207,4.072710037231445) (1193,4.033222675323486) (1299,3.916560649871826) (1097,3.70770525932312) (924,3.646831512451172) (1952,3.6049983501434326) (318,3.5465145111083984) (3176,3.4221410751342773) (1041,3.3657259941101074) (1147,3.361114501953125) (3007,3.3052823543548584) (2064,3.3045434951782227) (2677,3.301182508468628) (1247,3.256866931915283) (2859,3.2486915588378906) (549,3.035296678543091) (913,3.003960132598877)
4796: (2396,6.5493083000183105)* (1188,5.515820026397705)* (1223,4.848352432250977) (3751,4.716796398162842) (551,4.482369422912598) (265,4.294341564178467) (17,4.174097537994385) (2291,4.059445381164551)* (497,4.040801048278809) (1617,3.8786609172821045)* (357,3.863403558731079) (1199,3.8312227725982666) (1885,3.709961414337158)* (2300,3.704188823699951) (661,3.6941118240356445) (260,3.686321258544922)* (2968,3.6762990951538086)* (342,3.647599458694458) (2289,3.627800941467285) (2395,3.616053342819214)
4797: (2724,4.9757537841796875)* (539,4.6889567375183105) (597,4.287119388580322) (1569,4.204864501953125) (2671,4.078130722045898) (317,4.004859924316406) (440,3.79748272895813) (1367,3.730069875717163) (7,3.7270429134368896) (3255,3.535292625427246) (586,3.469383716583252) (11,3.4523701667785645) (1777,3.4443044662475586) (3175,3.3064637184143066) (2496,3.279155731201172) (3,3.2759029865264893) (141,3.2596120834350586) (830,3.2515385150909424) (708,3.217113494873047) (2431,3.209446907043457)*
4798: (2571,4.442574501037598) (541,4.315828800201416) (2455,4.146551132202148)* (924,4.107797622680664) (589,4.100734710693359) (780,3.968289852142334) (3175,3.9402248859405518) (260,3.934843063354492) (3471,3.8009064197540283) (1584,3.737727642059326) (3527,3.700162887573242) (2916,3.668675661087036) (1210,3.6676530838012695)* (1376,3.6454973220825195) (968,3.5474886894226074) (1215,3.505678653717041) (1748,3.484118938446045) (32,3.472108840942383) (2664,3.4340250492095947) (1253,3.4022891521453857)
4799: (2396,4.347789287567139) (1307,4.2667436599731445) (1197,4.147648334503174) (1265,3.824491500854492) (1079,3.6125383377075195) (2997,3.5271544456481934) (2804,3.476116895675659) (1259,3.1401801109313965) (2599,3.064633846282959) (527,2.9631247520446777) (608,2.919055938720703) (2716,2.9170780181884766) (1704,2.9124093055725098) (1172,2.8423166275024414) (2797,2.815032482147217) (3361,2.7997498512268066) (296,2.743772029876709) (50,2.7354068756103516) (34,2.672189712524414) (1,2.651320219039917)
4800: (1197,5.170612335205078)* (2028,4.510302543640137) (2706,4.4950971603393555) (223,4.455820560455322) (2355,4.430516242980957) (3793,4.353621482849121) (1259,4.136271953582764) (1198,4.071005344390869) (2959,4.035611152648926) (480,4.0245561599731445) (2628,3.967935085296631) (260,3.922722816467285) (1580,3.920077085494995) (2174,3.893256187438965)* (2797,3.8261358737945557) (356,3.795168161392212) (589,3.7539994716644287) (2005,3.7118730545043945) (2700,3.6891093254089355) (2396,3.6808931827545166)
4801: (480,6.922641754150391)* (2028,5.988376140594482) (3527,5.4499921798706055)* (2167,5.230617523193359) (292,5.141857147216797)* (3697,5.000246047973633)* (316,4.985235214233398) (6,4.971977233886719) (733,4.89302921295166) (110,4.691356658935547) (2985,4.691009521484375)* (1385,4.598309516906738) (2000,4.544153213500977)* (353,4.444756984710693) (494,4.407309055328369) (2409,4.403371810913086) (1221,4.397294044494629) (95,4.390589237213135) (1608,4.385805130004883) (1690,4.382333755493164)
4802: (1077,5.72723388671875)* (1270,5.480151176452637)* (924,5.422199726104736) (2300,5.412508010864258)* (1253,5.296313285827637) (1269,5.26667594909668) (908,5.237504005432129)* (3362,5.195375919342041) (1250,5.108201026916504)* (1035,5.107725620269775)* (2997,4.987225532531738)* (3685,4.983577728271484)* (3408,4.888235569000244)* (2160,4.8778276443481445) (1617,4.816216468811035)* (2529,4.789305210113525) (608,4.692008018493652)* (2949,4.67648983001709) (2917,4.538928031921387)* (904,4.475381851196289)*
