userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (167,9.609149932861328) (324,9.25804615020752) (674,8.09712028503418) (173,8.095165252685547) (211,8.042245864868164)* (131,7.729236602783203) (18,7.539275169372559) (17,7.483797073364258) (48,7.336407661437988) (440,7.318953514099121) (1202,7.304997444152832) (632,7.257976055145264) (67,7.225257873535156) (162,7.220296859741211) (371,7.121462821960449) (363,7.053854942321777) (169,6.948398590087891) (107,6.721583366394043) (665,6.695441246032715) (170,6.693068504333496)
2382: (185,4.178239345550537) (136,3.7989439964294434) (844,3.7902474403381348) (1144,3.76713228225708) (15,3.766469955444336) (131,3.691455364227295)* (560,3.678396701812744) (2069,3.649641990661621) (147,3.5698137283325195) (2114,3.4192867279052734) (67,3.2968173027038574) (932,3.2288804054260254) (190,3.1905789375305176) (941,3.1619980335235596) (1717,3.137949228286743) (625,3.136739730834961) (1553,3.0055007934570312) (561,2.9454243183135986) (2087,2.889681100845337) (572,2.8492348194122314)
2423: (72,3.8975698947906494) (1910,3.774378776550293) (354,3.5892083644866943) (172,3.537972927093506) (302,3.448612689971924) (374,3.418147563934326) (50,3.413066864013672) (242,3.3779704570770264) (512,3.3778910636901855) (844,3.311361789703369) (2069,3.3072128295898438) (921,3.3016951084136963) (238,3.277876853942871) (20791,3.2507858276367188) (434,3.203032970428467) (2244,3.169804334640503) (16,3.149034023284912) (2899,3.1337337493896484) (904,3.13303279876709) (763,3.0933423042297363)
2435: (172,5.75719690322876) (136,5.26508903503418) (862,5.094518661499023) (2040,5.040815353393555) (164,4.922069549560547) (1910,4.801492691040039) (2713,4.762651443481445) (1171,4.616849422454834) (559,4.5783915519714355) (2114,4.414285659790039) (919,4.2885589599609375) (2131,4.251169204711914) (2899,4.1672773361206055) (974,4.136102676391602) (3344,4.117012977600098) (3808,4.0623273849487305) (3592,4.05136251449585) (1378,4.0484466552734375) (1134,4.0395283699035645) (1034,4.036187171936035)
2442: (15,7.618171691894531) (185,7.608615875244141)* (560,7.334836006164551)* (1063,6.991460800170898) (570,6.882653713226318) (2082,6.746671676635742) (2116,6.631261348724365) (1062,6.43940544128418)* (2120,6.432926177978516) (512,6.386507034301758)* (1315,6.210501194000244)* (419,5.976811408996582) (1790,5.789804458618164) (540,5.768819332122803) (1093,5.756091117858887) (3655,5.726250648498535) (364,5.705910682678223) (941,5.646223068237305) (1260,5.585967063903809)* (11,5.566030025482178)
623: (1273,6.086645126342773) (952,5.320070266723633) (898,4.928219318389893) (263,4.8469462394714355) (2328,4.817379951477051) (2779,4.626208782196045) (189,4.590307712554932) (269,4.582902908325195) (2220,4.461297035217285) (2069,4.423157215118408) (1342,4.38666296005249) (1062,4.360208511352539) (237,4.292998790740967) (2096,4.260788440704346) (1180,4.199872970581055) (523,4.1956634521484375) (368,4.169643402099609) (891,4.161394119262695) (844,4.1302666664123535) (3347,4.12407112121582)
778: (185,9.184392929077148) (2779,8.994203567504883) (190,8.421210289001465) (2609,7.644104957580566) (2137,7.598720550537109) (15,7.339733123779297) (312,7.146195411682129)* (3347,6.778770446777344) (932,6.743249893188477) (4096,6.677891731262207) (952,6.456000328063965) (658,6.439792156219482) (1802,6.439250946044922)* (2096,6.392083168029785)* (2131,6.277371406555176) (48,6.272141456604004) (1273,6.2577080726623535) (136,6.192488670349121)* (3344,6.137213706970215) (20688,6.09270715713501)
1386: (67,7.047907829284668)* (324,6.8055033683776855) (136,6.591293811798096) (131,6.276714324951172) (135,6.244296073913574) (169,6.193404197692871) (4,6.186149597167969) (162,6.139157772064209) (276,5.898962020874023) (35,5.891200542449951) (512,5.696020603179932) (298,5.616430282592773) (363,5.550910949707031) (115,5.515493392944336) (823,5.446461200714111) (147,5.299388885498047) (1202,5.299254417419434) (440,5.279813766479492) (84,5.251768112182617) (18,5.1778082847595215)
1746: (952,2.665884494781494) (1207,2.5933618545532227) (265,2.5863614082336426) (237,2.4748475551605225) (3862,2.437020778656006)* (3445,2.3639307022094727) (219,2.3397772312164307) (360,2.2786436080932617) (669,2.2654082775115967) (276,2.263427495956421) (2328,2.2099673748016357) (2779,2.19425106048584) (72,2.1911392211914062) (211,2.188055992126465) (269,2.180875539779663) (388,2.1753902435302734) (115,2.1552178859710693) (709,2.1235132217407227) (3499,2.1176199913024902) (364,2.093393325805664)
1977: (2779,5.4980788230896) (941,5.323667049407959) (354,5.170895576477051) (158,5.066521167755127) (237,5.027320861816406) (2790,4.982134819030762) (276,4.825474739074707) (2147,4.760953426361084) (48,4.728368759155273) (439,4.676089286804199) (2199,4.67218017578125) (263,4.657927513122559) (2069,4.636565685272217) (642,4.632382392883301) (274,4.612712383270264) (575,4.574130535125732) (189,4.562721252441406) (3280,4.556234836578369) (2143,4.493044376373291) (670,4.467085838317871)
2111: (4400,4.522400379180908) (3347,4.3515400886535645) (12123,4.331658363342285) (5011,4.188800811767578) (2957,4.05329704284668) (1739,3.9914193153381348) (3893,3.9558472633361816) (1746,3.9467666149139404) (1794,3.9238367080688477) (2656,3.8873188495635986) (3718,3.8313968181610107) (2824,3.814714193344116) (20712,3.8124325275421143) (6067,3.8053183555603027) (2147,3.7803866863250732) (3721,3.7717936038970947) (2949,3.7272684574127197) (4410,3.712979793548584) (2899,3.6844587326049805) (4417,3.6658854484558105)
2216: (18,5.474614143371582) (237,5.113762855529785) (952,4.638617515563965) (211,4.607252597808838) (3865,4.528180122375488) (3862,4.412048816680908) (219,4.408902168273926) (4181,4.328990936279297) (2328,4.25792121887207) (72,4.21619987487793) (3445,4.184920310974121) (3437,4.0300750732421875) (1180,3.949242353439331) (215,3.8975720405578613) (16,3.8692028522491455) (360,3.799259662628174) (248,3.7526662349700928) (382,3.5857934951782227) (340,3.545976161956787) (189,3.534980535507202)
2326: (15,2.2564985752105713) (11,2.1874334812164307) (123,2.0853185653686523) (276,1.969320297241211) (215,1.9296705722808838) (135,1.9123858213424683) (18,1.9093198776245117) (9,1.8831084966659546) (115,1.8566763401031494) (17,1.8511781692504883) (87,1.848369836807251) (48,1.8114197254180908) (88,1.8003795146942139) (669,1.7841947078704834) (279,1.7838059663772583) (130,1.7325153350830078) (952,1.7018641233444214) (875,1.7013018131256104) (170,1.6908206939697266) (72,1.6841444969177246)
2413: (269,5.809486389160156) (3344,5.526419162750244) (72,5.475656986236572)* (2899,5.4510931968688965)* (3445,5.299205780029297) (3808,5.1988067626953125) (9,4.963863849639893) (919,4.850410461425781) (3721,4.716513633728027) (862,4.562368869781494) (3862,4.502005577087402)* (3270,4.458081245422363) (48,4.39328670501709) (3280,4.315859794616699) (4884,4.27654504776001) (3499,4.260457515716553) (185,4.22476863861084) (2096,4.221843719482422) (941,4.183630466461182) (215,4.156611919403076)
2628: (2114,10.09125804901123) (166,9.947283744812012) (2120,9.8448486328125)* (1802,9.460229873657227) (1062,8.972167015075684)* (3114,8.662663459777832) (376,8.568892478942871)* (560,8.567193984985352)* (919,8.402013778686523) (20688,8.245439529418945) (4108,8.08182144165039) (512,8.020332336425781) (566,7.9886040687561035) (618,7.964980125427246)* (2121,7.718832969665527) (3350,7.686259746551514) (904,7.66640567779541) (3266,7.591111183166504)* (2141,7.568685054779053) (4103,7.496214866638184)
2847: (215,4.924723148345947) (354,4.444705009460449)* (72,4.405231475830078) (670,4.3936076164245605) (439,4.388747215270996) (360,4.357110500335693) (922,4.325761795043945) (211,4.31772518157959) (238,4.309584617614746) (312,4.30537223815918)* (368,4.2207489013671875) (11,4.217514991760254) (1273,4.159955024719238)* (14,4.131631851196289) (158,4.111732006072998) (189,4.089107036590576) (823,4.07524299621582) (274,4.048593997955322) (269,4.038437366485596) (2779,4.038047790527344)
22: (1518,2.7536613941192627) (419,2.003713607788086) (22167,1.9870234727859497) (22168,1.9870234727859497) (898,1.883324146270752) (916,1.8818937540054321) (2888,1.6992628574371338) (3048,1.671046257019043) (4751,1.6686264276504517) (3028,1.5738658905029297) (2610,1.5693211555480957)* (1347,1.5483653545379639) (6826,1.5298227071762085) (520,1.5192508697509766) (2609,1.5178755521774292) (22044,1.4976534843444824) (1241,1.4955586194992065) (3519,1.4922983646392822) (1331,1.464605689048767) (1272,1.459463357925415)
1209: (560,3.4895479679107666) (167,3.319509983062744) (512,3.031559944152832) (136,2.8178763389587402) (131,2.8073208332061768) (48,2.7465953826904297) (674,2.6995692253112793) (642,2.693458080291748) (153,2.6712751388549805) (147,2.6673240661621094) (130,2.6560511589050293) (11,2.5837044715881348) (324,2.569122314453125) (371,2.5677778720855713) (190,2.543184280395508) (2609,2.5230765342712402) (1063,2.5225658416748047) (2069,2.5204057693481445) (419,2.459569215774536) (107,2.4355974197387695)
2663: (15,8.767455101013184) (167,7.645373821258545) (11,7.510626792907715) (18,7.252614974975586) (131,6.909483909606934) (324,6.517509460449219) (72,6.4425554275512695) (123,6.424166202545166) (17,6.322880268096924) (674,6.133836269378662)* (354,6.116609573364258) (9,6.086235523223877) (922,5.976263999938965) (185,5.922364234924316) (115,5.905872344970703) (1273,5.83796501159668) (1202,5.741252899169922) (560,5.655563831329346) (512,5.62679386138916) (162,5.612614631652832)
2848: (15,4.65406608581543) (167,3.98874831199646) (48,3.556422233581543) (185,3.3348114490509033) (215,3.286263942718506) (131,3.2239973545074463) (560,3.1551408767700195) (674,3.1256141662597656) (324,3.0713775157928467) (265,3.0074245929718018) (136,2.996061325073242) (371,2.9442403316497803) (512,2.8876967430114746) (276,2.8685660362243652) (135,2.857232093811035) (107,2.8489043712615967) (173,2.8418662548065186) (162,2.8084917068481445) (298,2.8033947944641113) (35,2.797645092010498)
2959: (512,6.834848403930664)* (1063,6.5587921142578125)* (15,6.39956521987915) (1144,6.150876045227051) (166,5.8454484939575195) (419,5.561999320983887) (570,5.469794273376465) (3892,5.283354759216309) (2082,5.188102722167969) (2137,5.100014686584473) (67,5.008213043212891) (2114,4.992206573486328) (3346,4.979221343994141) (642,4.9685869216918945) (1058,4.944436073303223) (916,4.814474105834961) (539,4.72530460357666) (628,4.713731288909912) (2956,4.684621810913086) (625,4.677083969116211)
193: (134,8.762741088867188)* (744,8.279985427856445) (8829,8.199811935424805) (2594,7.934719085693359) (1050,7.686683654785156) (541,7.622746467590332) (508,7.5033769607543945)* (572,7.391444683074951)* (1297,7.358606338500977) (1814,7.127017974853516) (155,7.107759475708008)* (1048,6.931385040283203) (780,6.904268741607666) (773,6.891121864318848) (1278,6.769923686981201) (177,6.751852512359619) (14666,6.717848300933838) (452,6.667831897735596) (313,6.58189582824707) (783,6.571287631988525)
512: (560,2.8961055278778076) (185,2.8679585456848145) (147,2.712146759033203) (1063,2.5235390663146973)* (15,2.405026435852051) (512,2.3637747764587402) (1144,2.2874722480773926) (130,2.190809726715088) (167,2.0477638244628906) (153,2.0345993041992188) (520,2.0183637142181396) (1278,2.017995595932007) (164,1.9876748323440552) (1273,1.9810268878936768) (166,1.9066851139068604) (541,1.877795934677124) (4,1.8649139404296875) (1553,1.855573058128357) (48,1.819144606590271) (2069,1.8003149032592773)
247: (15,3.810608386993408) (11,3.4191172122955322) (721,3.358552932739258) (215,3.216015338897705) (48,3.006113290786743) (324,2.9523868560791016) (669,2.822040557861328) (17,2.8215227127075195) (722,2.8183951377868652) (360,2.8100807666778564) (18,2.7920355796813965) (199,2.7739295959472656) (1281,2.7392287254333496) (67,2.7291083335876465) (4,2.636801242828369) (312,2.6335067749023438) (674,2.592404365539551) (952,2.5374598503112793) (136,2.5159058570861816) (986,2.5005664825439453)*
341: (2779,4.285365104675293)* (1780,4.052120208740234)* (4540,4.01323127746582)* (3141,3.9067864418029785) (2677,3.892110586166382) (2790,3.8906188011169434)* (185,3.771766185760498) (3808,3.7307138442993164) (2328,3.7058141231536865) (3347,3.682236671447754) (3346,3.675755739212036) (2069,3.6134543418884277)* (6670,3.6060924530029297) (4517,3.5184898376464844) (952,3.491593360900879) (4530,3.4834351539611816) (2830,3.4392991065979004) (2656,3.435917854309082) (2899,3.3608474731445312)* (941,3.3362209796905518)
555: (802,7.242800712585449)* (2779,7.115169048309326)* (941,6.702913761138916) (575,6.504632949829102) (2143,6.463076591491699) (3280,6.11445426940918) (1144,5.970107078552246) (3270,5.797460556030273) (2132,5.687458038330078) (3346,5.491843223571777) (3347,5.478192329406738) (1294,5.435439586639404) (2199,5.357029914855957) (658,5.308098793029785) (20688,5.259273052215576) (2609,5.187505722045898) (2141,5.0798234939575195) (512,4.915714263916016) (2137,4.84090518951416) (808,4.818607330322266)
731: (72,5.789755344390869) (18,5.60933780670166) (919,5.46240758895874) (9,5.094845771789551) (3346,5.058586120605469) (1144,4.889463901519775) (11,4.740584850311279) (661,4.692093372344971) (16,4.637154579162598) (6215,4.62013578414917) (3750,4.618749141693115) (897,4.565423488616943) (147,4.4729814529418945) (763,4.429014205932617) (3709,4.402055740356445) (164,4.382712364196777) (2143,4.372098445892334) (964,4.3659257888793945) (88,4.360249042510986) (904,4.356725692749023)
822: (1144,1.4922800064086914) (941,1.4857549667358398) (190,1.406921148300171) (185,1.3461554050445557) (2779,1.2694826126098633) (2131,1.225296974182129) (575,1.2232415676116943) (802,1.1841442584991455) (642,1.1806035041809082) (3346,1.1693572998046875) (932,1.1562012434005737) (15,1.1368612051010132) (2141,1.12479567527771) (147,1.100306749343872) (1102,1.082872748374939) (1626,1.0792560577392578) (658,1.077129602432251) (72,1.0752525329589844) (2137,1.0712177753448486) (560,1.0688109397888184)
859: (211,8.988447189331055) (219,8.624458312988281) (382,8.50861930847168) (201,7.802962303161621)* (312,7.79135799407959)* (72,7.780083656311035)* (952,7.719283103942871)* (3864,7.463333606719971) (364,7.296804904937744) (946,7.23990535736084) (721,6.891119956970215) (238,6.8508710861206055)* (722,6.6682281494140625) (7614,6.6272149085998535)* (919,6.548908233642578) (439,6.548065662384033) (3739,6.541431903839111) (704,6.464631080627441) (4,6.366663932800293) (16,6.306942939758301)
892: (15,6.896201133728027) (210,6.310003757476807) (324,5.7912139892578125) (371,5.748754501342773) (674,5.639583587646484) (35,5.371850490570068) (173,5.240426063537598) (1357,5.146286964416504) (131,5.078319549560547) (440,5.073463439941406) (986,5.042787551879883) (8,5.001331329345703) (922,4.972934246063232) (48,4.822597503662109) (363,4.717838287353516) (107,4.551959991455078) (139,4.419344425201416) (3389,4.419063568115234) (444,4.389281272888184) (6,4.379179000854492)
931: (560,3.484689235687256) (185,3.3230395317077637) (896,3.283560276031494) (1063,3.013353109359741) (512,2.951085090637207) (136,2.923449993133545) (932,2.872427463531494) (1278,2.8680362701416016) (2779,2.8057668209075928) (1144,2.801320791244507) (1790,2.800781726837158)* (555,2.7665438652038574) (166,2.759662628173828) (1378,2.69354248046875) (2956,2.6855297088623047) (941,2.6801564693450928) (1265,2.66780424118042) (1273,2.6560158729553223) (1276,2.600337505340576) (2609,2.5739588737487793)
973: (15,4.998995780944824) (215,4.3341898918151855) (167,4.20094108581543) (360,3.8902409076690674) (48,3.8663623332977295) (674,3.6957361698150635) (185,3.6723060607910156) (669,3.650290012359619) (190,3.6339168548583984) (173,3.5969769954681396)* (382,3.593437433242798)* (162,3.5903375148773193) (324,3.5750389099121094) (439,3.5628879070281982) (67,3.5131676197052) (169,3.475982666015625) (941,3.4660308361053467) (237,3.4625086784362793) (363,3.4418740272521973) (131,3.4244420528411865)
1112: (130,4.446786880493164) (875,4.285902500152588) (185,4.214795112609863) (560,4.201202869415283) (1260,4.168789386749268) (512,4.090073108673096) (889,3.9674906730651855) (167,3.9045324325561523) (164,3.898141860961914) (1273,3.8748254776000977) (1063,3.802985191345215) (136,3.6369895935058594) (166,3.6278765201568604) (913,3.5115904808044434) (425,3.5056984424591064) (1278,3.49385404586792) (94,3.4206042289733887) (904,3.417543649673462) (143,3.4168007373809814) (2609,3.4142167568206787)*
1185: (190,11.102461814880371)* (575,9.852787017822266) (1314,9.824161529541016) (3265,9.554800033569336)* (1273,9.096071243286133)* (1160,9.048999786376953) (108,8.43308162689209)* (1172,8.422527313232422)* (930,8.358675956726074)* (941,8.3177490234375) (2116,8.30105972290039) (932,8.258752822875977)* (1100,8.180000305175781)* (3826,8.132867813110352)* (20688,8.08104419708252)* (2134,7.9698567390441895)* (3010,7.838812828063965)* (3816,7.76308012008667) (1315,7.582365989685059) (559,7.581387519836426)
1197: (2779,4.72352409362793)* (512,4.388960838317871) (1813,4.3747100830078125) (560,4.349947929382324) (136,4.232552528381348) (147,4.1988701820373535) (1273,4.137542724609375) (2220,4.101287841796875) (941,4.032252788543701) (153,3.990164279937744) (625,3.9788732528686523) (932,3.8910508155822754) (3280,3.8799259662628174) (1144,3.8672261238098145) (1186,3.8308444023132324) (842,3.7863738536834717) (166,3.718318223953247) (190,3.702824354171753) (265,3.70054030418396) (95,3.6054306030273438)
1231: (3344,8.692083358764648)* (2096,7.663101673126221) (941,7.612335205078125) (2120,7.435347557067871) (3347,7.379177093505859) (3350,6.987502574920654)* (2114,6.809226989746094) (3204,6.694299697875977) (3114,6.630210876464844) (4096,6.526745796203613) (3894,6.489711284637451) (642,6.30906867980957) (3266,6.178735733032227) (808,6.148688316345215) (2677,6.004401206970215) (185,5.967047691345215)* (3145,5.952203750610352) (1100,5.944798469543457) (3655,5.881515026092529) (12160,5.874016761779785)
1447: (89,6.4735107421875) (1813,6.2996978759765625)* (1186,5.465841770172119) (3310,5.367501258850098) (1232,5.2970075607299805) (1265,5.290565013885498) (1236,5.242863655090332) (1172,5.17747688293457) (2888,5.143361568450928) (874,5.0623626708984375) (1180,5.0546979904174805) (51,5.038094520568848) (891,5.022404670715332) (862,5.021661281585693) (240,5.000365257263184) (4490,4.9988555908203125) (2220,4.989562511444092) (3141,4.934959411621094) (94,4.92619514465332) (1780,4.914381980895996)
1451: (802,8.423196792602539)* (575,8.411664009094238) (1144,7.78158712387085) (2132,7.421395778656006)* (2199,7.370924472808838) (3381,6.9055399894714355) (625,6.893766403198242) (4415,6.869233131408691) (3347,6.741213321685791) (3008,6.691533088684082) (559,6.654959678649902) (2788,6.552398681640625) (2803,6.5363945960998535) (658,6.494045257568359) (3344,6.475372314453125) (4270,6.463165283203125) (1081,6.452053070068359) (2116,6.261479377746582) (5023,6.259830474853516) (2134,6.196508884429932)
1567: (185,6.153378486633301)* (889,5.942814826965332)* (147,5.854233741760254) (1278,5.783008098602295) (721,5.737261772155762) (1063,5.729877471923828) (1027,5.496877670288086) (153,5.424006462097168) (2609,5.3567657470703125)* (512,5.356396675109863)* (1260,4.991269588470459) (419,4.970841407775879) (1058,4.962732315063477) (1790,4.955055236816406) (364,4.951046943664551) (421,4.904788494110107) (731,4.841726303100586) (1061,4.785027503967285) (570,4.771273612976074) (3655,4.742283344268799)*
1607: (354,2.353578567504883) (895,2.2496163845062256) (2428,2.205763578414917) (6090,2.188607692718506) (7339,2.1808221340179443) (285,2.1744751930236816) (1177,2.1545140743255615) (3750,2.113224506378174) (897,2.0791430473327637) (5823,2.052197217941284) (2322,2.0244569778442383) (3736,2.0219178199768066) (921,2.0136218070983887) (3709,1.9878318309783936) (340,1.9767124652862549) (274,1.9745872020721436) (334,1.965225338935852) (1277,1.9523952007293701) (2423,1.9278818368911743) (14,1.9124857187271118)
1802: (167,2.923797607421875) (48,2.891535758972168) (131,2.8604369163513184) (512,2.8315346240997314) (185,2.799177646636963) (560,2.7751221656799316) (215,2.664691209793091) (147,2.6558260917663574) (1144,2.610703706741333) (1273,2.530198335647583) (298,2.329338312149048) (107,2.314335823059082) (862,2.3102993965148926) (823,2.3067450523376465) (2069,2.302244186401367) (371,2.288421869277954) (130,2.255596160888672) (4,2.2245266437530518) (354,2.2212600708007812) (312,2.1867265701293945)
1916: (371,4.771459579467773) (686,4.533022880554199) (575,4.531009674072266) (1144,4.493021011352539) (15,4.416744709014893) (20672,4.398869514465332)* (190,4.3955302238464355) (1022,4.386402130126953) (862,4.298418045043945) (1273,4.28639554977417)* (131,4.237579822540283) (823,4.227878093719482) (849,4.183198928833008) (2069,4.056591987609863)* (559,4.029390811920166) (185,4.002617835998535) (419,3.945671319961548) (265,3.8515312671661377) (560,3.8224542140960693) (404,3.810638666152954)
1929: (147,5.867142677307129) (560,5.5207438468933105)* (67,5.460761547088623) (2069,5.143280029296875) (1273,5.122955322265625) (136,5.102010250091553) (298,5.010887145996094) (48,4.966064453125) (941,4.948382377624512)* (844,4.896435260772705) (2779,4.8014726638793945) (1553,4.774907112121582) (2956,4.702531337738037) (131,4.636785507202148) (190,4.608783721923828) (312,4.532670021057129) (575,4.447368621826172) (169,4.4053168296813965) (2609,4.378002166748047) (625,4.3545942306518555)
1970: (3977,6.626564025878906) (2137,6.577136993408203) (3350,6.426987648010254) (4540,6.173235893249512) (642,5.65873908996582) (48,5.620447158813477) (2779,5.334245681762695)* (10851,5.299222946166992) (4074,5.265909194946289) (3280,5.223374366760254) (15107,5.197458267211914) (4108,5.16574764251709) (3499,5.152551174163818) (3204,5.137166976928711) (10833,5.016691207885742) (4895,5.012438774108887) (376,4.919520378112793) (1265,4.908077716827393) (3611,4.906352996826172) (12160,4.884844779968262)
1972: (2120,5.259750843048096)* (2609,4.917057037353516) (570,4.582127094268799) (3346,4.451014518737793) (904,4.396969318389893) (166,4.374797821044922) (3655,4.354969501495361) (2779,4.141516208648682) (1248,4.103762149810791) (941,4.093174457550049) (2821,4.059449195861816) (6826,4.019083023071289) (512,4.011096954345703) (153,3.959428310394287)* (875,3.9147143363952637) (1081,3.9059863090515137) (5314,3.8967318534851074) (3945,3.8847029209136963) (1058,3.868290901184082) (4074,3.855687141418457)
2029: (3274,11.888787269592285)* (1315,11.593069076538086)* (2609,11.34139347076416)* (185,10.86347484588623)* (575,10.81580638885498)* (897,10.813492774963379) (564,10.371208190917969)* (4096,10.343648910522461)* (563,10.076873779296875)* (7069,10.012245178222656)* (1058,9.863675117492676)* (153,9.624523162841797)* (4108,9.624395370483398) (3977,9.502180099487305)* (1160,9.477787017822266)* (660,9.46508502960205) (2134,9.446704864501953) (2138,9.345070838928223) (3114,9.178956985473633) (1098,9.175884246826172)
2208: (952,5.3587541580200195) (1180,5.329263687133789) (269,5.324728012084961) (237,5.177117347717285) (263,5.141231060028076) (2147,5.089102268218994) (312,5.04031229019165) (844,4.908154487609863) (434,4.906655311584473) (242,4.797266960144043) (4884,4.707411766052246) (3865,4.700105667114258) (48,4.688190937042236) (9,4.686423301696777) (276,4.627354621887207) (3499,4.622355937957764) (4181,4.573016166687012) (18,4.558120250701904) (862,4.5511088371276855)* (189,4.54894495010376)
2251: (324,2.332150459289551) (721,2.2994754314422607) (94,2.2838540077209473) (818,2.2611255645751953) (162,2.1535849571228027) (425,2.153484344482422) (394,2.149458885192871) (364,2.1321544647216797) (71,2.0675013065338135) (419,2.05749773979187) (48,2.0499367713928223) (95,2.021131992340088) (173,2.0028584003448486) (875,1.9843864440917969) (222,1.9760661125183105) (553,1.9687588214874268) (87,1.9607431888580322) (67,1.9592903852462769) (1196,1.9459507465362549) (1260,1.9396387338638306)
2303: (625,4.682072162628174)* (660,4.443913459777832)* (1095,4.234643936157227) (2138,4.071236610412598) (650,4.061640739440918) (1099,3.9895386695861816) (185,3.963780403137207) (200,3.8295657634735107) (628,3.75298810005188) (1144,3.6959242820739746) (1087,3.686756134033203) (559,3.667051076889038) (1106,3.6209042072296143) (619,3.6050987243652344) (3266,3.5186710357666016) (626,3.4876575469970703) (3114,3.486206531524658) (2114,3.4844982624053955) (2131,3.4487147331237793) (2814,3.4308722019195557)*
2359: (185,3.956106662750244)* (18,3.935262441635132) (1144,3.846313953399658)* (15,3.819228172302246) (642,3.796781301498413) (215,3.7595601081848145) (941,3.7336132526397705) (153,3.6762137413024902) (11,3.6748411655426025) (2143,3.647536516189575) (17,3.618372678756714) (2609,3.5932364463806152) (2131,3.5754036903381348) (167,3.418478488922119)* (9,3.360279083251953) (2137,3.3519341945648193) (512,3.337435483932495)* (2116,3.3233070373535156) (570,3.312755584716797) (166,3.288816452026367)
2403: (932,2.01240611076355) (178,1.9849481582641602) (147,1.981937050819397) (941,1.8533753156661987) (185,1.826014757156372) (2779,1.816272258758545) (1273,1.7817842960357666) (512,1.7815821170806885) (1294,1.725216031074524) (560,1.657630443572998)* (1265,1.6418559551239014) (237,1.6402384042739868) (2069,1.6301475763320923) (896,1.6065382957458496) (3344,1.5994179248809814) (172,1.558809518814087) (1144,1.5587060451507568) (3280,1.5547819137573242) (2956,1.5539956092834473) (166,1.5315951108932495)
2496: (1294,7.020671367645264)* (189,6.8976593017578125) (2451,6.840740203857422)* (1140,6.5821533203125) (4490,6.507372856140137) (1746,6.339877128601074)* (3519,6.291536331176758) (2899,6.229902744293213)* (842,6.024121284484863) (3720,5.862346172332764) (2971,5.769573211669922) (368,5.707669258117676) (2908,5.659412384033203) (2989,5.626319408416748) (2656,5.618603229522705) (2220,5.581810474395752) (240,5.534015655517578) (2909,5.446752548217773) (862,5.404223442077637) (1732,5.380199432373047)
2535: (185,8.538728713989258)* (147,8.519290924072266)* (560,8.393182754516602) (136,7.191887855529785) (1144,7.021922588348389) (1063,6.945337772369385)* (1297,6.933887481689453) (3266,6.516317367553711) (1072,6.346909046173096) (1790,6.2775115966796875) (583,6.204521656036377) (130,6.114897727966309)* (3346,6.070637226104736) (2609,6.038094997406006) (172,6.015530586242676) (512,5.986265182495117) (2114,5.9143524169921875) (626,5.816161155700684)* (941,5.698547840118408) (932,5.698195457458496)
2583: (560,6.960060119628906) (147,6.788508415222168) (185,6.131096363067627)* (1063,6.052836894989014) (130,5.863905906677246) (1273,5.513528347015381) (153,5.4459004402160645) (15,5.422151565551758) (1144,5.330346584320068) (166,5.270718574523926) (520,5.154234886169434)* (1790,5.042510032653809) (2609,4.947872161865234) (1278,4.939342498779297) (167,4.902217864990234) (1062,4.831806182861328) (570,4.7833476066589355) (2069,4.667200088500977) (419,4.657741069793701) (541,4.648200035095215)
2732: (1273,5.20674467086792) (2069,5.1161651611328125) (190,5.043057441711426) (1022,4.99676513671875) (575,4.982701301574707) (1553,4.956771373748779) (185,4.868284702301025) (512,4.8356032371521) (136,4.814843654632568) (15,4.781814098358154) (2761,4.740447521209717) (2131,4.736916542053223) (1062,4.51787805557251) (523,4.5157928466796875) (153,4.446765899658203) (625,4.4341230392456055) (419,4.344185829162598) (559,4.318840980529785) (560,4.289551734924316) (1187,4.272485733032227)
2765: (136,5.030601501464844) (1063,4.6979827880859375) (1144,4.655233383178711) (932,4.388293266296387) (167,4.352144241333008) (1062,4.311166286468506) (559,4.285912990570068) (67,4.12999153137207) (190,4.044342517852783) (48,4.022696018218994) (153,3.9104602336883545) (166,3.77825665473938) (298,3.7710766792297363) (170,3.76057767868042)* (169,3.7053098678588867) (172,3.681659460067749) (265,3.607309341430664) (896,3.594857692718506) (1280,3.572364330291748) (1224,3.5619382858276367)
2824: (185,8.816333770751953) (512,6.965531349182129) (575,6.930702209472656)* (153,6.80212926864624) (136,6.538850784301758) (15,6.154628753662109) (896,6.118426322937012) (555,6.084561347961426) (178,6.0592803955078125)* (1553,6.011129379272461) (2609,5.904637336730957) (1100,5.873183727264404) (2779,5.845276832580566) (167,5.820671081542969)* (642,5.802830696105957) (875,5.753818511962891) (215,5.714722633361816) (486,5.654595851898193) (2096,5.627316951751709) (2069,5.615372657775879)
2910: (360,7.545276165008545) (1196,6.373752593994141) (2101,6.350347518920898) (201,6.307774543762207) (1894,6.163006782531738) (2287,6.0810441970825195) (15,5.927762508392334) (2905,5.835091590881348) (2732,5.806094646453857) (680,5.593271732330322) (692,5.569280624389648) (3437,5.547601699829102) (875,5.393809795379639)* (2208,5.3851318359375) (4198,5.365311622619629) (4181,5.252407073974609) (215,5.176800727844238)* (298,5.157744407653809)* (721,5.145759105682373)* (2185,5.064298152923584)
