userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (15,10.05240249633789)* (48,9.41688060760498)* (136,9.346254348754883)* (265,9.137467384338379) (169,9.060604095458984)* (560,8.843793869018555) (324,8.73836612701416) (215,8.720965385437012) (592,8.693533897399902) (53,8.67590045928955)* (276,8.599560737609863) (823,8.541635513305664) (11,8.514471054077148)* (107,8.444454193115234)* (170,8.406631469726562)* (674,8.329887390136719) (298,8.24554443359375) (1187,8.242687225341797) (279,8.237787246704102) (262,8.168283462524414)
2536: (592,3.5387659072875977) (2779,3.4585676193237305) (2137,3.442899465560913) (185,3.4064719676971436) (159,3.30873966217041) (952,3.2956912517547607) (560,3.259199380874634) (48,3.2309036254882812) (1790,3.1803112030029297) (806,3.1642513275146484) (147,3.154594898223877) (3280,3.1538448333740234) (941,3.1451637744903564) (932,3.1428959369659424) (512,3.1373767852783203) (904,3.134585380554199) (3270,3.1195249557495117) (15,3.1052393913269043) (642,3.088568687438965) (269,3.0683465003967285)
2539: (185,7.885784149169922) (560,7.475203514099121) (15,7.3649468421936035) (592,7.360111236572266) (147,7.345410346984863) (159,7.281447410583496) (48,7.140805244445801)* (130,6.801486968994141) (167,6.719743728637695)* (1144,6.686230659484863) (2069,6.604654788970947) (512,6.558652877807617) (172,6.478287696838379) (434,6.472080230712891) (493,6.457207202911377) (625,6.444841384887695) (215,6.38623046875)* (1063,6.357454776763916) (941,6.310484886169434) (1273,6.286770820617676)
2540: (279,10.430566787719727)* (72,10.32237434387207) (228,10.01756477355957) (270,10.007780075073242)* (174,9.855555534362793) (31,9.82607650756836)* (115,9.782371520996094)* (2328,9.725797653198242) (69,9.68151569366455) (670,9.633430480957031)* (189,9.566398620605469) (258,9.535028457641602) (90,9.458359718322754) (159,9.450807571411133)* (88,9.346418380737305)* (237,9.317813873291016) (1186,9.298725128173828) (230,9.273602485656738)* (3708,9.249066352844238)* (242,9.218656539916992)
2541: (2790,12.042009353637695)* (3280,11.785877227783203) (2143,11.101863861083984) (625,11.088354110717773) (808,10.933701515197754) (190,10.925030708312988) (941,10.653133392333984) (200,10.574312210083008) (3381,10.313064575195312) (1103,10.279973983764648)* (1099,10.204023361206055) (2997,10.200952529907227) (2137,10.14633560180664) (1689,10.050358772277832) (4415,9.999834060668945) (660,9.968643188476562) (5832,9.963445663452148)* (3270,9.948070526123047)* (1682,9.90882396697998) (1093,9.889307022094727)
2542: (2137,9.111443519592285) (3350,8.282502174377441) (592,8.00774097442627) (1790,8.003087997436523) (185,7.98294734954834) (941,7.954733371734619) (2997,7.857950687408447) (3808,7.820315361022949) (3611,7.723504543304443) (2779,7.703839302062988) (3977,7.6714935302734375) (806,7.5845112800598145) (4345,7.524959564208984) (1098,7.5000505447387695) (3100,7.43107795715332) (2615,7.415378570556641) (166,7.318687438964844) (1553,7.306055068969727) (2069,7.297383785247803) (6071,7.2710418701171875)
2543: (560,7.139686584472656)* (147,6.991772651672363)* (512,6.9544453620910645) (166,6.791726112365723) (159,6.7700419425964355) (2137,6.741100788116455) (1144,6.717520713806152) (806,6.648906707763672) (625,6.556244373321533) (1063,6.522400379180908) (167,6.5115509033203125) (2779,6.500954627990723) (707,6.491483688354492) (493,6.477631568908691) (1790,6.347564697265625) (642,6.336872100830078) (2066,6.297886371612549) (1273,6.294096946716309) (153,6.2256879806518555) (164,6.184429168701172)
2544: (88,9.320727348327637) (2328,9.128564834594727) (48,8.973398208618164) (142,8.952075958251953)* (18,8.882497787475586) (9,8.796075820922852)* (185,8.700605392456055) (258,8.693069458007812) (952,8.599058151245117) (81,8.577266693115234) (265,8.56690788269043) (189,8.52455997467041) (159,8.523544311523438) (11,8.500127792358398)* (228,8.456621170043945) (135,8.446215629577637)* (279,8.443807601928711) (186,8.396001815795898) (3939,8.371774673461914) (217,8.370399475097656)
2545: (185,9.671369552612305) (592,9.523099899291992) (806,8.963593482971191) (941,8.851531028747559)* (560,8.763712882995605) (147,8.677680015563965) (166,8.590815544128418) (1091,8.529221534729004)* (932,8.4391508102417) (2609,8.388923645019531) (649,8.318551063537598) (2790,8.17939281463623) (896,8.165064811706543) (2114,8.156119346618652) (2066,8.102630615234375) (1063,8.073643684387207) (1790,8.026593208312988) (575,7.979010105133057) (153,7.939871311187744) (3346,7.909728050231934)
2546: (15,7.792330741882324)* (167,7.629742622375488) (159,7.3976054191589355) (560,6.877366065979004) (48,6.872696399688721) (592,6.851761817932129) (136,6.768233299255371) (130,6.745316028594971) (215,6.743215560913086) (81,6.521973609924316) (67,6.443592548370361) (364,6.417881488800049) (1063,6.407893657684326) (106,6.372179985046387) (11,6.304702281951904) (0,6.297779083251953) (707,6.292940139770508) (169,6.245371341705322) (674,6.242375373840332) (147,6.229054927825928)
2547: (1063,9.511285781860352) (130,9.399551391601562)* (147,9.049869537353516)* (167,8.97671127319336) (164,8.626972198486328) (1553,8.12470817565918) (806,8.089554786682129) (1072,7.948160171508789) (941,7.90012264251709) (116,7.8808112144470215)* (81,7.868988513946533) (555,7.866130828857422) (2609,7.859328746795654) (2137,7.852034568786621) (67,7.828028678894043) (48,7.827972412109375) (4,7.822118759155273) (215,7.795653343200684) (169,7.764645099639893) (575,7.739317893981934)
2548: (185,3.2690255641937256) (592,3.229391574859619) (560,3.1910719871520996) (147,3.020801067352295) (15,3.0126962661743164) (1790,3.0041439533233643) (2137,2.8508548736572266) (2066,2.819606065750122) (2779,2.779865264892578) (707,2.7332863807678223) (130,2.713254451751709) (4,2.6994028091430664) (625,2.696653366088867) (1091,2.6704764366149902) (136,2.664684295654297) (2114,2.662569284439087) (2609,2.6474955081939697) (153,2.57883358001709) (3280,2.565263271331787) (166,2.5588364601135254)
2549: (185,6.102199077606201) (560,5.430248260498047) (48,5.321805000305176) (2069,5.317438125610352) (136,5.194391250610352) (72,5.1926984786987305) (159,5.173366546630859) (1273,5.1485419273376465) (1116,5.137363433837891) (512,5.072852611541748) (2779,5.026487350463867) (575,4.965424537658691) (15,4.955060958862305) (2328,4.888765335083008) (2096,4.867193222045898) (493,4.828354358673096) (802,4.775778770446777) (312,4.772146224975586) (523,4.762974262237549) (625,4.758427619934082)
2550: (185,9.366048812866211) (15,9.04723834991455) (592,8.909684181213379) (560,8.881125450134277) (1063,8.496278762817383) (625,8.483925819396973) (159,8.428557395935059) (147,8.395431518554688) (167,8.379793167114258) (1144,8.292451858520508) (130,8.17730712890625)* (512,8.125548362731934) (1273,7.840081214904785) (575,7.831264972686768) (539,7.8310322761535645) (324,7.709993362426758) (519,7.6715779304504395) (707,7.544055938720703) (169,7.480330467224121) (371,7.458951950073242)
2551: (592,11.705179214477539)* (185,10.93443489074707)* (625,10.001449584960938)* (560,9.97663402557373)* (512,9.963075637817383) (941,9.858617782592773) (2114,9.760700225830078)* (164,9.758634567260742)* (1144,9.754481315612793) (153,9.651384353637695) (806,9.514031410217285) (546,9.469964027404785) (159,9.425823211669922) (2143,9.374645233154297) (147,9.3699951171875) (2026,9.336990356445312) (3270,9.304197311401367) (15,9.286175727844238) (2137,9.22768497467041) (575,9.106597900390625)
2552: (592,10.090697288513184) (159,9.745485305786133) (15,9.410135269165039) (185,9.28484058380127) (560,9.111064910888672) (167,9.107051849365234) (512,8.995018005371094) (72,8.887066841125488) (11,8.732505798339844)* (493,8.54984188079834) (136,8.537148475646973) (707,8.492286682128906) (17,8.370748519897461)* (67,8.296907424926758) (2779,8.222558975219727) (1273,8.195963859558105) (952,8.170965194702148) (147,8.167387962341309) (130,8.155054092407227) (661,8.089128494262695)*
2553: (136,11.19096565246582)* (185,10.996173858642578) (560,10.58546257019043) (130,10.553474426269531) (592,10.323186874389648)* (1063,9.918259620666504) (147,9.897480010986328) (625,9.89729118347168) (167,9.652132034301758)* (539,9.606060028076172) (1273,9.529338836669922) (1144,9.465755462646484)* (164,9.38642406463623) (1062,9.324724197387695) (404,9.285507202148438) (419,9.27586841583252) (169,9.190702438354492) (1278,9.190401077270508) (493,8.999725341796875)* (555,8.930292129516602)
2554: (159,7.220260143280029) (48,6.884860992431641) (15,6.819288730621338) (366,6.731352806091309) (167,6.721246719360352) (168,6.677975654602051)* (17,6.645562171936035)* (210,6.567195892333984) (50,6.563671112060547) (4,6.457225322723389) (11,6.326025009155273) (674,6.312251091003418) (354,6.270894527435303) (113,6.270111560821533) (312,6.2626166343688965) (67,6.257945537567139) (324,6.151578903198242) (439,6.05928897857666) (374,6.006768226623535) (302,5.9821672439575195)
2555: (1051,19.593780517578125)* (5255,18.410295486450195)* (2147,17.533449172973633) (5149,17.10694122314453) (6906,16.54827117919922)* (4722,16.30125617980957) (4721,15.902447700500488) (3499,15.822009086608887)* (4181,15.809051513671875)* (170,15.700024604797363) (2186,15.35110092163086)* (298,15.174736022949219) (3847,15.159934043884277) (1546,14.905458450317383) (323,14.841025352478027)* (3086,14.72544002532959)* (4884,14.663086891174316)* (1906,14.507669448852539) (5575,14.41735553741455) (2328,14.408662796020508)*
2556: (72,4.380335807800293)* (88,4.021973609924316) (661,3.7983481884002686) (18,3.718397855758667) (168,3.5984368324279785) (48,3.5677621364593506) (340,3.527161121368408) (2069,3.4888222217559814) (11,3.4858598709106445) (174,3.4768033027648926) (592,3.448789119720459) (131,3.4037647247314453) (9,3.3615896701812744) (2026,3.353463649749756) (952,3.346245288848877) (242,3.3331243991851807) (82,3.3255698680877686) (54,3.31972074508667) (2328,3.319246530532837) (258,3.3131372928619385)
2557: (952,11.077760696411133)* (2137,10.92835807800293)* (1790,10.33829116821289) (1248,10.186723709106445)* (715,10.086718559265137) (3977,10.033906936645508)* (207,9.876303672790527) (3145,9.760685920715332)* (2615,9.684593200683594) (1196,9.678548812866211) (3611,9.671951293945312)* (1900,9.66471004486084)* (2653,9.577506065368652) (147,9.545639038085938) (1955,9.446959495544434) (4074,9.400636672973633)* (15,9.39963150024414)* (677,9.325433731079102)* (855,9.319770812988281) (3864,9.301584243774414)
2558: (185,11.491073608398438) (802,9.960245132446289) (941,9.849950790405273) (147,9.835075378417969)* (625,9.8325777053833)* (48,9.801196098327637) (159,9.579544067382812)* (15,9.316977500915527) (190,9.281864166259766) (2790,9.175655364990234) (512,9.03465461730957) (823,9.009026527404785)* (1144,8.972532272338867) (459,8.944034576416016) (1273,8.927413940429688) (523,8.89926528930664) (2997,8.821915626525879) (2199,8.630035400390625) (519,8.617926597595215) (200,8.590841293334961)
2559: (649,12.306055068969727)* (559,12.173295021057129) (762,12.151260375976562)* (539,12.13722038269043)* (1560,11.908536911010742) (265,11.858863830566406)* (1106,11.667695999145508) (2803,11.611550331115723) (92,11.603883743286133)* (1099,11.564233779907227)* (572,11.47705364227295)* (660,11.20016098022461)* (2757,11.197941780090332) (190,11.16714096069336) (2096,11.161781311035156) (4664,11.104434967041016) (2102,10.99259090423584)* (1838,10.960718154907227) (2199,10.860597610473633) (181,10.728036880493164)*
2560: (15,10.827743530273438) (48,10.04588508605957)* (167,10.030570983886719) (130,9.633996963500977)* (50,9.589622497558594)* (107,9.481224060058594)* (131,9.444744110107422) (169,9.379440307617188) (168,9.356426239013672)* (185,9.319451332092285) (113,9.093483924865723)* (592,9.050334930419922) (139,9.037185668945312) (17,8.905113220214844) (265,8.89594554901123) (823,8.89274787902832) (123,8.867964744567871) (1368,8.858318328857422)* (1063,8.821760177612305) (11,8.801667213439941)
2561: (15,10.188703536987305)* (185,9.786049842834473) (2137,9.466731071472168)* (1790,9.2862548828125)* (2066,9.188600540161133) (2779,9.107954978942871) (512,8.978857040405273) (493,8.9422607421875) (642,8.927852630615234) (1063,8.855560302734375) (147,8.785834312438965) (153,8.760782241821289) (904,8.745741844177246) (48,8.718459129333496) (164,8.716326713562012) (136,8.68606185913086) (2114,8.619441986083984) (215,8.560165405273438) (915,8.458587646484375) (11,8.423121452331543)
2562: (185,2.867558717727661) (592,2.843747138977051) (560,2.7627956867218018) (15,2.685112476348877) (136,2.650406837463379) (130,2.6423003673553467) (512,2.5982069969177246) (707,2.5541157722473145) (166,2.5394668579101562) (167,2.537065267562866) (147,2.511927604675293) (159,2.5070202350616455) (520,2.4883813858032227) (1063,2.4756977558135986) (164,2.4699668884277344) (493,2.4656240940093994) (2066,2.4459011554718018) (153,2.4378833770751953) (1273,2.437586784362793) (625,2.404120445251465)
2563: (48,5.336254119873047) (72,5.198808670043945) (185,5.174858570098877) (1207,5.044663429260254) (237,5.003049850463867) (279,4.963900566101074) (269,4.9146809577941895) (1201,4.897217750549316) (159,4.884591102600098) (16,4.848649978637695) (174,4.846278667449951) (167,4.841798305511475) (276,4.832583427429199) (11,4.83132791519165) (592,4.8263092041015625) (81,4.778155326843262) (669,4.768259048461914) (135,4.7558794021606445) (2779,4.733209609985352) (136,4.730350494384766)
2564: (159,10.46654224395752)* (185,10.21780014038086) (136,10.156049728393555)* (560,10.147128105163574)* (106,9.822927474975586) (81,9.632566452026367)* (48,9.535566329956055) (364,9.488969802856445)* (215,9.358325004577637)* (164,9.343238830566406)* (520,9.310394287109375) (67,9.251195907592773)* (169,9.249933242797852) (4,9.194026947021484) (2066,9.173884391784668) (625,9.114093780517578) (810,9.021906852722168) (170,9.016282081604004) (721,8.944214820861816) (1278,8.917634963989258)*
2565: (592,11.325770378112793)* (185,11.284016609191895)* (1273,11.147238731384277) (48,10.519929885864258) (512,10.383210182189941)* (168,10.309589385986328) (823,10.211490631103516)* (1144,10.14187240600586) (136,10.095195770263672) (167,10.084328651428223)* (575,10.004776954650879) (493,9.997143745422363) (72,9.916688919067383) (862,9.845009803771973) (2069,9.83813190460205) (922,9.786372184753418) (67,9.734990119934082) (300,9.599990844726562) (147,9.593429565429688) (1192,9.581644058227539)
2566: (53,2.3573384284973145) (135,2.2862441539764404) (279,2.2552313804626465) (69,2.2273240089416504) (276,2.2239694595336914) (92,2.1896581649780273) (1210,2.1457996368408203) (1224,2.1412301063537598) (86,2.1408019065856934) (159,2.080892562866211) (73,2.071106195449829) (185,2.056708812713623) (90,2.0386931896209717) (181,2.0205271244049072) (79,2.0192453861236572) (174,2.014130115509033) (48,2.0075559616088867) (2172,2.003909111022949) (169,2.0018765926361084) (842,2.0007262229919434)
2567: (15,10.077058792114258)* (159,9.616462707519531) (512,9.551156997680664) (1144,9.506828308105469)* (48,9.397489547729492) (2779,9.238643646240234) (167,9.189371109008789)* (166,9.030338287353516) (625,8.968485832214355) (493,8.965460777282715) (1273,8.93783187866211) (575,8.800498962402344) (932,8.795694351196289) (2069,8.785422325134277) (707,8.719467163085938) (130,8.695053100585938) (2137,8.614225387573242) (1063,8.552350997924805) (67,8.486584663391113) (642,8.443489074707031)
2568: (15,5.594790935516357) (167,5.3965959548950195) (48,5.183596611022949) (185,5.038583278656006) (136,5.008693218231201) (560,4.992211818695068) (592,4.959831237792969) (130,4.9021735191345215) (4,4.769504070281982) (67,4.756239891052246) (11,4.704357147216797) (512,4.695551872253418) (707,4.618673801422119) (169,4.596372604370117) (131,4.5821380615234375) (312,4.541114807128906) (168,4.537087440490723) (298,4.526582717895508) (106,4.516273498535156) (265,4.498791694641113)
2569: (185,7.800924301147461) (459,7.671448230743408) (159,7.366061210632324) (136,7.313858509063721) (560,7.300422668457031) (147,7.035197734832764) (512,6.943282127380371) (265,6.8525390625) (625,6.787995338439941) (519,6.776432037353516) (523,6.655189037322998) (1626,6.627840995788574) (3622,6.599109649658203) (2096,6.530342102050781) (2790,6.52380895614624) (169,6.518047332763672) (15,6.5139241218566895) (89,6.512667655944824) (92,6.5061516761779785) (575,6.484274387359619)
2571: (163,14.547930717468262)* (1435,14.232081413269043)* (865,14.140268325805664)* (130,14.13304615020752)* (2757,14.082029342651367) (1095,13.974346160888672)* (520,13.819968223571777)* (200,13.492473602294922)* (1560,13.31994342803955) (1144,13.301608085632324)* (1649,13.254947662353516)* (1619,13.22854995727539)* (1055,13.035472869873047) (833,12.841028213500977) (932,12.839605331420898)* (143,12.797951698303223)* (192,12.714921951293945)* (451,12.657464981079102)* (572,12.619743347167969)* (1569,12.502260208129883)*
2572: (185,8.777753829956055) (159,8.736028671264648) (15,8.579340934753418) (560,8.500127792358398) (592,8.485395431518555) (48,8.431771278381348) (4,8.100432395935059) (167,8.051477432250977) (312,7.968931674957275) (952,7.914676666259766) (2069,7.782515525817871) (136,7.7782135009765625) (493,7.737383842468262) (215,7.673046588897705) (2328,7.657534599304199) (512,7.628567695617676) (298,7.611001968383789) (67,7.602353096008301) (147,7.601097106933594) (131,7.56458044052124)
2574: (263,5.000545501708984) (54,4.357151508331299) (82,4.194011688232422) (14,4.193563461303711) (189,4.186993598937988) (354,4.164492607116699) (174,4.130764484405518) (4952,4.090411186218262) (72,4.078580856323242) (269,4.071516513824463) (217,4.05262565612793) (3448,4.022573947906494) (2243,3.9823694229125977) (279,3.949674129486084) (9,3.8959972858428955) (3445,3.874399423599243) (1831,3.8636257648468018) (48,3.852436065673828) (13,3.8440024852752686) (6332,3.8374557495117188)
2575: (159,8.44268798828125) (15,8.040790557861328) (592,7.808389186859131) (952,7.706256866455078) (312,7.674539566040039) (131,7.642886161804199) (560,7.5645294189453125) (215,7.511781692504883) (1273,7.47941780090332) (168,7.409475803375244) (493,7.408590793609619) (512,7.361071586608887) (67,7.344907760620117) (2069,7.275079250335693) (269,7.192690849304199) (142,7.137475490570068) (707,7.109964370727539) (11,7.098762035369873) (136,7.089016914367676) (366,7.069975852966309)
2576: (625,6.899163246154785)* (592,6.433198928833008) (539,6.163490295410156) (1063,6.158753871917725) (560,6.13825798034668) (15,6.015095233917236) (649,5.929697036743164) (136,5.887546539306641) (660,5.874093532562256) (628,5.831638336181641) (106,5.786087989807129) (116,5.778709411621094) (575,5.739138126373291) (200,5.704898834228516) (130,5.689864635467529) (520,5.68401575088501) (555,5.682930946350098) (913,5.675555229187012) (1278,5.597615718841553) (618,5.593976020812988)
2577: (185,10.371721267700195)* (147,9.126567840576172) (1063,8.902055740356445) (136,8.7927827835083)* (628,8.708229064941406) (1091,8.559610366821289)* (575,8.505537033081055) (130,8.423849105834961) (539,8.397686004638672) (166,8.349517822265625) (649,8.31256103515625) (2779,8.259554862976074) (941,8.135461807250977) (512,8.11521053314209) (2609,8.067129135131836) (555,8.043116569519043) (153,7.9987993240356445) (1072,7.94510555267334) (1095,7.915536880493164) (200,7.882055282592773)
2578: (167,13.365079879760742)* (48,13.329324722290039)* (15,13.296006202697754)* (560,12.79029369354248)* (952,12.732987403869629) (4,12.6703519821167)* (592,12.617368698120117)* (298,12.427091598510742) (147,12.118502616882324)* (512,12.094766616821289)* (553,11.876840591430664)* (875,11.713005065917969)* (844,11.702486038208008) (81,11.56789779663086)* (168,11.55549430847168)* (169,11.486209869384766) (670,11.424980163574219)* (862,11.36616325378418) (721,11.3569974899292) (896,11.333330154418945)
2579: (159,8.575727462768555)* (48,8.2425537109375) (72,8.143301010131836) (185,8.103557586669922)* (215,8.030963897705078) (11,7.996912479400635) (168,7.929407119750977) (17,7.903924942016602) (9,7.818862438201904) (88,7.67793607711792)* (18,7.658651351928711) (67,7.594604969024658)* (123,7.5159173011779785) (142,7.514350414276123)* (512,7.511161804199219) (823,7.50768518447876)* (131,7.5039567947387695) (16,7.496512413024902)* (54,7.39986515045166) (136,7.373623847961426)
2580: (802,9.194038391113281)* (625,8.623496055603027) (2779,8.58137035369873) (592,8.341167449951172) (190,8.278850555419922) (2096,8.273218154907227) (932,8.228446960449219) (806,7.913478851318359) (172,7.845848083496094) (2997,7.8011274337768555) (762,7.624973297119141) (1626,7.617194652557373) (3744,7.57486629486084) (200,7.519824028015137) (2131,7.432687282562256) (3310,7.424188613891602) (560,7.423017978668213) (1553,7.351881504058838) (1062,7.325855255126953) (1103,7.309328079223633)
2581: (263,13.5594482421875)* (189,11.865338325500488)* (88,11.151033401489258) (374,11.138620376586914) (1812,11.123797416687012)* (354,11.101991653442383)* (159,11.019908905029297)* (439,10.816046714782715) (9,10.671980857849121) (228,10.645805358886719) (2026,10.560623168945312)* (1202,10.559244155883789)* (844,10.37757682800293)* (699,10.183365821838379) (217,10.162147521972656)* (4952,10.128063201904297) (129,10.106301307678223) (16,10.088159561157227)* (1192,9.992891311645508)* (952,9.935423851013184)
2582: (762,5.505805969238281)* (4397,5.466782569885254) (625,5.465848922729492) (185,5.415763854980469) (136,5.3955583572387695) (778,5.291749000549316)* (539,5.289978981018066) (560,5.073416709899902) (522,5.071727275848389) (141,5.01688814163208) (561,4.949007987976074) (628,4.900771141052246) (592,4.896947860717773) (130,4.877521991729736) (1063,4.8400959968566895) (92,4.809106349945068) (106,4.79500150680542) (744,4.789455413818359) (2594,4.786964416503906) (3310,4.768415927886963)
2583: (592,8.979177474975586) (185,8.975191116333008)* (560,8.874619483947754) (15,8.796429634094238) (147,8.336459159851074) (159,8.302420616149902) (167,8.19084358215332) (1063,8.013601303100586) (2066,7.9939117431640625) (130,7.955687522888184) (166,7.942448139190674) (625,7.792037487030029) (2779,7.7886857986450195) (806,7.675395965576172) (2609,7.600402355194092) (1273,7.588897705078125) (1144,7.588839530944824) (153,7.570666790008545) (2137,7.498561859130859) (493,7.487382888793945)
2584: (3542,15.281720161437988) (6670,14.242859840393066) (4184,13.941097259521484)* (4540,13.842159271240234) (3731,13.80949592590332) (5425,13.792022705078125) (2677,13.519281387329102)* (3310,13.401849746704102) (3548,13.336274147033691) (5344,12.918188095092773) (3872,12.822362899780273) (12070,12.807172775268555) (2591,12.62825870513916) (3451,12.553736686706543) (15054,12.445209503173828)* (11261,12.361985206604004) (12127,12.312253952026367) (4482,12.30402946472168)* (1756,12.216634750366211)* (4738,12.116888999938965)
2585: (592,10.734567642211914) (15,10.3339262008667) (560,10.059206008911133) (493,10.020602226257324) (48,9.918745994567871) (147,9.727237701416016) (167,9.698995590209961) (1144,9.49160385131836)* (130,9.449687957763672)* (131,9.43496322631836) (1273,9.278663635253906) (4,9.150230407714844) (67,9.040416717529297) (952,8.968513488769531) (166,8.907108306884766) (164,8.829032897949219) (312,8.79743766784668) (168,8.794877052307129) (72,8.75001049041748) (904,8.747788429260254)
2586: (368,9.42722225189209) (823,9.304208755493164) (987,9.262407302856445) (48,9.158974647521973) (1171,9.12951374053955) (2069,8.97470474243164) (274,8.760377883911133) (1265,8.711628913879395) (827,8.680235862731934)* (147,8.666824340820312) (1273,8.666675567626953) (131,8.386150360107422) (172,8.350825309753418) (523,8.349830627441406) (1116,8.306093215942383) (276,8.27964973449707) (265,8.262940406799316)* (2971,8.198278427124023) (61,8.186802864074707) (1838,8.178022384643555)
2587: (130,10.699067115783691)* (136,10.682875633239746) (913,10.61600112915039)* (1278,10.326824188232422)* (1027,10.2957124710083)* (560,10.273249626159668)* (170,10.07989501953125) (431,9.98838996887207)* (92,9.915079116821289) (2066,9.861129760742188) (486,9.721208572387695) (779,9.647658348083496)* (1061,9.581995010375977)* (1553,9.497334480285645) (1232,9.489974021911621)* (169,9.480024337768555)* (4744,9.382055282592773) (104,9.373701095581055) (395,9.365143775939941) (294,9.272383689880371)
2589: (2609,10.927324295043945) (1063,10.491498947143555) (560,10.313157081604004) (3655,10.289846420288086) (3255,10.185762405395508) (166,10.182318687438965) (941,10.085175514221191) (2114,10.048270225524902) (1058,10.045853614807129) (3280,9.908777236938477) (1303,9.793304443359375) (147,9.771303176879883) (1629,9.539052963256836) (3346,9.455395698547363) (1759,9.435575485229492) (942,9.417469024658203) (167,9.401147842407227) (520,9.293396949768066)* (3270,9.272414207458496) (512,9.241873741149902)
2591: (185,12.338950157165527)* (560,11.449079513549805)* (265,11.021506309509277) (1553,10.963472366333008) (592,10.773067474365234) (896,10.394143104553223)* (136,10.382102966308594)* (70,10.364873886108398) (553,10.343302726745605)* (1063,10.143817901611328)* (625,10.102426528930664) (2069,10.074250221252441) (512,10.014957427978516)* (92,9.96129035949707) (2066,9.883907318115234)* (67,9.832662582397461) (230,9.76419734954834) (169,9.752363204956055)* (279,9.654587745666504) (2096,9.653056144714355)
2592: (185,6.509685039520264) (15,6.226017951965332) (560,6.1176042556762695) (625,5.865619659423828) (167,5.748431205749512) (1144,5.739043712615967) (159,5.702635765075684) (512,5.702492713928223) (147,5.6841230392456055) (1063,5.627959728240967) (164,5.616342067718506) (166,5.59458065032959) (707,5.425436973571777) (520,5.389341354370117) (48,5.362856388092041) (806,5.304729461669922) (575,5.2862677574157715) (539,5.273829460144043) (153,5.2641706466674805) (519,5.259995460510254)
2593: (1058,10.667135238647461)* (2779,10.499448776245117) (166,10.068009376525879) (806,9.975103378295898) (625,9.95958137512207) (1093,9.92204475402832) (1284,9.575006484985352)* (1221,9.559992790222168)* (3346,9.51053237915039) (1100,9.508777618408203) (2609,9.361320495605469) (130,9.333719253540039) (1144,9.324960708618164) (1759,9.318214416503906) (2150,9.214141845703125)* (1098,9.195013046264648) (560,9.183025360107422)* (2137,9.108647346496582) (1802,9.058820724487305)* (3344,9.058501243591309)*
2594: (625,9.91202163696289)* (1063,8.929213523864746)* (1144,8.534854888916016) (147,8.52012825012207)* (1091,8.3440580368042) (1553,8.335976600646973) (618,8.189870834350586) (153,8.057975769042969) (1095,8.053975105285645) (941,8.041196823120117) (575,8.001708984375) (136,7.985068321228027) (2114,7.89985990524292) (2779,7.879339218139648) (1062,7.868981838226318)* (130,7.838691711425781) (1649,7.75241231918335) (1629,7.687992095947266) (1278,7.680090427398682)* (555,7.677718639373779)
2595: (167,10.080373764038086) (147,9.621706008911133) (707,9.549732208251953) (164,9.368847846984863) (106,9.107808113098145)* (625,9.10650634765625) (1144,9.005627632141113) (493,8.972724914550781)* (67,8.889755249023438) (81,8.852360725402832) (1061,8.80447006225586) (4,8.731671333312988) (48,8.727417945861816) (2609,8.694223403930664) (11,8.600069046020508) (539,8.44171142578125) (1273,8.39734935760498) (131,8.394737243652344)* (1790,8.353597640991211) (896,8.317533493041992)
2596: (185,5.5122389793396)* (560,5.172944068908691) (136,5.058955192565918) (15,5.016275882720947)* (130,4.941295623779297)* (147,4.806300163269043) (625,4.783429145812988) (1063,4.714269161224365) (167,4.698424339294434) (166,4.686407089233398) (159,4.680878639221191) (164,4.639373779296875)* (493,4.576485633850098) (1144,4.534423828125) (520,4.5275468826293945) (806,4.508715629577637) (1273,4.498309135437012) (519,4.48325252532959) (153,4.466823577880859) (2069,4.4603800773620605)
2597: (48,3.9994449615478516) (159,3.664170742034912) (72,3.631519317626953) (142,3.5398473739624023) (4,3.4937925338745117) (54,3.4685823917388916) (189,3.4632904529571533) (185,3.462097644805908) (263,3.4493186473846436) (670,3.4437646865844727) (298,3.380718231201172) (15,3.3803367614746094) (237,3.368772029876709) (553,3.345770835876465) (2862,3.300842761993408) (174,3.2887778282165527) (3499,3.281266212463379) (215,3.2797183990478516) (167,3.2726328372955322) (3744,3.2544450759887695)
2598: (794,11.337884902954102)* (561,11.335855484008789) (778,11.01264762878418)* (508,11.006389617919922) (777,10.392972946166992) (5824,9.441631317138672) (141,9.34192180633545) (4903,9.21523666381836) (5018,9.184171676635742) (3310,9.121891021728516) (3543,9.041765213012695) (559,8.96164608001709) (1471,8.867626190185547) (899,8.808819770812988) (452,8.779205322265625) (4601,8.749409675598145) (660,8.70747184753418) (754,8.570005416870117) (246,8.567008972167969) (4991,8.553417205810547)*
2599: (4,8.54708480834961) (147,8.519893646240234) (10950,8.174883842468262)* (10870,8.105804443359375)* (2066,8.040803909301758) (15,7.991908073425293) (153,7.942508220672607) (10875,7.628476142883301) (130,7.522548198699951) (2092,7.4185991287231445) (342,7.22751522064209) (312,7.223089218139648) (67,7.199524402618408) (178,7.141167640686035) (592,7.082381725311279) (185,7.058774948120117) (10869,7.044153213500977)* (560,7.019256591796875) (85,6.938871383666992) (1279,6.9021735191345215)
