userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (265,9.847599983215332) (67,9.49925422668457)* (215,9.421445846557617) (48,9.268279075622559)* (823,9.26030445098877) (560,9.235068321228027) (674,9.155762672424316) (279,9.085166931152344) (115,9.078450202941895)* (173,9.049666404724121)* (324,9.003421783447266) (107,9.000052452087402)* (276,8.917013168334961) (69,8.874384880065918)* (371,8.805909156799316) (592,8.80559253692627) (670,8.79345703125) (130,8.768367767333984)* (512,8.711374282836914) (686,8.635701179504395)
2459: (185,11.601200103759766) (592,11.257959365844727)* (512,10.775357246398926) (1278,10.288771629333496)* (1553,10.175447463989258) (0,10.141571998596191) (2609,10.09027099609375) (555,10.073868751525879) (1058,10.052740097045898) (166,10.051225662231445)* (528,10.024213790893555) (806,9.933137893676758) (493,9.87141227722168) (539,9.796228408813477)* (106,9.551177978515625) (15,9.53744125366211) (81,9.481536865234375) (1260,9.453282356262207) (889,9.426322937011719) (1629,9.36911392211914)
2462: (0,11.38728141784668) (130,10.405474662780762)* (15,9.849264144897461)* (520,9.76846694946289) (185,9.757190704345703) (1063,9.662942886352539) (159,9.412419319152832) (222,9.365728378295898) (512,9.307440757751465) (147,9.10179328918457) (592,9.044830322265625) (164,9.016129493713379) (1260,8.955440521240234) (721,8.95419692993164)* (207,8.86380672454834) (11,8.814743041992188) (364,8.78250503540039) (1278,8.765594482421875) (136,8.744290351867676) (1267,8.716935157775879)
2463: (11,2.4079813957214355) (159,2.370565891265869) (15,2.3648998737335205) (215,2.3350534439086914) (9,2.3319015502929688) (167,2.2573494911193848) (312,2.2272186279296875) (72,2.1953558921813965) (952,2.1810173988342285) (48,2.17897891998291) (354,2.1645095348358154) (237,2.1537842750549316) (131,2.1278607845306396) (18,2.121464252471924) (168,2.11975359916687) (115,2.117889404296875) (374,2.114574432373047) (142,2.1115429401397705) (185,2.0916147232055664) (670,2.0899243354797363)
2464: (166,10.84619140625)* (2609,10.65096664428711)* (512,10.583036422729492) (1063,10.533580780029297)* (153,10.346529960632324)* (625,10.288155555725098) (159,10.074132919311523) (15,10.071893692016602)* (2779,9.985050201416016) (2066,9.752543449401855) (215,9.619607925415039) (1058,9.604515075683594) (130,9.595149993896484)* (164,9.546483993530273)* (1100,9.51681137084961) (904,9.366567611694336) (1091,9.359485626220703) (932,9.33151912689209)* (1553,9.297189712524414)* (3346,9.284074783325195)
2466: (185,9.519527435302734) (707,9.108373641967773) (15,8.982905387878418) (512,8.884195327758789)* (592,8.827279090881348) (130,8.81148910522461) (147,8.78974723815918) (167,8.576305389404297) (896,8.54751968383789)* (520,8.46526050567627) (493,8.343795776367188) (1790,8.309545516967773) (806,8.155095100402832) (2609,8.082101821899414) (2137,8.016510009765625) (625,7.97794771194458) (875,7.913705825805664) (67,7.89954948425293) (1278,7.895884990692139) (2779,7.8855438232421875)
2467: (4,1.0685977935791016)* (2,0.5846941471099854)* (388,0.38309749960899353)* (420,0.3421200215816498)* (421,0.3385006785392761)* (685,0.33771812915802)* (3468,0.3309539556503296) (1289,0.33085861802101135)* (1281,0.3298739194869995)* (15,0.32622694969177246)* (4122,0.3259851634502411) (1232,0.3243066072463989) (413,0.32186540961265564) (2605,0.32172828912734985)* (1377,0.318696528673172)* (2165,0.3180011510848999)* (3864,0.31750601530075073) (398,0.31697553396224976)* (423,0.3130352199077606)* (397,0.3123646080493927)*
2468: (560,5.419323444366455) (592,5.2919921875) (512,5.202336311340332) (185,5.138330459594727) (493,5.032989501953125) (625,4.915443420410156) (147,4.840775489807129) (1063,4.840631484985352) (707,4.795495986938477) (806,4.776808738708496) (2069,4.74704647064209) (2066,4.717686176300049) (1144,4.710551738739014) (1553,4.679544448852539) (164,4.662497043609619) (904,4.6539154052734375) (2779,4.65056037902832) (896,4.588137626647949)* (932,4.586092472076416) (2609,4.5616888999938965)
2469: (0,1.5526864528656006) (2,0.826890766620636) (342,0.7329263687133789) (345,0.7251408696174622) (1279,0.7239354848861694) (434,0.7052770853042603) (329,0.6522088646888733) (2077,0.6496148109436035) (15,0.6101447939872742)* (51,0.6066752672195435) (1814,0.5855011343955994) (81,0.5761874914169312)* (1,0.5697792172431946) (11,0.5688687562942505) (8,0.5670631527900696) (161,0.5643292665481567) (130,0.5636785626411438) (226,0.5616240501403809) (167,0.5609055161476135)* (222,0.5583348274230957)
2470: (11,1.3206355571746826) (15,1.215295672416687) (215,1.1573078632354736) (167,1.1442818641662598) (18,1.0649478435516357) (159,1.0637036561965942) (67,1.0631864070892334) (81,1.0560792684555054) (168,1.053300142288208) (115,1.0408055782318115) (72,1.0316590070724487) (185,1.0159657001495361) (142,1.01249361038208) (131,1.0083307027816772) (113,0.985979437828064) (265,0.9836450815200806) (661,0.9833608865737915) (17,0.9821914434432983) (875,0.9763147830963135) (237,0.9748600125312805)
2472: (185,13.380741119384766) (560,13.371209144592285) (625,12.844433784484863) (147,12.423038482666016)* (166,12.167675018310547) (1063,12.142862319946289) (1091,12.129514694213867) (1144,11.974821090698242)* (2137,11.845090866088867)* (520,11.843292236328125)* (3344,11.756210327148438)* (2997,11.68281364440918) (1553,11.602798461914062) (136,11.523340225219727) (1273,11.330341339111328) (167,11.028902053833008) (1790,10.864103317260742) (164,10.820808410644531)* (238,10.741418838500977)* (707,10.693235397338867)
2473: (4,19.17487335205078) (2,14.54582405090332)* (0,12.937874794006348) (166,12.686662673950195)* (2755,11.484012603759766) (932,11.277305603027344) (919,11.230504989624023) (15,11.031188011169434) (1269,10.945003509521484) (2779,10.922621726989746)* (2102,10.807680130004883) (164,10.78467082977295)* (806,10.659834861755371) (1063,10.546414375305176)* (907,10.497260093688965)* (432,10.44477367401123) (2096,10.195196151733398) (1116,10.191904067993164)* (589,10.170431137084961) (3008,10.099530220031738)
2474: (15,4.9953999519348145) (512,4.769111633300781) (592,4.744017601013184) (560,4.736816883087158) (185,4.724018096923828) (167,4.575127601623535) (72,4.489492416381836) (136,4.457402229309082) (11,4.447207450866699) (131,4.423625946044922) (707,4.406381607055664) (215,4.405308723449707) (493,4.40267276763916) (67,4.399759769439697) (1144,4.378205299377441) (130,4.326325416564941) (806,4.293829917907715) (2069,4.2664079666137695) (164,4.220963478088379) (168,4.208060264587402)
2476: (4,1.0686125755310059)* (2,0.5846918225288391)* (388,0.38312041759490967) (420,0.34214216470718384)* (421,0.3385300934314728) (685,0.33773624897003174) (3468,0.33098387718200684) (1289,0.3308863937854767) (1281,0.32989978790283203) (15,0.32627686858177185)* (4122,0.32600152492523193)* (1232,0.32434457540512085) (413,0.32191038131713867) (2605,0.32173773646354675) (1377,0.3187137544155121) (2165,0.318014919757843)* (3864,0.31752821803092957) (398,0.3170017600059509) (423,0.3130536675453186)* (397,0.31238341331481934)
2477: (0,13.585556983947754) (258,8.417388916015625) (189,8.073538780212402) (217,7.82232666015625) (237,7.747793674468994) (3445,7.738272190093994) (3448,7.734800815582275) (263,7.718237400054932) (3708,7.692809104919434) (307,7.605666637420654) (270,7.6016926765441895) (4321,7.584464073181152) (54,7.582919597625732) (265,7.525766849517822) (670,7.51602840423584) (31,7.4992241859436035) (269,7.481269836425781) (11,7.443561553955078) (2561,7.262576103210449) (72,7.259012222290039)
2478: (0,1.5526869297027588) (2,0.8268935680389404) (342,0.7329297065734863) (345,0.7251453399658203)* (1279,0.7239387631416321) (434,0.7052809000015259)* (329,0.6522125601768494)* (2077,0.6496179103851318) (15,0.610146701335907) (51,0.6066776514053345) (1814,0.5855041146278381) (81,0.5761913061141968)* (1,0.5697829127311707) (11,0.5688720345497131)* (8,0.5670651197433472) (161,0.5643311142921448) (130,0.563681960105896) (226,0.5616281032562256) (167,0.5609098076820374) (222,0.5583381652832031)
2479: (0,14.88185977935791) (15,8.027067184448242) (201,6.724936485290527) (259,6.304530620574951) (342,6.299009323120117) (230,6.257787704467773) (1336,6.233449935913086) (704,6.212498188018799) (1906,6.184571266174316) (159,6.175557613372803) (671,6.134956359863281) (810,6.127962112426758) (215,6.106781005859375) (222,6.058314323425293) (2066,6.026919841766357) (51,6.017375946044922)* (1051,6.00045919418335) (2077,5.994115352630615) (298,5.974774360656738) (740,5.970287799835205)
2480: (1116,10.28688907623291)* (15,10.133979797363281) (512,10.065511703491211) (1273,9.831846237182617)* (1172,9.592267990112305)* (159,9.591548919677734) (185,9.547236442565918) (1192,9.522586822509766) (2956,9.391321182250977) (952,9.29129409790039) (764,9.247589111328125) (592,9.171714782714844) (553,9.145684242248535) (131,9.121234893798828) (806,9.111087799072266) (89,9.081258773803711) (147,9.03230094909668) (844,9.019691467285156) (906,9.014824867248535)* (560,8.954839706420898)
2481: (2779,10.467430114746094) (806,10.40890884399414) (625,9.855478286743164) (932,9.642102241516113) (3344,9.533330917358398) (3280,9.483241081237793) (2609,9.161151885986328) (2790,8.927501678466797) (1100,8.839814186096191) (3977,8.76261043548584) (560,8.697504043579102) (640,8.688313484191895) (802,8.450791358947754) (166,8.441669464111328) (4415,8.421037673950195)* (15,8.406973838806152)* (1790,8.319629669189453) (1144,8.3126859664917)* (4096,8.275741577148438) (555,8.237456321716309)
2482: (342,10.521720886230469) (48,10.258251190185547)* (434,10.120992660522461) (1180,9.879932403564453) (592,9.73011589050293)* (952,9.725630760192871) (2328,9.640447616577148)* (862,9.586408615112305) (147,9.493606567382812)* (269,9.434192657470703) (67,9.388856887817383) (1814,9.309754371643066) (168,9.155755043029785) (1279,9.103479385375977) (172,8.97645092010498) (329,8.944263458251953) (374,8.901924133300781) (1717,8.893695831298828)* (72,8.886713027954102)* (89,8.815681457519531)
2483: (2609,12.72535228729248) (2150,12.432558059692383)* (17,12.336779594421387)* (372,11.558284759521484) (164,11.291842460632324)* (1197,11.234352111816406)* (523,11.19828987121582) (166,11.086210250854492) (1040,11.083635330200195) (1201,11.02114200592041)* (3274,10.942791938781738) (2816,10.912819862365723) (163,10.841638565063477)* (6215,10.82718276977539)* (1088,10.798331260681152)* (1221,10.783318519592285)* (234,10.60631275177002) (618,10.503734588623047) (413,10.468006134033203) (3336,10.344705581665039)*
2484: (15,6.562325477600098) (185,6.145936489105225) (560,5.885236740112305) (592,5.814548969268799) (625,5.746423721313477) (806,5.61953592300415) (493,5.468334197998047)* (147,5.365250110626221) (512,5.344083786010742) (164,5.331145763397217) (1063,5.306892395019531) (136,5.197189807891846) (1144,5.170202732086182) (2779,5.082612991333008) (1100,5.078248977661133) (130,5.0759758949279785) (159,5.06322717666626) (932,5.06009578704834) (1553,5.059177875518799) (2609,5.032097339630127)
2485: (3270,18.315811157226562)* (919,15.646004676818848)* (3336,14.77212142944336)* (3344,14.723455429077148)* (897,14.31389045715332) (904,14.153177261352539)* (2779,13.933117866516113)* (906,13.777026176452637) (3655,13.742756843566895) (1285,13.646612167358398) (520,13.608177185058594)* (932,13.286724090576172)* (1098,13.07229995727539)* (2756,12.949552536010742) (1790,12.933680534362793)* (1100,12.908675193786621) (2196,12.793144226074219) (2546,12.771299362182617)* (1298,12.710546493530273) (2198,12.697976112365723)
2486: (560,2.050065040588379) (592,1.9703106880187988) (625,1.9589961767196655) (131,1.9344244003295898) (520,1.924164056777954) (185,1.9063506126403809) (164,1.894547462463379) (136,1.8715190887451172) (2131,1.8336329460144043) (512,1.8052932024002075) (2069,1.8051509857177734) (493,1.7949552536010742) (130,1.7586731910705566) (519,1.7570710182189941) (862,1.7506377696990967) (707,1.7461899518966675) (133,1.7299907207489014) (147,1.7256263494491577) (159,1.7219264507293701) (1144,1.7191733121871948)
2487: (1116,9.465291976928711) (802,8.788074493408203) (1294,8.532297134399414) (1813,8.162060737609863) (842,8.15501880645752) (2973,8.11621379852295)* (827,8.06990909576416) (190,8.051334381103516) (189,8.017908096313477) (2096,7.92949914932251) (575,7.911310195922852) (368,7.870704174041748)* (1192,7.8462982177734375) (5023,7.7763671875) (89,7.754083633422852) (2220,7.693249702453613) (1186,7.654341697692871) (15,7.596982955932617) (1062,7.5473713874816895) (3381,7.534369945526123)
2488: (4,1.0686148405075073)* (2,0.5846706628799438) (388,0.38311660289764404) (420,0.342138409614563) (421,0.33853527903556824)* (685,0.33773791790008545) (3468,0.3309870958328247) (1289,0.3308919668197632) (1281,0.3298991024494171) (15,0.32627204060554504)* (4122,0.3260023891925812) (1232,0.3243420422077179) (413,0.32191476225852966) (2605,0.3217393755912781) (1377,0.31871235370635986) (2165,0.31801414489746094) (3864,0.31753939390182495) (398,0.31699562072753906) (423,0.3130553662776947) (397,0.3123798668384552)
2490: (15,11.683530807495117)* (625,11.09290885925293)* (806,11.037434577941895)* (147,10.807428359985352) (2779,10.509862899780273)* (512,10.312467575073242)* (1063,10.157008171081543)* (896,9.939362525939941)* (1100,9.831371307373047) (1091,9.722315788269043) (130,9.691436767578125) (166,9.681129455566406) (707,9.585413932800293) (941,9.571062088012695)* (575,9.567326545715332) (172,9.525663375854492) (1273,9.500030517578125) (190,9.378588676452637) (862,9.294644355773926) (131,9.27755355834961)
2491: (560,12.277009010314941) (1100,11.317996978759766)* (941,11.165074348449707)* (1224,10.790834426879883) (539,10.413463592529297) (1717,10.254833221435547) (170,10.236531257629395) (265,10.225482940673828) (555,10.108898162841797) (806,10.098738670349121) (2114,10.00228500366211) (674,9.964406967163086)* (575,9.94453239440918) (153,9.890796661376953) (862,9.887680053710938) (130,9.790997505187988) (163,9.781968116760254) (164,9.773510932922363)* (2790,9.771646499633789) (1099,9.723384857177734)
2492: (669,12.980067253112793)* (704,12.87712287902832)* (142,12.20526123046875)* (952,12.003089904785156)* (265,11.687090873718262) (15,11.563619613647461)* (986,11.506189346313477)* (3280,11.494865417480469)* (9,11.290691375732422)* (677,11.253656387329102) (360,11.227413177490234)* (1802,11.195456504821777)* (159,11.181071281433105)* (170,11.017380714416504)* (3622,10.995621681213379) (664,10.935979843139648)* (221,10.934245109558105)* (2120,10.528897285461426)* (115,10.518336296081543) (3204,10.482101440429688)*
2493: (560,11.636964797973633) (520,10.57188606262207)* (592,10.531200408935547) (159,10.505332946777344)* (625,9.913887977600098) (164,9.741540908813477) (875,9.713911056518555)* (153,9.631898880004883) (166,9.449976921081543) (512,9.400365829467773) (18,9.322195053100586) (312,9.18221664428711) (11,9.144582748413086) (67,9.092266082763672)* (169,9.073282241821289) (106,9.047040939331055) (131,8.949101448059082) (262,8.944465637207031) (374,8.938552856445312) (130,8.934003829956055)
2494: (11,11.171514511108398)* (159,11.168519973754883)* (15,11.052326202392578)* (167,10.935528755187988)* (131,10.710881233215332)* (168,10.653802871704102)* (17,10.62857437133789) (67,10.096622467041016) (674,9.950151443481445) (661,9.840038299560547)* (9,9.56306266784668) (366,9.54332160949707) (324,9.459386825561523) (374,9.380916595458984) (186,9.314866065979004) (185,9.259382247924805) (135,9.150041580200195) (722,9.149778366088867) (669,9.136054039001465) (101,9.122213363647461)
2496: (4,20.892459869384766) (2096,13.397448539733887) (1192,12.880640029907227) (1180,12.824857711791992) (862,12.341690063476562) (1140,12.253410339355469) (2989,11.995532989501953) (3862,11.982877731323242) (189,11.978875160217285) (72,11.737381935119629) (2220,11.620893478393555) (3767,11.473730087280273)* (2985,11.287630081176758) (691,11.014009475708008) (1732,10.958842277526855) (2973,10.948278427124023) (2828,10.946945190429688) (2039,10.910651206970215)* (5023,10.79893970489502)* (2328,10.711518287658691)
2497: (583,11.619782447814941) (650,11.338556289672852) (619,11.191515922546387)* (1144,11.099472045898438)* (1100,10.984417915344238)* (200,10.945408821105957)* (459,10.74701976776123) (1629,10.63534164428711) (3358,10.471885681152344) (539,10.471683502197266) (657,10.337579727172852)* (932,10.268946647644043) (618,10.228639602661133)* (512,10.165246963500977)* (1689,10.147496223449707) (541,10.121987342834473)* (1095,10.09976577758789)* (941,10.038226127624512) (522,10.037298202514648) (166,10.026618003845215)
2498: (1336,8.43187427520752) (952,8.286087989807129) (11,8.221748352050781) (167,7.855907440185547) (159,7.794079303741455)* (364,7.768334865570068) (3864,7.702297210693359) (1196,7.594806671142578) (142,7.524109840393066)* (185,7.421926498413086) (215,7.419251441955566) (685,7.4171905517578125) (704,7.356629848480225) (669,7.331445693969727) (421,7.301290035247803)* (707,7.26400899887085) (298,7.251116752624512) (1248,7.247826099395752) (493,7.233088493347168) (2066,7.221149444580078)
2499: (4,7.702969074249268) (2779,7.476999759674072)* (560,7.220037460327148) (493,7.075744152069092) (3344,7.027811050415039) (1248,6.94504976272583) (312,6.8711113929748535) (806,6.869324684143066) (1891,6.774685382843018) (707,6.7696990966796875) (2066,6.739555835723877) (2137,6.714469909667969) (875,6.695003509521484) (166,6.635394096374512) (512,6.618505954742432) (269,6.541584491729736) (2069,6.523217678070068) (159,6.500629901885986) (896,6.495989799499512) (3204,6.490060806274414)
2500: (15,1.3678244352340698) (159,1.2789740562438965) (167,1.2581353187561035) (185,1.2029027938842773)* (560,1.1931240558624268)* (215,1.1684095859527588) (131,1.1674250364303589) (312,1.1516793966293335) (67,1.1488816738128662) (11,1.1287444829940796) (592,1.1270498037338257)* (674,1.116129755973816) (168,1.10734224319458) (72,1.0927870273590088) (136,1.0894949436187744)* (512,1.0849521160125732) (265,1.0757379531860352) (170,1.0712125301361084) (147,1.0697170495986938) (298,1.0693426132202148)
2502: (4,1.3818409442901611) (15,1.3552756309509277) (559,1.3445756435394287) (625,1.2550854682922363) (1224,1.2535293102264404) (159,1.2465643882751465) (185,1.2348400354385376)* (74,1.2114263772964478) (265,1.1994993686676025) (35,1.195478916168213) (44,1.1877682209014893) (148,1.1867197751998901) (899,1.1748360395431519) (170,1.174133539199829) (48,1.1701915264129639) (560,1.1624817848205566) (1210,1.1529700756072998) (135,1.1519958972930908) (337,1.1503031253814697) (67,1.142694115638733)
2503: (11,1.0741465091705322) (560,1.0241096019744873) (185,0.9966141581535339) (707,0.9896926283836365) (88,0.9801586866378784) (592,0.9746916890144348) (72,0.9659349918365479) (875,0.9607059359550476) (512,0.9598900079727173) (159,0.9548169374465942) (18,0.9517161846160889) (167,0.9383251667022705) (136,0.9233288168907166) (493,0.9188089370727539) (9,0.9141417741775513) (520,0.9120743274688721) (2026,0.911173939704895) (164,0.9072147607803345) (81,0.90621417760849) (87,0.9059650897979736)
2504: (592,11.15327262878418) (15,10.013530731201172) (167,9.939821243286133) (546,9.827390670776367) (164,9.719633102416992)* (520,9.658222198486328) (162,9.516916275024414) (915,9.437382698059082) (1144,9.405021667480469)* (721,9.353415489196777) (1278,9.274101257324219)* (896,9.059493064880371) (493,9.043107986450195)* (570,9.036373138427734) (1260,9.020030975341797)* (159,8.990673065185547) (2821,8.973990440368652)* (3346,8.965069770812988) (190,8.867488861083984) (1790,8.838924407958984)
2505: (185,9.700279235839844) (560,9.448200225830078) (15,9.209930419921875) (592,8.980600357055664) (625,8.978092193603516) (159,8.971220970153809) (147,8.696582794189453)* (81,8.57007884979248) (130,8.556239128112793)* (167,8.529987335205078) (1063,8.462761878967285) (1144,8.391542434692383) (707,8.372525215148926) (520,8.33096694946289)* (48,8.142342567443848) (0,8.114660263061523) (67,8.066137313842773) (164,8.059911727905273) (486,8.031877517700195) (312,7.987767219543457)
2506: (0,12.587499618530273)* (364,12.276810646057129)* (162,11.9275484085083)* (560,11.390045166015625)* (226,11.381221771240234)* (704,11.269489288330078) (2066,11.176109313964844)* (298,11.113265037536621)* (685,11.091486930847168) (669,10.985248565673828)* (95,10.972930908203125)* (1357,10.94764518737793) (385,10.917023658752441)* (1063,10.882392883300781) (697,10.700241088867188)* (169,10.680500030517578) (199,10.651664733886719)* (707,10.643410682678223)* (131,10.562993049621582) (312,10.540983200073242)
2507: (185,4.744891166687012) (560,4.732633590698242) (15,4.729030609130859) (592,4.53558349609375) (512,4.503633975982666) (519,4.400575637817383) (136,4.395956516265869) (1144,4.395070552825928) (147,4.39115571975708) (1273,4.36475944519043) (159,4.290471076965332) (625,4.267715930938721) (170,4.231087684631348) (265,4.208491802215576) (172,4.2009596824646) (932,4.175722599029541) (167,4.173035621643066) (130,4.157491207122803) (1224,4.1321611404418945) (575,4.110465049743652)
2508: (592,7.861911773681641) (15,7.789782524108887) (560,7.7081298828125) (185,7.530914306640625)* (4,7.520328521728516) (932,7.430028915405273) (512,7.300119400024414) (147,7.195672035217285) (215,7.1509599685668945) (265,7.039073944091797) (2779,7.035896301269531) (136,6.98005485534668) (625,6.913202285766602) (806,6.873758792877197) (862,6.8647942543029785) (48,6.863857746124268) (170,6.848252296447754) (263,6.81499719619751) (172,6.814974784851074) (131,6.762451171875)
2510: (15,13.142491340637207) (947,12.361298561096191) (583,11.529478073120117) (1378,11.515856742858887)* (498,11.492940902709961) (34,11.35768985748291) (528,11.245662689208984)* (1055,11.245321273803711) (592,11.196783065795898) (1530,10.863667488098145)* (1598,10.785920143127441)* (2138,10.7154541015625)* (205,10.69731330871582) (2005,10.568716049194336) (707,10.558185577392578) (1860,10.478408813476562) (389,10.456710815429688) (2106,10.452388763427734)* (609,10.451454162597656)* (529,10.417003631591797)*
2511: (2137,14.595643997192383)* (2096,12.6094388961792)* (1813,12.504483222961426)* (1858,12.469854354858398) (1790,12.046725273132324) (941,12.0091552734375) (342,11.914175033569336)* (147,11.659944534301758)* (806,11.62936782836914) (1802,11.578751564025879) (788,11.573894500732422)* (1265,11.405926704406738)* (1072,11.3671875)* (4074,11.34278678894043) (594,11.303681373596191) (1297,11.256006240844727)* (3892,11.222797393798828) (3310,11.179969787597656)* (1640,11.122476577758789) (642,11.092992782592773)*
2512: (2236,14.146470069885254) (6501,13.981206893920898) (16,13.72531795501709) (82,13.599844932556152)* (2483,13.597513198852539)* (895,13.480142593383789) (1192,13.18806266784668)* (150,13.037071228027344) (3214,13.003683090209961) (828,12.984014511108398) (4321,12.72530746459961)* (459,12.721643447875977)* (3736,12.647499084472656) (72,12.52016830444336)* (69,12.479254722595215) (802,12.392843246459961)* (1626,12.388877868652344) (4920,12.040160179138184) (15,11.950620651245117) (334,11.801539421081543)
2513: (4,10.07019329071045) (2,7.897495746612549) (778,7.078649520874023) (47,7.055695056915283) (4903,6.993481636047363) (773,6.890868186950684) (486,6.861834526062012) (4131,6.841887474060059) (1826,6.805318355560303) (14660,6.7393999099731445) (685,6.7040910720825195) (810,6.700013160705566) (508,6.639921188354492) (173,6.635662078857422) (452,6.5003533363342285) (794,6.421939849853516) (1191,6.421631813049316) (2746,6.3759331703186035) (106,6.323929786682129) (3543,6.298375606536865)
2514: (660,12.117834091186523) (1100,12.11052131652832) (649,11.565563201904297) (4696,11.433194160461426)* (166,11.353612899780273) (539,11.277141571044922) (1087,11.174018859863281) (1063,11.081782341003418) (520,10.918445587158203)* (576,10.691150665283203) (1061,10.613945007324219)* (3281,10.498046875) (2114,10.419432640075684)* (1091,10.334890365600586)* (2066,10.285008430480957) (265,10.261787414550781) (1095,10.206480026245117) (3274,10.198883056640625) (642,10.176947593688965) (522,10.117464065551758)
2515: (15,7.760147571563721) (560,7.483887672424316) (147,7.345554351806641) (185,7.203888893127441) (167,7.026091575622559) (136,6.847204208374023) (159,6.744501113891602) (625,6.6533660888671875) (48,6.6511430740356445) (222,6.593163967132568) (130,6.480724334716797) (592,6.4552459716796875) (1063,6.352642059326172) (4,6.3384199142456055) (806,6.177448749542236) (1144,6.153443336486816) (8,6.107186317443848) (628,6.094987869262695) (0,6.087699890136719) (3266,6.0447893142700195)
2516: (2137,12.643342971801758)* (806,11.93428897857666) (3280,11.129334449768066) (185,10.87544059753418) (2779,10.811907768249512) (2609,10.774446487426758) (3977,10.738408088684082)* (4415,10.505133628845215)* (2120,10.40270709991455) (1802,10.173999786376953) (1100,9.94485092163086) (942,9.906352996826172) (3344,9.795144081115723) (625,9.78491497039795) (3255,9.769522666931152) (592,9.7149658203125) (1091,9.526076316833496)* (3892,9.474700927734375) (20688,9.453781127929688) (932,9.308845520019531)
2517: (2790,9.181283950805664)* (185,8.834419250488281) (560,8.522130966186523) (625,8.516773223876953) (2137,8.372671127319336) (592,8.143228530883789) (932,7.876676559448242) (1553,7.838874816894531) (4,7.822762489318848) (4517,7.758281707763672) (147,7.755322456359863) (493,7.721248626708984) (3310,7.625252723693848) (166,7.5855536460876465) (1091,7.527890205383301) (1780,7.523974895477295) (1144,7.476922035217285) (3141,7.435330390930176) (3744,7.42883825302124) (4561,7.361708164215088)
2519: (2096,12.873764038085938)* (1305,12.451452255249023)* (89,12.439696311950684)* (2779,12.169431686401367)* (2956,12.114801406860352)* (185,11.392374038696289)* (1813,11.026018142700195) (2790,10.968021392822266) (3499,10.684584617614746) (523,10.580689430236816)* (4540,10.54433822631836) (1248,10.535219192504883)* (2328,10.50387191772461) (764,10.416525840759277) (1186,10.356045722961426) (178,10.274677276611328)* (555,10.235857963562012) (3204,10.163381576538086)* (898,10.14525318145752) (269,10.099020004272461)
2520: (2102,15.878005027770996)* (5856,15.481184959411621)* (1144,15.217281341552734) (8,14.812081336975098)* (456,14.364789962768555)* (838,14.254524230957031) (7581,14.207141876220703) (560,14.174816131591797) (7524,14.120407104492188)* (4802,13.966241836547852)* (970,13.964174270629883)* (1431,13.861377716064453)* (15,13.82104778289795) (1406,13.59427261352539) (7501,13.565547943115234) (120,13.5523681640625)* (633,13.520492553710938) (48,13.426887512207031) (6901,13.362238883972168) (1042,13.324363708496094)
2521: (4,17.777873992919922) (941,14.843935012817383)* (806,14.114363670349121) (594,13.778166770935059)* (3266,13.129115104675293) (561,12.794795989990234) (932,12.656778335571289)* (147,12.577361106872559)* (6703,12.561870574951172) (1099,12.555170059204102) (1105,12.467855453491211)* (6716,12.443565368652344) (2779,12.222137451171875) (560,12.026268005371094)* (4428,11.99382209777832)* (20791,11.585149765014648) (1813,11.523516654968262) (313,11.518028259277344) (4661,11.407173156738281) (2199,11.362678527832031)
2522: (4,11.090066909790039) (625,10.933869361877441) (932,10.553512573242188) (806,10.381422996520996) (172,10.178526878356934) (896,10.078628540039062) (2779,10.073508262634277) (1063,10.061470031738281) (1273,9.762199401855469) (2137,9.762025833129883) (136,9.739458084106445) (575,9.688776016235352) (130,9.598532676696777) (215,9.50344181060791) (1813,9.470809936523438) (1091,9.459248542785645) (1626,9.447898864746094) (1100,9.446247100830078) (493,9.289844512939453) (190,9.241943359375)*
2523: (0,9.633994102478027) (159,8.907904624938965) (862,8.750999450683594) (136,8.495490074157715) (1717,8.406669616699219) (89,8.376097679138184) (512,8.327705383300781) (312,8.265586853027344) (48,8.215213775634766) (269,8.163999557495117) (263,8.133052825927734) (670,8.116779327392578) (15,8.065065383911133) (185,8.0592622756958) (592,8.038167953491211) (1273,8.031557083129883) (1040,7.980666160583496) (1186,7.944724082946777) (131,7.922440528869629) (1172,7.911015510559082)
2524: (15,9.400384902954102)* (1813,9.316080093383789) (312,9.061279296875) (4,9.022940635681152) (922,8.772123336791992)* (553,8.76568603515625) (131,8.754863739013672) (1116,8.673599243164062) (168,8.6511812210083)* (240,8.637216567993164) (215,8.634687423706055) (371,8.632034301757812) (9,8.625353813171387) (89,8.623918533325195) (367,8.612527847290039) (1186,8.60759162902832) (95,8.574832916259766) (862,8.498003005981445) (72,8.494504928588867) (298,8.454570770263672)
2525: (367,9.848217010498047) (2175,9.771519660949707)* (2732,9.625969886779785) (95,9.62312126159668) (366,9.60716438293457) (158,9.422135353088379) (167,9.357356071472168) (368,9.287771224975586)* (210,9.264752388000488)* (240,9.25228214263916) (439,9.225110054016113) (9,9.170675277709961) (4778,9.151859283447266)* (721,9.022196769714355)* (142,8.990171432495117) (371,8.852453231811523)* (1294,8.832921981811523) (922,8.831851959228516) (238,8.801544189453125) (876,8.782469749450684)
