userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,6.044183731079102)* (2987,4.210235595703125) (593,3.6570963859558105) (364,3.3513450622558594) (318,3.189434289932251) (2059,3.165386438369751) (2081,2.8770604133605957) (1022,2.7475197315216064)* (34,2.6643688678741455) (2085,2.60127329826355) (2096,2.5593197345733643) (1196,2.5411930084228516) (1259,2.4939651489257812) (3751,2.468172073364258) (2687,2.4407339096069336) (2078,2.43009090423584) (2087,2.4062600135803223) (1282,2.3828318119049072) (2080,2.3545684814453125) (1704,2.338297128677368)
4695: (2997,3.1699821949005127) (3793,2.487609386444092) (3005,2.108828067779541) (3081,1.848005771636963) (2683,1.7892903089523315) (2858,1.78582763671875) (3176,1.6766576766967773) (3798,1.6388559341430664) (593,1.6219584941864014) (260,1.5572750568389893) (3578,1.5435099601745605) (3175,1.5420284271240234) (3623,1.4639852046966553) (3753,1.443335771560669) (2959,1.4270575046539307) (2688,1.4241647720336914) (1210,1.4066485166549683) (780,1.3997137546539307) (2707,1.3990612030029297) (2694,1.3833339214324951)
4696: (3793,6.031667232513428) (2987,3.844667673110962) (588,2.233515739440918) (3798,2.2035927772521973) (3753,2.174755573272705) (2355,2.1629092693328857) (1,2.0762345790863037) (3175,2.0096874237060547) (2762,1.9581173658370972) (3114,1.9173370599746704) (2716,1.8942745923995972) (2997,1.8381826877593994) (3624,1.7926850318908691) (3555,1.7529754638671875) (3408,1.7249276638031006) (2683,1.6858609914779663) (2628,1.6721304655075073) (3081,1.643649935722351) (3510,1.6042050123214722) (3785,1.5997662544250488)
4697: (588,6.440750598907471) (2059,5.508600234985352) (3798,4.4566755294799805) (2987,4.15919828414917) (2355,3.8943941593170166) (2161,3.8580994606018066) (2694,3.8269360065460205) (2724,3.4492552280426025) (575,3.4152965545654297) (1,3.3575148582458496) (2005,3.2452332973480225) (2125,3.2294297218322754) (1569,3.2188377380371094) (587,3.109272003173828) (48,3.0964126586914062) (595,3.0743887424468994)* (1907,3.0735459327697754) (1967,3.0720677375793457) (3273,3.0333948135375977) (3005,2.982199192047119)*
4698: (3793,2.82529878616333) (3006,2.4044618606567383)* (2987,2.366337776184082) (2396,2.26743483543396) (3578,2.1368160247802734) (2908,2.1292219161987305) (2959,2.0687899589538574) (2599,1.9845722913742065) (3174,1.9489164352416992) (2355,1.8549238443374634) (2336,1.8364137411117554) (223,1.7875880002975464) (3408,1.769425392150879) (2706,1.7373183965682983) (2683,1.6753101348876953) (3160,1.6719032526016235) (2333,1.6312527656555176) (3147,1.6222131252288818) (2712,1.6065089702606201) (2686,1.599658489227295)
4699: (3793,4.625351428985596) (2058,4.450178623199463)* (648,3.957571506500244) (1580,3.2283363342285156) (1370,3.137723207473755) (2987,3.1028428077697754) (1527,3.074312210083008) (1917,3.0498085021972656) (3623,2.989492177963257) (2916,2.9883780479431152) (1573,2.9845824241638184)* (457,2.9768881797790527)* (3578,2.876089096069336)* (1552,2.8634285926818848) (2763,2.844815254211426) (349,2.8330488204956055) (10,2.7854807376861572) (1610,2.75545334815979) (1544,2.7468066215515137) (377,2.7291722297668457)*
4700: (1,3.911332368850708) (1270,3.5608513355255127)* (912,3.558366060256958) (2396,3.1018316745758057)* (541,3.0164945125579834) (3751,2.9120934009552) (3114,2.892320156097412) (1028,2.8414268493652344)* (750,2.8169989585876465)* (1291,2.7783749103546143) (899,2.709257125854492) (745,2.699845552444458) (1307,2.6229634284973145) (595,2.619600296020508)* (1073,2.510859966278076) (924,2.509713888168335) (1278,2.4670052528381348) (1240,2.464360475540161) (2355,2.4501490592956543) (1265,2.4437108039855957)
4701: (2997,5.458385944366455) (593,4.05096435546875)* (1,4.047372341156006)* (527,3.1982502937316895) (1265,3.0925087928771973)* (608,2.780176877975464) (3006,2.465322732925415) (589,2.3954694271087646) (110,2.38836407661438) (50,2.381282329559326) (2599,2.263051986694336) (34,2.2349231243133545) (1193,2.2332468032836914)* (1259,2.226771593093872)* (223,2.2192654609680176) (858,2.168271780014038) (2355,2.1592516899108887) (1923,2.1573004722595215) (457,2.075073719024658) (1270,2.0526914596557617)
4702: (858,4.061279296875) (608,3.7914271354675293) (1213,3.3249571323394775) (1252,3.2828967571258545) (50,3.2105793952941895) (1259,3.166499137878418) (589,3.073909044265747) (1704,2.91314435005188) (110,2.8361406326293945) (3006,2.8295631408691406) (919,2.6493725776672363) (111,2.644230604171753) (923,2.6053483486175537) (1210,2.54866361618042) (924,2.4719557762145996) (750,2.4201931953430176) (1,2.4169716835021973) (3147,2.3401217460632324) (1247,2.3197762966156006) (903,2.285674571990967)
4703: (2987,5.022956848144531) (2997,4.551031112670898) (3005,3.3945839405059814) (2694,2.9209144115448) (2688,2.866931676864624)* (2707,2.738947868347168)* (223,2.7178945541381836) (785,2.521611213684082) (2355,2.5025267601013184) (3408,2.489006996154785) (3578,2.465933322906494) (3798,2.412881851196289) (2959,2.3712306022644043) (593,2.3695781230926514) (2605,2.3057384490966797) (2763,2.252385139465332) (2710,2.212283134460449) (3753,2.182817220687866) (2716,2.178471803665161) (2396,2.159085750579834)
4704: (2987,3.8774795532226562) (3793,2.810751438140869)* (1198,2.7724316120147705)* (1196,2.703299045562744)* (595,2.614837646484375) (589,2.4949727058410645) (3114,2.4910387992858887) (919,2.4408977031707764) (1028,2.3517704010009766) (2355,2.3390889167785645) (480,2.3090615272521973)* (364,2.295604705810547)* (594,2.1873958110809326) (2081,2.179997205734253) (1197,2.170254707336426) (1259,2.13424015045166) (2628,2.0801241397857666) (1022,2.0415141582489014) (587,1.9778659343719482) (1907,1.9579451084136963)
4705: (597,1.5412116050720215) (588,1.1795923709869385)* (1721,1.1772881746292114)* (356,1.1697572469711304) (539,1.1395472288131714)* (1569,1.0982733964920044) (2671,1.0450279712677002)* (2424,0.9594626426696777)* (589,0.9181543588638306) (1,0.9163180589675903)* (377,0.8535764217376709)* (11,0.8526856899261475)* (500,0.8346726298332214) (339,0.8209661841392517)* (2724,0.8087590932846069) (586,0.7992469072341919) (357,0.7986728549003601) (7,0.7853279113769531)* (1380,0.7689867615699768)* (1393,0.7467970848083496)
4706: (589,4.588835716247559) (3793,3.543581962585449) (1210,3.2762293815612793) (750,2.741973400115967)* (1240,2.7371768951416016) (1199,2.666550636291504) (1356,2.5595881938934326) (2628,2.5538103580474854) (1198,2.5227553844451904) (1206,2.5044710636138916) (1584,2.452591896057129) (1097,2.3938589096069336) (2021,2.3559672832489014) (2028,2.33121657371521)* (1127,2.3023622035980225) (318,2.2980690002441406)* (1653,2.292189359664917) (2140,2.2804622650146484) (1376,2.213332176208496) (1527,2.1724679470062256)
4707: (2997,3.3933215141296387) (1,2.6580255031585693) (223,2.342541217803955) (2396,1.9420185089111328) (2706,1.9392849206924438) (3114,1.871274471282959) (3793,1.7778215408325195) (2502,1.7081809043884277) (2700,1.685347080230713) (3948,1.6760705709457397) (2683,1.6651642322540283) (2355,1.6390622854232788) (593,1.61983323097229) (1060,1.5932326316833496) (3481,1.568056344985962) (1517,1.5207483768463135) (318,1.5003061294555664) (2324,1.466102957725525) (2762,1.4603757858276367) (1148,1.4283411502838135)*
4708: (593,5.256162643432617)* (2858,4.95910120010376)* (3006,4.70169734954834) (1250,4.683876037597656) (2987,4.152548789978027) (1704,4.059729099273682)* (1193,3.997082471847534)* (1136,3.906088352203369)* (2064,3.736318349838257) (1222,3.5278573036193848) (1257,3.4892215728759766) (2762,3.479124069213867)* (1060,3.4753308296203613)* (1210,3.4635982513427734)* (750,3.4533908367156982) (3160,3.452512741088867)* (1249,3.3791942596435547) (3421,3.324901580810547)* (111,3.321593761444092)* (1225,3.23824143409729)
4709: (1259,4.082610130310059) (1198,2.975083827972412)* (1270,2.931112766265869) (1307,2.74892520904541)* (260,2.678903102874756) (1197,2.610060691833496) (1968,2.568563938140869) (1225,2.56345796585083)* (2028,2.557978630065918) (1097,2.3626132011413574)* (1,2.307645320892334) (1193,2.300719738006592) (2804,2.289466619491577) (2716,2.2359988689422607) (858,2.2018399238586426) (3421,2.178614616394043) (2797,2.1475815773010254) (110,2.1280384063720703) (1394,2.0891904830932617) (2997,2.0358006954193115)
4710: (3789,3.7942142486572266) (1252,2.4349231719970703) (2987,2.247135639190674) (913,1.8940544128417969) (1244,1.8230488300323486) (2070,1.7216639518737793) (2396,1.6391780376434326) (912,1.5055289268493652) (1077,1.4500937461853027) (3792,1.4283063411712646) (3814,1.3977532386779785) (1959,1.3878204822540283) (2858,1.3243757486343384) (3176,1.2947957515716553) (2988,1.2811400890350342) (2369,1.265028476715088) (1284,1.261422872543335) (1296,1.2180792093276978) (1251,1.2150704860687256) (898,1.2144124507904053)
4711: (1249,1.9147669076919556) (2571,1.7094471454620361)* (480,1.6631853580474854)* (3793,1.6062469482421875) (1240,1.3646048307418823) (1580,1.3339788913726807)* (110,1.3172359466552734)* (2916,1.285893440246582)* (1,1.146796464920044)* (457,1.134408950805664) (1214,1.128823161125183) (1200,1.0369758605957031) (260,1.0349903106689453)* (1610,0.9820807576179504) (593,0.9718942642211914) (1210,0.9653277397155762)* (2058,0.953407883644104) (2028,0.9256201982498169)* (1259,0.9248420596122742) (1196,0.9164571762084961)*
4712: (593,2.451608180999756) (1193,2.44287371635437) (912,2.037296772003174) (1252,1.958581566810608) (1250,1.9304182529449463) (260,1.8961642980575562) (1221,1.8329622745513916) (318,1.8024197816848755) (1207,1.7801612615585327) (1196,1.6933062076568604) (919,1.6844192743301392)* (111,1.677696943283081) (2858,1.6688435077667236) (923,1.6339397430419922) (908,1.6037390232086182) (750,1.5996607542037964) (1259,1.5514655113220215) (924,1.549604892730713) (1952,1.5388429164886475) (1230,1.5188686847686768)
4713: (3793,2.906205177307129) (3798,2.461111545562744) (593,2.3711483478546143) (2858,2.1968634128570557) (1721,2.125875949859619) (3408,2.053750514984131) (2763,2.049626350402832) (110,2.035132884979248) (1393,1.9996981620788574)* (648,1.9833046197891235) (2058,1.9646716117858887) (587,1.8806520700454712)* (2881,1.850264549255371) (3510,1.8313475847244263) (597,1.8290694952011108) (2396,1.7864071130752563) (356,1.7798388004302979)* (3005,1.7698794603347778) (2724,1.7211391925811768) (2706,1.7191163301467896)
4714: (1248,4.601375102996826) (3789,3.790642023086548) (1252,3.6066296100616455) (1250,3.55177640914917) (1193,3.2180557250976562)* (908,3.1914162635803223) (1256,3.03859806060791)* (858,3.010457754135132)* (910,2.883422374725342) (1251,2.7953405380249023) (1945,2.7772743701934814) (3435,2.7186577320098877) (1221,2.6858911514282227) (1247,2.624161720275879) (2997,2.586733102798462) (922,2.5136494636535645) (3095,2.492213010787964) (111,2.477151393890381) (1276,2.3929476737976074) (913,2.3745031356811523)
4715: (3798,1.0159118175506592) (3844,0.9651660919189453) (593,0.8375426530838013)* (2059,0.8236343860626221) (3789,0.7511193752288818) (3792,0.7127070426940918) (3101,0.673544704914093)* (1088,0.6729131937026978) (2054,0.6392612457275391)* (1124,0.6348972916603088) (1962,0.6306977868080139) (3591,0.6229569911956787)* (3005,0.5929193496704102) (2942,0.5912010073661804) (2739,0.5771490931510925) (3793,0.5734107494354248) (1958,0.5585203766822815) (1961,0.5554070472717285)* (1193,0.5250604748725891)* (2989,0.5238857865333557)*
4716: (1249,3.4632678031921387) (17,3.252136707305908) (1183,2.926598310470581) (1296,2.786560535430908) (2908,2.7669625282287598) (1280,2.7647199630737305) (2336,2.625077247619629) (1225,2.5965542793273926) (2997,2.5673046112060547)* (515,2.5431747436523438) (2067,2.3953089714050293) (1188,2.376030683517456) (2020,2.352489471435547) (1959,2.33493709564209) (2858,2.334662437438965) (1300,2.2277116775512695) (3072,2.2155470848083496) (1244,2.189814567565918) (3006,2.184556245803833) (2357,2.177198886871338)
4717: (1250,5.065063953399658) (1252,4.908935546875) (3789,4.824728488922119) (1304,4.0867838859558105) (1294,3.3415651321411133)* (1230,3.2563858032226562) (969,3.0434515476226807) (1276,2.8744823932647705) (1256,2.8132944107055664) (3035,2.770388603210449) (910,2.6848113536834717)* (2987,2.672995090484619) (904,2.6630606651306152)* (3836,2.464188814163208) (3362,2.4118802547454834)* (908,2.3957998752593994) (1208,2.394662857055664) (2670,2.390129804611206) (3421,2.3664655685424805) (3504,2.362067699432373)
4718: (1,2.4234557151794434)* (2987,2.2814600467681885) (595,1.5052809715270996)* (364,1.3197438716888428)* (3114,1.0889959335327148)* (2355,1.0889618396759033)* (1907,1.0442204475402832)* (2081,1.0330612659454346)* (2687,0.9870724678039551)* (1022,0.9565458297729492)* (594,0.923520028591156) (2085,0.8962826132774353)* (2059,0.8918462991714478) (2096,0.8908283710479736)* (2078,0.8883926868438721)* (1566,0.866144061088562)* (2080,0.8503647446632385)* (1028,0.8385859727859497)* (2087,0.830167293548584)* (587,0.7973202466964722)
4719: (2054,1.422105312347412) (2987,1.2727023363113403) (2052,1.0846009254455566) (588,0.9713137149810791) (2161,0.9260996580123901) (653,0.9223122000694275)* (1,0.9076179265975952) (3489,0.8700497150421143) (316,0.8181973099708557)* (2628,0.8050453066825867) (1967,0.801995038986206) (317,0.7932695150375366) (480,0.7805811762809753) (2005,0.7564511895179749) (1580,0.7548341155052185)* (2046,0.7415967583656311) (2193,0.7306559085845947) (1073,0.7042026519775391) (329,0.6994202136993408) (2140,0.6898866891860962)
4720: (2987,9.493111610412598) (2997,7.037792205810547) (3793,4.714775085449219) (3005,4.433864116668701)* (2688,3.7992465496063232) (3408,3.664464235305786) (2336,3.643902540206909) (2707,3.359539031982422) (3798,3.3177928924560547) (3578,3.1864376068115234) (2881,3.177919864654541) (2694,3.1183581352233887) (2605,3.1062755584716797) (3114,3.0495975017547607) (2959,3.0016398429870605) (223,2.7970738410949707) (2770,2.7948124408721924) (2599,2.772012233734131) (1959,2.7524571418762207) (2712,2.701465606689453)
4721: (2683,7.353366374969482) (3005,6.072402000427246)* (3793,5.9359450340271) (2688,5.232883930206299) (2694,5.0176262855529785) (2707,4.94846248626709)* (2710,4.93787956237793) (2770,4.00280237197876) (2959,3.9666218757629395) (2599,3.83278751373291) (3798,3.8179965019226074) (913,3.765186071395874)* (2598,3.740236520767212) (3176,3.6618738174438477)* (2826,3.608455181121826)* (2712,3.6043970584869385)* (2763,3.5183768272399902) (2395,3.4688355922698975) (3578,3.427530288696289) (2502,3.4164445400238037)*
4722: (1196,3.489382028579712)* (589,3.3122408390045166) (1198,3.190340042114258)* (1200,2.220608711242676) (1214,2.195324420928955) (2987,2.173360586166382) (1036,2.025012254714966)* (1259,1.9465031623840332) (541,1.9193618297576904) (480,1.9105825424194336) (2028,1.9023301601409912) (1097,1.8949241638183594) (1374,1.8833433389663696) (3793,1.7935688495635986) (1127,1.7152099609375) (969,1.7055182456970215) (457,1.6190638542175293) (1580,1.5537266731262207) (2916,1.5335454940795898) (2000,1.5046632289886475)
4723: (1252,0.8744555711746216) (2997,0.7423316240310669)* (1248,0.7355197668075562) (1258,0.734210193157196) (2064,0.6289810538291931) (3019,0.5893986821174622) (1199,0.5823736190795898) (111,0.5800373554229736) (1285,0.5735719203948975) (1090,0.567046046257019) (2020,0.5400071740150452) (1186,0.5367084741592407) (1208,0.5347284078598022) (3683,0.5306811332702637) (1228,0.5261446833610535) (1206,0.5245504379272461) (1222,0.5177831649780273) (541,0.5177730917930603) (778,0.5050718188285828) (1089,0.4986649453639984)
4724: (2997,4.656802177429199) (593,3.3825676441192627) (17,2.866384506225586) (2908,2.8635058403015137) (608,2.6924939155578613)* (527,2.662574291229248)* (58,2.580885171890259) (318,2.572962522506714) (1249,2.5066335201263428) (1704,2.461604595184326)* (3789,2.392448663711548) (1183,2.363485097885132) (36,2.3596482276916504) (2333,2.3292627334594727) (1188,2.2259891033172607) (3083,2.2215704917907715) (3176,2.2122995853424072) (3418,2.152693033218384) (2686,2.127718925476074) (34,2.10030460357666)*
4725: (2987,4.623293876647949) (2054,3.3550872802734375) (2081,3.109628200531006) (480,3.083439826965332) (587,3.0269179344177246) (260,2.964508056640625)* (110,2.862264394760132) (2096,2.7576611042022705) (316,2.655590534210205) (3527,2.6478989124298096) (1907,2.637188673019409)* (1196,2.626971960067749) (2087,2.624439001083374) (1259,2.6181092262268066) (3753,2.601088047027588) (1214,2.5815632343292236) (2916,2.571871042251587) (2161,2.554079055786133) (2085,2.553513526916504) (1967,2.546532154083252)*
4726: (597,1.5412094593048096) (588,1.1795917749404907)* (1721,1.1772866249084473) (356,1.1697559356689453)* (539,1.1395457983016968)* (1569,1.0982720851898193)* (2671,1.0450268983840942)* (2424,0.9594613909721375)* (589,0.9181551933288574)* (1,0.9163168668746948) (377,0.8535754680633545)* (11,0.852684736251831)* (500,0.8346714973449707) (339,0.8209651708602905)* (2724,0.8087576031684875)* (586,0.7992455363273621) (357,0.7986723184585571)* (7,0.7853267192840576)* (1380,0.7689858078956604) (1393,0.7467964291572571)
4727: (3793,6.68930721282959) (2997,4.730587959289551) (1,3.8712077140808105) (2858,3.794961929321289) (3948,3.23809552192688)* (3798,3.2090330123901367) (2355,3.1865062713623047) (3510,3.017709732055664)* (3578,2.9097402095794678) (3555,2.871127128601074) (2987,2.846282958984375) (3624,2.8374297618865967) (480,2.3505241870880127) (260,2.340446949005127) (3512,2.3153204917907715) (3916,2.3060264587402344) (3623,2.221973419189453) (589,2.1773366928100586) (1210,2.175467014312744) (1580,2.1618642807006836)
4728: (1258,4.381085395812988)* (1259,4.314772605895996) (589,3.8523099422454834)* (1257,3.6230814456939697) (3552,3.265822410583496)* (1220,3.265152931213379)* (3210,3.25920033454895)* (2989,3.2392232418060303) (3527,3.075540065765381) (1321,3.069916248321533)* (1036,3.058238983154297) (1285,2.926597833633423) (2144,2.919492244720459) (1517,2.8834846019744873)* (1,2.88144588470459) (1196,2.881298303604126) (2795,2.8797574043273926) (1261,2.805119037628174) (2174,2.8028674125671387) (2657,2.7885677814483643)*
4729: (588,2.410668134689331) (3114,1.8623173236846924)* (589,1.7063357830047607) (2355,1.3818068504333496) (2987,1.3117629289627075) (34,1.2830482721328735) (1148,1.2588554620742798) (595,1.1555263996124268) (2396,1.0863476991653442)* (2997,1.085149884223938) (1265,1.077865481376648)* (745,1.0411856174468994) (364,1.0153396129608154) (593,0.9783150553703308) (3751,0.8867026567459106) (720,0.8786348104476929) (1223,0.8773095607757568) (318,0.8578062057495117)* (1923,0.8277716636657715) (2321,0.7887914180755615)*
4730: (2988,2.1816208362579346) (2070,1.5973297357559204) (1252,1.3313331604003906) (1304,1.296971321105957) (3654,1.2915247678756714) (1964,1.288576602935791) (3801,1.2405213117599487)* (1953,1.1445037126541138) (3873,1.1104204654693604) (3037,1.1067453622817993) (3634,1.0963034629821777) (3384,1.0634775161743164) (3543,1.0358388423919678) (3724,1.0184273719787598) (1950,1.0121556520462036) (3836,0.99610435962677) (3769,0.9842782020568848) (3068,0.9622244834899902) (3812,0.9522346258163452) (3814,0.9512907862663269)
4731: (1,3.9544663429260254) (1259,3.513871908187866) (589,3.3366146087646484) (2997,3.3046047687530518) (1270,3.0577569007873535)* (2716,2.9424262046813965) (1265,2.941366672515869) (1196,2.9135401248931885) (1394,2.832235813140869) (1210,2.700066089630127) (2791,2.6569457054138184) (260,2.656400680541992)* (2987,2.625092029571533) (1220,2.6234476566314697)* (1036,2.4847021102905273) (2804,2.4479897022247314) (2000,2.4394423961639404) (1291,2.416189670562744) (858,2.3871288299560547)* (2028,2.30723237991333)*
4732: (2987,1.464339256286621)* (586,0.8679786920547485) (2052,0.849967360496521) (2,0.8394936919212341) (1097,0.8128522634506226)* (1019,0.8004640936851501)* (317,0.7948089241981506) (2011,0.7828505039215088)* (2161,0.770228922367096)* (2053,0.7694721221923828) (1253,0.7502268552780151) (2407,0.7456991672515869)* (2059,0.73193359375) (2021,0.7154386639595032)* (2046,0.7120746374130249)* (2005,0.7056362628936768)* (2012,0.6860237717628479)* (3489,0.6835259199142456) (1270,0.6744122505187988)* (2105,0.6671643257141113)
4733: (2987,5.2002763748168945)* (2054,4.236538410186768) (589,3.8354055881500244) (2628,3.3939356803894043)* (480,3.3574934005737305) (1374,3.1893301010131836) (2140,3.107105016708374)* (2105,3.030325174331665) (1240,3.0206336975097656) (1275,2.939761161804199)* (1097,2.911710262298584) (2021,2.832981824874878) (3479,2.79534912109375) (1200,2.7575125694274902) (2571,2.755847930908203) (3527,2.7130327224731445) (1270,2.7010438442230225) (1372,2.6121749877929688) (110,2.5670971870422363) (1036,2.4703664779663086)
4734: (924,5.304208755493164)* (1193,4.1015625) (1253,4.089616775512695) (593,4.034078598022461) (1250,3.4792253971099854) (2987,3.3427252769470215) (1077,3.20491623878479) (904,3.173842668533325) (527,3.026854991912842)* (3175,2.9495654106140137) (1240,2.756211042404175) (318,2.6836886405944824)* (2664,2.657355546951294) (968,2.6461803913116455) (3435,2.611367702484131) (1225,2.5920255184173584) (2028,2.573214054107666)* (1256,2.5350968837738037) (1207,2.488070487976074) (2010,2.4815564155578613)*
4735: (2997,4.351617813110352) (3435,3.7499072551727295)* (903,3.622824192047119)* (1267,3.59846830368042) (1284,3.530208110809326)* (593,3.5290050506591797) (908,3.521819591522217) (2186,3.395967960357666) (1250,3.278251886367798) (1212,3.0947959423065186) (2987,3.069340705871582)* (922,3.0109543800354004) (3789,2.981621503829956) (912,2.8971848487854004) (1249,2.8392105102539062) (930,2.786494731903076) (6,2.7006101608276367) (942,2.6995949745178223)* (1193,2.602288007736206) (1219,2.5504016876220703)
4736: (1249,4.264342308044434) (1358,4.003301620483398)* (1704,3.8535449504852295) (1258,3.7249326705932617) (1193,3.6805624961853027) (1089,3.621692657470703)* (2959,3.595290184020996)* (3176,3.4004173278808594) (1252,3.283010244369507) (2329,3.2626442909240723)* (150,3.2525482177734375) (589,3.121117353439331) (1343,3.094170093536377) (1625,3.0867438316345215) (1673,3.065354108810425) (2058,3.048250198364258) (1208,3.0379247665405273) (2890,3.0270347595214844) (2908,2.9410412311553955) (1408,2.9320249557495117)*
4737: (2987,4.516661643981934)* (1259,3.9287497997283936) (2915,3.7329893112182617) (3361,3.7006211280822754) (3210,3.6457533836364746) (2988,3.6250343322753906) (2918,3.448883056640625) (1077,3.4247982501983643) (1965,3.264529228210449)* (1186,3.247936964035034) (1257,3.2145638465881348) (3039,3.193121910095215) (921,3.171534538269043) (1240,3.1076300144195557)* (1252,3.070281744003296)* (1663,3.044046401977539) (1200,2.9943017959594727)* (1230,2.944380044937134) (1270,2.9413902759552)* (2968,2.8911852836608887)
4738: (969,3.6115851402282715) (919,3.25532865524292) (1252,3.2496798038482666) (1253,3.1010026931762695) (914,3.0765304565429688) (1304,3.066063642501831) (1947,3.0580806732177734) (920,3.0239269733428955)* (904,2.9590086936950684) (903,2.9448184967041016) (3789,2.923694610595703) (1262,2.8715109825134277) (908,2.818511486053467) (2565,2.7902798652648926) (3654,2.7727980613708496) (1287,2.757112979888916) (913,2.710062026977539) (2944,2.6764533519744873) (480,2.6391963958740234) (858,2.5696287155151367)
4739: (588,4.853559970855713) (2987,4.561769008636475) (589,3.951939582824707) (1197,3.1719532012939453) (2028,3.060934543609619) (2355,3.020845413208008) (318,2.920823574066162)* (1259,2.895559787750244) (110,2.8865175247192383) (2762,2.8459324836730957) (356,2.779750347137451) (593,2.74503493309021) (2716,2.738208770751953) (1097,2.679393768310547) (2683,2.6617870330810547) (480,2.6069202423095703) (1265,2.4360179901123047)* (1704,2.415243625640869) (1257,2.381157875061035) (1580,2.374556541442871)
4740: (587,3.388819694519043) (3791,2.2269744873046875) (1569,2.1022424697875977) (1258,2.02292799949646) (1347,2.0018794536590576) (724,1.9647996425628662) (1721,1.9128825664520264)* (1644,1.8896573781967163) (539,1.744361400604248)* (1974,1.7091398239135742) (1994,1.7089561223983765) (2671,1.68503999710083) (1982,1.613767385482788) (1888,1.5689871311187744) (1393,1.5575544834136963) (2485,1.5571331977844238) (3499,1.5523078441619873) (1345,1.5409865379333496) (1101,1.5282014608383179)* (3798,1.5247001647949219)
4741: (1252,3.062551975250244) (593,2.85109806060791) (1248,2.599372625350952) (2997,2.5680196285247803) (1617,2.53488826751709)* (2858,2.075345993041992)* (1221,2.0312724113464355)* (750,2.003535270690918) (527,1.9998469352722168) (260,1.9883618354797363) (1250,1.9831287860870361) (912,1.9759156703948975) (908,1.8835550546646118) (1,1.8807103633880615) (318,1.8788530826568604) (589,1.854844093322754) (1196,1.8544514179229736) (2028,1.832031488418579) (1193,1.7414493560791016) (1089,1.6554592847824097)
4742: (2762,4.428299903869629)* (589,4.183350086212158) (1252,4.158758163452148) (1617,3.9380481243133545) (2987,3.574542284011841) (2058,3.4914474487304688) (608,3.4498274326324463)* (1221,3.2974367141723633) (2858,3.2548723220825195) (223,3.1294541358947754) (3006,3.037753105163574) (318,2.96476674079895) (913,2.9551198482513428) (1407,2.8506698608398438) (1625,2.817965030670166)* (111,2.7834603786468506) (908,2.770907163619995)* (1248,2.752315044403076) (1193,2.719705581665039) (1267,2.6685118675231934)
4743: (1250,1.433802604675293) (3789,1.0515613555908203) (910,0.9177337884902954)* (1294,0.8678003549575806) (898,0.828536868095398)* (1256,0.8153923749923706) (969,0.7855507135391235) (905,0.7736194133758545) (1269,0.770203709602356) (3037,0.7699897289276123) (1304,0.760985791683197) (1234,0.7467235326766968) (3196,0.7309595942497253) (1262,0.729744017124176) (3363,0.7099708318710327) (1276,0.7094250917434692) (3062,0.6824033260345459) (3654,0.6490606069564819) (2670,0.6433595418930054) (955,0.6326428651809692)
4744: (1250,3.554838180541992)* (1193,3.0272650718688965) (912,2.7222437858581543)* (593,2.60166335105896) (527,2.5548667907714844) (2997,2.3919177055358887)* (1252,2.369990825653076) (919,2.3603005409240723) (908,2.2810754776000977) (1198,2.2314553260803223)* (1259,2.2050039768218994) (318,2.1616501808166504) (1221,2.1148343086242676) (2028,2.0665361881256104) (1270,2.0412793159484863) (750,2.03499174118042) (1247,2.009371280670166) (923,1.9889235496520996) (1097,1.9493273496627808) (1961,1.9406123161315918)
4745: (588,2.410668134689331) (3114,1.8623170852661133) (589,1.7063357830047607) (2355,1.3818068504333496) (2987,1.311763048171997) (34,1.283048152923584) (1148,1.2588553428649902)* (595,1.1555263996124268) (2396,1.0863476991653442)* (2997,1.085149884223938)* (1265,1.0778656005859375) (745,1.0411856174468994) (364,1.0153396129608154) (593,0.9783151149749756) (3751,0.8867025375366211) (720,0.8786347508430481) (1223,0.8773095607757568) (318,0.8578062057495117) (1923,0.8277716636657715) (2321,0.7887914180755615)
4746: (589,3.672243595123291) (593,3.236049175262451) (318,2.5512540340423584) (2762,2.5277862548828125) (1259,2.5250983238220215) (457,2.5201892852783203) (527,2.4546077251434326) (590,2.4404454231262207) (1704,2.376281976699829) (1961,2.244439125061035)* (1250,2.232468843460083) (480,2.1474781036376953) (587,2.1213200092315674) (1231,2.0864522457122803) (1242,2.0550713539123535) (1721,2.051513671875) (1097,2.041290760040283) (588,2.0412466526031494) (1307,2.029890537261963) (1036,1.9946835041046143)
4747: (1249,1.9147669076919556) (2571,1.7094471454620361)* (480,1.6631853580474854)* (3793,1.6062469482421875) (1240,1.3646048307418823)* (1580,1.3339788913726807)* (110,1.3172359466552734)* (2916,1.285893440246582)* (1,1.146796464920044) (457,1.134408950805664)* (1214,1.128823161125183)* (1200,1.0369758605957031)* (260,1.0349903106689453)* (1610,0.9820807576179504)* (593,0.9718942642211914)* (1210,0.9653277397155762)* (2058,0.953407883644104) (2028,0.9256201982498169) (1259,0.9248420596122742) (1196,0.9164571762084961)*
