userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,10.13360595703125)* (318,6.722059726715088) (593,6.650649070739746) (364,6.433259963989258) (2987,5.854920387268066) (34,5.6027021408081055) (2081,5.18256139755249) (1196,5.156299114227295) (1198,5.007812976837158) (1704,4.844308853149414) (589,4.806772232055664) (1022,4.715783596038818)* (1225,4.708525657653809) (2085,4.582291126251221) (2761,4.458794116973877) (2078,4.419451713562012) (3751,4.4058332443237305) (2687,4.384688854217529) (110,4.307456016540527) (2096,4.302864074707031)
5856: (2987,7.521728038787842) (1307,5.182035446166992) (587,4.8369460105896) (1210,4.582839012145996) (597,4.3800835609436035)* (1097,4.361414909362793) (1196,4.359901428222656) (1197,4.2587890625) (1036,4.1621599197387695)* (1721,3.9049718379974365) (377,3.8815438747406006)* (2396,3.610844135284424) (2671,3.5973129272460938) (2716,3.568971633911133) (2100,3.5420119762420654) (2194,3.515559673309326) (592,3.5072402954101562) (1393,3.439638614654541) (2724,3.3927788734436035) (260,3.375981330871582)
5857: (1,7.852269172668457) (588,7.0888671875) (1198,6.581425666809082) (1270,6.268366813659668) (590,5.884803295135498) (110,5.830336093902588) (1259,5.696428298950195) (1580,5.465510845184326) (1291,5.438718795776367) (2028,5.411894798278809) (1073,5.151576995849609) (593,5.145970344543457) (150,5.003320217132568) (595,4.976812839508057) (1704,4.833232879638672)* (2324,4.746994972229004) (2396,4.7441558837890625) (364,4.686051845550537)* (2797,4.634095191955566) (858,4.628068447113037)
5858: (2858,6.696720123291016) (593,6.647502899169922) (908,6.29290771484375) (912,6.258683204650879) (2571,6.235945701599121) (318,6.030535697937012)* (1240,5.923781394958496) (457,5.902804374694824) (608,5.869621753692627) (924,5.851296901702881) (480,5.637126445770264) (904,5.600795745849609) (1097,5.477814674377441) (750,5.356961250305176) (1252,5.302450180053711)* (923,5.21221923828125) (1225,5.210725784301758) (1193,5.205379962921143) (1221,4.9571332931518555) (903,4.949976444244385)
5859: (318,6.656035423278809) (527,6.610956192016602) (608,5.886790752410889) (260,5.850691318511963) (2858,5.615942001342773) (1225,5.5438690185546875)* (1213,5.356825828552246)* (912,5.198006629943848) (1207,5.119774341583252) (908,5.048026084899902) (296,4.883070468902588) (1252,4.791645050048828) (923,4.731748580932617) (1198,4.352057456970215) (1952,4.329922199249268) (750,4.322096347808838) (589,4.319721221923828) (50,4.284073829650879) (1617,4.278192520141602) (3468,4.146081924438477)
5860: (588,2.5263426303863525) (594,2.1446330547332764) (1022,2.1150050163269043) (2081,2.0501904487609863)* (1028,2.024792194366455)* (595,2.0207040309906006) (2096,2.0075433254241943) (2087,1.9792016744613647) (2078,1.9763869047164917) (1947,1.805633306503296) (1282,1.7965131998062134) (914,1.734532356262207) (899,1.6565611362457275) (1035,1.6491477489471436) (1,1.6485443115234375) (1029,1.6337759494781494) (364,1.6245183944702148) (919,1.5901676416397095) (1380,1.5665979385375977)* (1073,1.5348589420318604)*
5861: (457,6.965317726135254) (1252,6.40848445892334)* (903,6.380519390106201)* (898,6.35297155380249) (1617,6.214200496673584)* (1269,5.816842079162598) (1086,5.545228958129883)* (955,5.530123710632324) (1234,5.424007415771484) (2208,5.38340425491333) (933,5.355185508728027) (1267,5.219109535217285) (2762,5.150562286376953)* (1674,5.006612300872803)* (1212,4.992616653442383) (3435,4.991109371185303)* (1304,4.9781999588012695) (1284,4.925986289978027) (1265,4.788383960723877) (1198,4.669960021972656)
5862: (1270,7.072056770324707)* (1372,6.873719692230225)* (2393,6.509883880615234) (380,6.451033592224121)* (2571,6.417256832122803) (1307,6.361238956451416) (1608,6.252343654632568)* (2406,6.154638290405273) (2006,6.0299882888793945) (349,6.029819965362549) (377,6.0031232833862305)* (3527,5.873291969299316)* (1580,5.846600532531738)* (1573,5.781150817871094) (1198,5.709392547607422)* (1370,5.6918792724609375)* (1240,5.679866790771484)* (1722,5.615340232849121) (2115,5.4859700202941895) (3256,5.458466053009033)
5863: (2997,3.9514122009277344) (2858,3.8758018016815186) (2683,3.8392744064331055) (2688,3.66373872756958) (3408,3.4634790420532227) (2433,3.382917881011963) (2706,3.3778109550476074) (2605,3.328831672668457) (2396,3.1825666427612305) (3176,3.1589739322662354) (2355,3.139248847961426) (2707,3.056112289428711) (2724,2.992560386657715) (2694,2.9373555183410645) (2763,2.814253330230713) (1127,2.6933374404907227) (260,2.675480842590332) (1210,2.663506031036377) (2598,2.6198348999023438) (2716,2.5328927040100098)
5864: (527,7.08828067779541) (2028,6.656344413757324)* (1198,6.341767311096191) (858,6.069741725921631) (589,5.204412460327148) (1097,4.9827985763549805) (608,4.946881294250488) (1210,4.919638633728027) (1193,4.882737159729004) (912,4.8771796226501465) (2858,4.735860824584961) (1240,4.669000625610352) (1197,4.6423659324646) (457,4.528590202331543) (1259,4.526518821716309) (1704,4.397636413574219) (1961,4.33543062210083) (2571,4.294838905334473) (1036,4.158661842346191) (1214,4.032029628753662)
5865: (589,10.263145446777344) (260,8.231654167175293) (1210,6.974332809448242) (924,6.613656997680664) (480,6.558096885681152) (3793,6.2136688232421875) (593,6.028721809387207) (32,5.874926567077637) (1270,5.829934120178223) (1127,5.762747764587402) (3471,5.601232528686523) (1584,5.578592300415039) (2916,5.388254642486572) (2628,5.362442493438721) (1580,5.122126579284668) (1199,5.01602840423584) (3578,4.944400310516357) (1206,4.888202667236328) (1374,4.883665084838867)* (110,4.880066871643066)
5866: (527,5.512609958648682) (858,5.402773857116699) (1193,5.371167182922363) (608,5.22225284576416) (1196,5.1942338943481445) (2858,4.822108268737793) (1198,4.810432434082031) (2028,4.803101539611816) (50,4.733417510986328) (1221,4.637746334075928) (1617,4.595876216888428) (1213,4.473758697509766) (1225,4.367145538330078) (1252,4.022923946380615) (904,3.9717912673950195) (924,3.9602205753326416) (1214,3.9294281005859375)* (919,3.9169020652770996) (1247,3.851155996322632) (750,3.8424806594848633)
5867: (2987,9.066596984863281) (2683,7.30627965927124) (2762,6.864438056945801) (2706,6.49489688873291) (2707,6.0261359214782715)* (2997,5.713144779205322) (2336,5.331250190734863) (2355,5.2474470138549805) (2908,5.236364841461182) (2716,5.192273139953613) (2959,5.065357208251953) (3176,4.9738874435424805) (2881,4.848602294921875)* (2694,4.753644943237305) (2396,4.7134904861450195) (223,4.697259902954102)* (2763,4.6625494956970215) (2841,4.512444496154785) (2605,4.481672763824463) (3578,4.471503257751465)
5868: (1250,2.4766831398010254)* (920,2.0751023292541504) (1183,1.9846456050872803) (969,1.921858787536621) (912,1.8803476095199585) (1247,1.8481810092926025)* (914,1.7570290565490723) (1204,1.7204127311706543) (1947,1.6728709936141968) (1272,1.6533429622650146)* (3654,1.6080504655838013) (356,1.5658388137817383) (1959,1.5647048950195312) (1408,1.5144492387771606) (1230,1.4757215976715088)* (1262,1.4468640089035034) (1263,1.4328008890151978) (3668,1.4080636501312256) (1094,1.3993749618530273)* (587,1.3821415901184082)
5869: (2571,6.945047378540039) (593,6.919004917144775) (480,6.1291279792785645) (1196,5.842974662780762) (457,5.638500213623047) (1240,5.409900665283203)* (1210,5.406128883361816) (1198,5.255649566650391) (1580,5.157723426818848) (527,5.068406105041504) (1610,4.824427127838135) (858,4.780981063842773) (2762,4.568077087402344) (608,4.517594337463379) (50,4.294994354248047) (1265,4.291139602661133) (1,4.280055999755859) (296,4.071152687072754)* (1617,3.9775757789611816) (1197,3.970567464828491)
5870: (2997,3.3576877117156982)* (2858,2.277294874191284)* (223,2.151641368865967) (2706,1.9897546768188477) (3793,1.9612613916397095) (2959,1.8902952671051025)* (2700,1.7805719375610352) (1517,1.764188289642334) (2302,1.6964119672775269) (3174,1.6510244607925415) (1732,1.6223522424697876)* (588,1.6030757427215576) (3006,1.5894992351531982) (3081,1.589150071144104) (2762,1.5101653337478638)* (1923,1.4945917129516602) (1500,1.4486926794052124)* (2502,1.4389641284942627) (1639,1.4310789108276367) (180,1.424177885055542)
5871: (318,6.223560333251953) (1704,5.65042781829834) (2997,5.422399520874023) (1196,5.073125839233398) (296,4.938158988952637)* (2028,4.86458158493042) (1198,4.825110912322998) (2336,4.756243705749512) (2959,4.724277019500732) (1225,4.693752765655518) (2571,4.655275821685791)* (1193,4.595024108886719) (2692,4.490479946136475) (17,4.429549217224121) (50,4.386514186859131) (608,4.347997665405273) (110,4.210894584655762) (912,4.197035789489746) (36,4.154352188110352) (1197,4.0959062576293945)
5872: (2997,7.197141647338867)* (110,6.576134204864502) (1196,6.322167873382568) (2762,6.291054725646973)* (1210,6.235171318054199) (1198,6.136443138122559) (3753,5.843209266662598) (593,5.42094612121582) (3408,5.247432708740234) (1291,5.237229824066162) (6,5.2216033935546875) (2396,5.159529685974121)* (50,5.019315719604492)* (733,5.016030788421631) (3623,5.005011081695557) (2692,5.002264976501465) (2683,4.925792217254639) (3006,4.920233726501465) (480,4.833235740661621) (296,4.759908676147461)
5873: (2571,3.5266995429992676)* (480,3.1932172775268555) (1240,2.8242745399475098)* (110,2.81382155418396)* (1580,2.713078022003174) (2916,2.518799066543579) (457,2.4716720581054688)* (260,2.391416072845459)* (1249,2.337674617767334) (1214,2.335677146911621)* (1200,2.2767481803894043)* (2028,2.2709603309631348)* (1196,2.2049055099487305) (593,2.158268690109253) (1210,2.127882480621338)* (1610,2.0853633880615234)* (1,1.9259932041168213) (1259,1.8423285484313965) (1036,1.8344557285308838)* (2858,1.8255908489227295)
5874: (50,6.0230793952941895) (1221,5.89766788482666) (593,5.680323600769043)* (904,5.621094703674316)* (1252,5.576476097106934) (527,5.514553070068359)* (908,5.350830078125) (318,5.240818023681641) (1240,5.120869159698486)* (541,5.115689277648926)* (1249,5.057938575744629) (923,5.034791946411133) (111,5.018598556518555) (1250,4.989612579345703) (1291,4.986046314239502) (1213,4.9452290534973145) (1704,4.74384880065918) (32,4.680253028869629)* (1200,4.623552322387695) (1225,4.561591148376465)
5875: (589,10.018616676330566)* (527,7.572105884552002) (318,7.397970676422119)* (1210,7.282179832458496)* (1198,6.885104179382324)* (480,6.709162712097168) (457,6.312795639038086) (541,6.131200313568115) (1214,6.017096519470215)* (1610,5.480916500091553) (1580,5.465123176574707) (1213,5.390143394470215) (1193,5.183680534362793) (1704,5.112261772155762) (1197,5.032583713531494) (3793,4.8415985107421875) (780,4.765437126159668) (1127,4.643888473510742) (2959,4.522665023803711) (733,4.44438362121582)
5876: (589,7.024118423461914) (1196,5.773373603820801)* (1240,5.381739139556885) (1210,5.258452415466309)* (1291,5.149033069610596)* (480,4.821895599365234) (2028,4.719305515289307) (2571,4.686361789703369) (1610,4.660332202911377) (1221,4.635890960693359) (1214,4.597324848175049) (110,4.452457427978516) (1954,4.2931647300720215) (593,4.238163948059082) (1200,4.092381477355957) (2000,4.029262542724609) (1197,3.7612922191619873) (1304,3.6239428520202637)* (2194,3.616987705230713) (1580,3.524873733520508)
5877: (3793,6.509278297424316) (2997,5.269728660583496) (2355,5.268301010131836) (2683,4.795231819152832) (3175,4.666379451751709) (2858,4.621479034423828) (223,4.550937652587891) (1,4.4279937744140625) (589,4.373309135437012) (1127,4.3441548347473145) (260,4.266394138336182) (2706,4.125335693359375) (1210,4.122912406921387) (1270,3.802842617034912) (2571,3.8002853393554688) (3081,3.660904884338379) (3578,3.65885329246521) (2959,3.607003688812256) (541,3.4718177318573) (1240,3.4695796966552734)
5878: (17,6.175014972686768) (1246,5.820594787597656)* (2248,5.596646785736084)* (928,5.256284713745117)* (3176,5.224833965301514) (1197,4.977871417999268)* (2020,4.8516035079956055) (2501,4.847922325134277)* (1271,4.836706638336182) (1258,4.813275337219238) (953,4.785950183868408) (3526,4.7691450119018555)* (2690,4.726489067077637)* (3006,4.585657596588135) (2058,4.528359413146973) (47,4.449204444885254) (2739,4.397331237792969) (1225,4.349884033203125) (300,4.335186004638672) (2333,4.332559108734131)
5879: (589,8.407733917236328) (1196,6.607821464538574) (1240,6.229393005371094)* (457,5.8053436279296875) (480,5.794724941253662) (1036,5.632907867431641) (110,5.414350509643555) (1200,5.072659015655518)* (3793,5.0063042640686035) (1197,4.944713592529297)* (648,4.839798927307129) (1374,4.752016067504883) (2628,4.715641021728516) (349,4.703739643096924) (2058,4.638726234436035) (3256,4.495820045471191) (1127,4.476656913757324)* (2000,4.462533950805664) (2115,4.200973987579346) (858,4.195120334625244)
5880: (2987,8.801146507263184)* (1197,7.192586898803711)* (1148,7.012284278869629)* (223,6.828466892242432) (1136,6.81501579284668)* (2571,6.70639181137085)* (1500,6.652678489685059)* (32,6.567055702209473)* (541,6.539163112640381) (1249,6.491438865661621) (3481,5.735017776489258) (296,5.720925331115723)* (1079,5.647714614868164) (2058,5.61302375793457) (750,5.611809730529785) (1060,5.60460090637207) (1220,5.581732749938965) (1527,5.57061243057251)* (1912,5.539384841918945) (1240,5.526093482971191)
5881: (589,2.6500558853149414)* (480,1.8976811170578003) (1544,1.8516013622283936) (3280,1.6460325717926025) (3934,1.4031603336334229) (1917,1.4011380672454834)* (2393,1.3866255283355713) (1580,1.3432142734527588)* (1356,1.3411667346954346) (2054,1.3397222757339478) (578,1.3347649574279785) (780,1.3294591903686523)* (3799,1.303457260131836) (1831,1.2465862035751343) (2012,1.2323886156082153)* (316,1.2211096286773682) (1876,1.208266258239746)* (2628,1.1815569400787354) (329,1.1805654764175415) (1372,1.180259108543396)
5882: (260,8.937962532043457)* (1214,7.748054027557373) (1198,5.740929126739502) (3793,5.64339542388916) (1127,5.523606300354004) (3471,5.502120018005371) (1097,5.498727798461914) (2628,5.360394477844238) (3702,5.11507511138916) (2529,5.105593204498291) (1376,4.964410781860352) (32,4.930342674255371) (750,4.924074172973633) (1036,4.816167831420898) (3703,4.782426357269287) (110,4.757213115692139) (1199,4.742282867431641) (780,4.715577602386475) (1584,4.6108078956604) (1527,4.5730156898498535)
5883: (2683,4.967957019805908)* (2706,4.774534225463867) (2959,4.613673686981201) (2716,4.1737141609191895) (1196,3.9030685424804688) (260,3.670055389404297) (1210,3.6609268188476562) (2396,3.6017632484436035) (1193,3.5570173263549805) (858,3.4824423789978027) (2355,3.3858940601348877) (2599,3.373781681060791) (1259,3.3454554080963135) (2502,3.3207919597625732) (296,3.3176040649414062) (2580,3.3129944801330566) (1093,3.299924612045288) (1221,3.2323992252349854) (593,3.2165279388427734) (913,3.210167646408081)
5884: (2571,3.5266995429992676)* (480,3.1932172775268555) (1240,2.8242745399475098)* (110,2.81382155418396) (1580,2.713078022003174) (2916,2.518799066543579) (457,2.4716720581054688) (260,2.391416072845459)* (1249,2.337674617767334) (1214,2.335677146911621) (1200,2.2767481803894043)* (2028,2.2709603309631348)* (1196,2.2049055099487305)* (593,2.158268690109253) (1210,2.127882480621338)* (1610,2.0853633880615234) (1,1.9259932041168213) (1259,1.8423285484313965) (1036,1.8344557285308838)* (2858,1.8255908489227295)
5885: (2997,6.747009754180908)* (589,5.95857048034668)* (2762,5.242944717407227)* (260,5.092473983764648) (110,5.040625095367432) (3160,4.958347320556641) (3897,4.881503582000732) (50,4.714090824127197)* (3176,4.565234184265137) (1193,4.543483257293701) (1196,4.487691879272461)* (3408,4.477721214294434) (1210,4.404833793640137) (1198,4.363614559173584) (3948,4.319062232971191) (296,4.256306171417236) (1249,4.1845293045043945) (1250,4.175509452819824) (750,4.171261310577393)* (32,4.1543169021606445)
5886: (745,6.81395149230957)* (2692,6.760369777679443) (1265,6.646779537200928) (2987,6.610867023468018)* (3793,6.470673084259033) (318,6.3505964279174805)* (1225,6.150872230529785)* (3751,5.809510707855225)* (1259,5.79653263092041) (34,5.701068878173828) (1214,5.657784461975098)* (457,5.589083671569824)* (919,5.565976619720459)* (1188,5.530865669250488) (1282,5.492421627044678)* (3481,5.4133806228637695)* (3578,5.360783576965332) (1704,5.314836025238037) (1641,5.311234951019287)* (1183,5.227687835693359)
5887: (3114,3.6176347732543945)* (588,3.543433427810669) (34,2.838249444961548)* (2355,2.6621756553649902) (1148,2.5107545852661133) (1265,2.373570442199707)* (589,2.363792896270752) (595,2.286036491394043)* (593,2.1448097229003906)* (2396,2.1192336082458496) (745,2.11204195022583) (364,2.055981159210205) (318,2.0013999938964844)* (2987,1.917222499847412) (2762,1.794145941734314) (1223,1.7448701858520508) (457,1.7330666780471802) (1923,1.7318283319473267) (720,1.7288652658462524) (356,1.6611452102661133)
5888: (2987,1.9145334959030151)* (3253,1.728527307510376) (586,1.6249208450317383) (2059,1.4870338439941406) (589,1.4014461040496826)* (1517,1.3691208362579346)* (3608,1.335377812385559) (1485,1.3174047470092773)* (2052,1.295663595199585) (3397,1.2840054035186768) (39,1.2831577062606812)* (141,1.2250328063964844) (1580,1.2071985006332397) (1449,1.1634905338287354)* (3398,1.1563314199447632) (440,1.149861454963684)* (1614,1.1454496383666992)* (3087,1.1387081146240234) (3033,1.1263870000839233) (581,1.1210029125213623)
5889: (2396,8.07801628112793)* (1136,7.7950568199157715)* (2858,6.981471061706543) (34,6.9005537033081055) (1265,6.575062274932861) (1394,6.5289812088012695) (1288,6.310925006866455)* (1307,6.247336387634277) (1225,6.184744834899902) (1079,6.152899742126465) (858,6.143406867980957) (593,6.0070905685424805) (1193,5.890833854675293)* (1304,5.741988182067871)* (260,5.641965866088867)* (1278,5.638646125793457)* (908,5.638250350952148) (527,5.497189998626709) (2918,5.485628128051758) (1270,5.459888458251953)
5890: (2064,2.1286518573760986)* (246,1.8668391704559326) (162,1.6670275926589966) (2987,1.6542408466339111) (1192,1.4368364810943604) (1649,1.3634531497955322) (3794,1.3041152954101562) (1734,1.2540103197097778) (1449,1.1843713521957397)* (1189,1.1760945320129395) (556,1.1758685111999512)* (919,1.173742413520813)* (1188,1.1592212915420532) (562,1.159003734588623) (1111,1.133192539215088) (2693,1.0755598545074463) (247,1.0537176132202148)* (1041,1.038069486618042) (922,1.0307090282440186) (1191,1.0272167921066284)
5891: (2987,15.32966423034668) (3793,8.747101783752441) (2605,8.382613182067871)* (2355,7.956923484802246) (3578,7.899511337280273) (2710,7.874717712402344) (2881,7.503953456878662) (2541,7.379695892333984)* (2763,7.0548882484436035) (3408,6.745518684387207) (2396,6.674694061279297) (2395,6.537261962890625) (2840,6.515639305114746) (3623,6.48162317276001) (2712,6.43550443649292) (3174,6.300399303436279) (3798,6.124606132507324) (3203,6.108776092529297) (2826,6.067734718322754) (3175,5.779469966888428)
5892: (541,8.183780670166016)* (589,7.367237091064453)* (1196,7.104140281677246)* (1214,6.888391017913818)* (1240,6.026890277862549)* (912,5.752906799316406) (904,5.712858200073242)* (923,5.671181678771973)* (1270,5.070313453674316) (1193,5.064162731170654)* (903,4.981097221374512) (1253,4.926486015319824)* (1617,4.876989364624023) (593,4.723491668701172)* (1077,4.620213031768799)* (1208,4.457176208496094) (527,4.419490337371826) (913,4.348849296569824) (3435,4.2597880363464355) (1207,4.193576812744141)
5893: (2997,6.016811370849609) (1079,5.957928657531738) (39,5.842015266418457) (2108,5.837741851806641) (1394,5.809525489807129) (357,5.675127983093262) (1641,5.65506649017334) (1307,5.625139236450195) (2599,5.585057258605957) (1288,5.443390846252441)* (1500,5.425868034362793) (1188,5.29183292388916) (440,5.142010688781738) (1,5.105227470397949) (745,5.089390754699707) (1136,5.083425045013428) (2359,4.775088310241699) (898,4.678822994232178) (2321,4.589369773864746) (52,4.587978839874268)
5894: (589,8.835573196411133) (2028,7.987929344177246)* (110,7.888790607452393) (1036,6.998014450073242) (2944,6.452303886413574) (1291,6.346339225769043) (6,6.231499671936035) (2058,6.147975444793701) (2916,5.89315938949585) (1370,5.890628814697266) (2571,5.847343921661377) (380,5.807204723358154) (1954,5.770193576812744) (2194,5.714542388916016) (1608,5.589083671569824) (2353,5.420755863189697) (2401,5.360450744628906) (1240,5.309390544891357) (165,5.231973648071289) (3062,5.196046829223633)
5895: (1089,1.7455227375030518)* (1213,1.6285367012023926)* (1228,1.5814340114593506) (2064,1.5593916177749634) (3424,1.5400525331497192) (555,1.3685951232910156)* (1221,1.3555150032043457) (1285,1.2927603721618652) (162,1.2889436483383179) (2248,1.2386679649353027) (2076,1.235835313796997) (1222,1.201894760131836) (296,1.2006901502609253) (3683,1.1957316398620605) (1186,1.1853970289230347) (1729,1.1547231674194336) (1394,1.1542056798934937) (111,1.153846263885498) (858,1.1470730304718018)* (3210,1.1374578475952148)
5896: (1367,1.100143313407898) (2059,1.0979154109954834) (2,1.0415515899658203) (575,0.9902636408805847) (830,0.9306102395057678) (1702,0.9186245203018188) (586,0.907500684261322)* (317,0.9000318646430969) (585,0.8830715417861938) (1021,0.8707619905471802) (3248,0.8436174988746643) (1588,0.8395510315895081) (355,0.8320368528366089) (837,0.826781690120697) (5,0.8200100064277649) (158,0.8197075724601746) (1015,0.8161669969558716) (653,0.7968363761901855) (1566,0.7827390432357788) (2054,0.7819475531578064)
5897: (3052,3.4506115913391113) (2987,3.050576686859131) (910,2.855125665664673) (2908,2.788891315460205)* (3072,2.785114288330078) (1252,2.761148691177368) (3174,2.7537624835968018) (3361,2.740870952606201) (3176,2.7174251079559326) (3006,2.6659812927246094) (2369,2.638498306274414) (3606,2.627636432647705) (1285,2.5845601558685303) (3789,2.573028802871704) (1284,2.5458126068115234) (2352,2.502399444580078) (926,2.491518020629883) (2333,2.4588303565979004) (909,2.412123203277588) (2300,2.410665512084961)
5898: (1307,2.5029122829437256) (1259,2.0165491104125977) (1270,2.016489267349243) (3361,2.0154008865356445) (1079,1.9960814714431763) (2352,1.9084341526031494) (2858,1.87251877784729)* (2997,1.8536595106124878)* (1172,1.767452359199524) (2918,1.723497748374939) (1394,1.6934049129486084) (2396,1.691618800163269)* (2243,1.685110330581665) (2797,1.627532720565796) (1230,1.575493574142456) (2915,1.5720899105072021) (1,1.5670750141143799) (2716,1.5325367450714111)* (1197,1.5293419361114502) (3526,1.5198802947998047)
5899: (587,3.128286838531494) (356,2.4560861587524414) (539,2.329230308532715) (1569,2.188992500305176) (2671,2.1736645698547363) (1265,2.0104808807373047) (1721,1.9797332286834717) (357,1.848404049873352) (11,1.805652141571045) (2424,1.7607178688049316) (2396,1.7279706001281738) (339,1.714556097984314) (1,1.6779528856277466) (1393,1.651073932647705) (1307,1.6391677856445312) (39,1.569246768951416) (440,1.550981044769287) (500,1.5399713516235352) (1784,1.5334619283676147) (377,1.5101289749145508)
5900: (2908,5.363013744354248)* (1250,4.895444393157959) (36,4.786414623260498) (1952,4.646212100982666) (25,4.5694990158081055) (1208,4.4526872634887695) (2028,4.371577739715576) (3006,4.353888511657715) (1704,4.329794406890869) (1094,4.307032585144043) (1228,4.290904998779297) (1263,4.224937438964844) (2336,4.205364227294922) (923,4.187125205993652) (2997,4.043616771697998) (1635,4.04155969619751) (1221,4.008683204650879) (1183,3.9822354316711426) (3418,3.970998764038086) (1041,3.967050552368164)
5901: (1259,2.828444480895996) (589,2.6899406909942627) (1249,2.5572493076324463) (1248,2.245985507965088) (1250,2.234807014465332) (912,2.1706180572509766) (1252,2.1160929203033447) (903,2.0699009895324707) (904,2.064202308654785) (2858,1.999699354171753)* (1269,1.985465407371521) (1284,1.9595093727111816) (2160,1.9226961135864258) (1193,1.909987449645996) (858,1.7878117561340332) (480,1.7633335590362549) (2791,1.7262376546859741) (923,1.705101728439331) (1267,1.6111352443695068) (1219,1.5655529499053955)
5902: (260,5.531358242034912) (1947,5.437294960021973) (1230,5.250497817993164)* (904,5.096069812774658) (750,5.008958339691162)* (2396,4.859822750091553) (1196,4.7372636795043945) (1617,4.671497344970703)* (858,4.5082502365112305) (924,4.495777130126953)* (1210,4.413740158081055) (898,4.412738800048828) (910,4.406985759735107) (608,4.3566741943359375) (903,4.337220668792725) (919,4.281840801239014) (2858,4.181807518005371) (916,4.157298564910889) (1035,3.9789512157440186) (1198,3.9728715419769287)
5903: (589,7.6788177490234375)* (2571,6.584595680236816)* (3114,6.1938557624816895) (480,5.991737365722656)* (2987,5.875766754150391) (457,5.534676551818848)* (260,5.372698783874512)* (3793,5.041021823883057) (1580,4.987117767333984)* (1610,4.878899574279785)* (2762,4.719231128692627) (3175,4.666637420654297) (2355,4.639683246612549) (318,4.559144020080566) (780,4.5040154457092285)* (1198,4.44254207611084) (527,4.356351852416992)* (2916,4.262325763702393) (2396,4.242029190063477) (593,4.208417892456055)
5904: (2858,4.311057090759277) (2987,4.204001426696777) (2762,3.4234299659729004) (2683,2.6905431747436523) (541,2.630443572998047) (593,2.608515977859497) (1617,2.5718417167663574) (260,2.542652130126953) (1252,2.5015671253204346) (2396,2.4914391040802) (924,2.429271936416626) (3176,2.425144672393799) (2706,2.42396879196167) (2959,2.402989387512207) (1214,2.382810592651367) (2716,2.3823986053466797) (223,2.347008228302002) (1196,2.345123052597046)* (2336,2.32448148727417) (2571,2.3102867603302)
5905: (1270,7.038914680480957) (1253,6.341792583465576) (2664,6.179374694824219)* (1265,5.759329795837402) (1214,5.699932098388672) (1136,5.2470245361328125) (2455,5.149254322052002) (3471,5.024202346801758) (2011,4.927042007446289) (3552,4.861375331878662) (3671,4.822804927825928) (1982,4.764179229736328) (2804,4.745174407958984) (1258,4.693636894226074) (2662,4.680037498474121) (2797,4.616905689239502) (356,4.593729019165039) (2648,4.572027206420898)* (2529,4.5484161376953125) (1301,4.5166144371032715)*
5906: (593,9.897119522094727)* (1,8.401629447937012) (527,7.874581813812256) (2028,7.3693742752075195)* (296,7.22774600982666) (2858,7.078402996063232) (1196,6.821269989013672)* (1259,6.764313697814941) (1197,6.5847487449646)* (1213,6.377376556396484) (858,6.342075347900391) (2396,6.173241138458252) (2571,6.124846458435059) (356,6.053098201751709) (2804,5.677735805511475)* (2997,5.674572944641113)* (480,5.649016857147217) (1136,5.586091995239258)* (1036,5.488927364349365) (47,5.287625312805176)
5907: (903,3.135932445526123) (1252,2.6278700828552246) (1219,2.417649745941162) (908,2.295184850692749)* (912,2.138449192047119) (1267,2.13358998298645)* (1212,2.0878281593322754)* (1617,2.0230460166931152) (2186,2.0072615146636963)* (913,1.9717049598693848) (1086,1.788043737411499) (924,1.7732570171356201) (50,1.7651199102401733)* (923,1.740504503250122) (1248,1.7134461402893066) (919,1.6834031343460083) (1207,1.655989170074463) (3435,1.6533100605010986) (593,1.624974012374878) (928,1.619957447052002)
5908: (589,10.663091659545898) (2571,8.742279052734375)* (1197,8.034523010253906)* (2916,7.498913288116455) (2947,7.440649032592773)* (590,7.209653854370117)* (3527,6.880660057067871)* (2194,6.8370361328125)* (1101,6.744102478027344)* (1259,6.385220527648926) (1608,6.09354305267334) (2001,6.0445075035095215)* (377,6.022213935852051) (1527,5.989509582519531)* (1270,5.987925052642822) (1287,5.881824493408203) (2353,5.739359378814697) (2991,5.716220855712891) (316,5.708345890045166) (2006,5.635773181915283)
5910: (1296,6.122881889343262) (1307,5.872148513793945) (265,5.738170146942139) (1172,5.6613616943359375) (1183,5.628589153289795)* (1293,5.304937839508057) (1959,5.175299644470215) (2248,5.123111248016357)* (1962,5.101115703582764) (1186,5.076000213623047) (58,4.976501941680908) (509,4.855984210968018) (838,4.8505730628967285)* (1246,4.746483325958252) (1188,4.709616661071777) (515,4.608090400695801) (1299,4.579990386962891) (2396,4.48027229309082) (1097,4.248380184173584)* (800,4.094836235046387)
5911: (318,3.610049247741699) (608,3.292405366897583)* (527,3.1801490783691406)* (50,2.9096012115478516)* (2762,2.84519100189209)* (2028,2.7724647521972656) (296,2.751821994781494)* (1617,2.6828203201293945)* (2858,2.593142509460449)* (1213,2.535377264022827) (589,2.4128949642181396) (1704,2.186443328857422) (1193,2.08280873298645)* (858,2.0350875854492188)* (1358,2.0300047397613525) (1,1.9202470779418945) (457,1.8736001253128052)* (1089,1.8698023557662964)* (1221,1.8682117462158203) (260,1.8467249870300293)*
